"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC011xCC042","X3252x18042","31","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,3
"CC012xCC038","X8005x8049","15","D7","SARS","S",0,2.47712125471966,2,0,3,3
"CC012xCC038","X8005x8049","5","D7","SARS","S",0,3,2,2,3.47712125471966,3.47712125471966
"CC012xCC038","X8005x8049","6","D7","SARS","S",0,3,2.47712125471966,2,3,3.47712125471966
"CC015xCC018","X3154x3609","16","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,4,4
"CC015xCC018","X3154x3609","19","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,4,4
"CC015xCC018","X3154x3609","9","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,4,4
"CC015xCC059","X3154x16012","16","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,3.47712125471966,4
"CC015xCC059","X3154x16012","23","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,3.47712125471966,4
"CC015xCC059","X3154x16012","24","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3.47712125471966,4
"CC016xCC038","X8024x8049","13","D7","SARS","S",2,3.47712125471966,2.47712125471966,0,4,4
"CC016xCC038","X8024x8049","14","D7","SARS","S",0,2.47712125471966,0,0,3.47712125471966,3
"CC016xCC038","X8024x8049","15","D7","SARS","S",0,2.47712125471966,2,0,3.47712125471966,3.47712125471966
"CC016xCC061","X8024x8048","30","D7","SARS","S",0,2,2,0,3,3
"CC016xCC061","X8024x8048","31","D7","SARS","S",0,2.47712125471966,2,0,3,3
"CC016xCC061","X8024x8048","36","D7","SARS","S",0,2.47712125471966,3,0,3.47712125471966,3.47712125471966
"CC017xCC004","X3032x16188","107","D7","SARS","S",0,4,2.47712125471966,2.47712125471966,4,3.47712125471966
"CC017xCC004","X3032x16188","108","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,3.47712125471966,3.47712125471966
"CC017xCC004","X3032x16188","114","D7","SARS","S",0,3.47712125471966,3,2,3.47712125471966,4
"CC018xCC009","X3609x5489","105","D7","SARS","S",2,3.47712125471966,2.47712125471966,0,3.47712125471966,2.47712125471966
"CC018xCC009","X3609x5489","106","D7","SARS","S",2,4,2.47712125471966,2,4,3.47712125471966
"CC018xCC009","X3609x5489","107","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,3.47712125471966
"CC018xCC065","X3609x5119","123","D7","SARS","S",0,3.47712125471966,3,0,2.47712125471966,4
"CC018xCC065","X3609x5119","124","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,2.47712125471966,4
"CC018xCC065","X3609x5119","125","D7","SARS","S",0,4,2.47712125471966,0,2.47712125471966,4.47712125471966
"CC019xCC002","X16513x15156","53","D7","SARS","S",0,3,2.47712125471966,0,4,4
"CC019xCC002","X16513x15156","56","D7","SARS","S",0,3,2,0,3,3
"CC019xCC004","X16513x16188","74","D7","SARS","S",0,4,3,2,4,4.47712125471966
"CC019xCC004","X16513x16188","75","D7","SARS","S",0,4,3,2,4,4
"CC019xCC004","X16513x16188","76","D7","SARS","S",0,4,3,0,3.47712125471966,4
"CC019xCC027","X16513x8027","63","D7","SARS","S",0,4,3.47712125471966,2.47712125471966,4.47712125471966,5.47712125471966
"CC019xCC027","X16513x8027","64","D7","SARS","S",0,4,3,2,4.47712125471966,4.47712125471966
"CC019xCC027","X16513x8027","76","D7","SARS","S",0,4.47712125471966,3.47712125471966,2.47712125471966,4.47712125471966,5
"CC020xCC008","X8054x8036","3","D7","SARS","S",0,3.47712125471966,3,2,4,4
"CC020xCC008","X8054x8036","6","D7","SARS","S",0,3.47712125471966,3,0,3.47712125471966,4
"CC020xCC008","X8054x8036","7","D7","SARS","S",0,4,3,2,4.47712125471966,4.47712125471966
"CC021xCC023","X1566x8043","45","D7","SARS","S",2,3.47712125471966,2,0,3.47712125471966,5.47712125471966
"CC021xCC023","X1566x8043","46","D7","SARS","S",2,3,2,0,3.47712125471966,5
"CC021xCC023","X1566x8043","47","D7","SARS","S",2,2.47712125471966,2,0,3.47712125471966,4
"CC022xCC024","X8046x8004","41","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,3.47712125471966,3.47712125471966
"CC022xCC024","X8046x8004","42","D7","SARS","S",0,3,2.47712125471966,2.47712125471966,3.47712125471966,3.47712125471966
"CC022xCC024","X8046x8004","47","D7","SARS","S",0,3,2.47712125471966,2,3.47712125471966,3.47712125471966
"CC022xCC033","X8046x8033","6","D7","SARS","S",NA,NA,NA,NA,NA,5
"CC022xCC044","X8046x4410","87","D7","SARS","S",0,3.47712125471966,3,2,3.47712125471966,3.47712125471966
"CC022xCC044","X8046x4410","89","D7","SARS","S",0,3,3,0,3,3.47712125471966
"CC022xCC044","X8046x4410","90","D7","SARS","S",0,3.47712125471966,3.47712125471966,0,3.47712125471966,4
"CC022xCC044","X8046x4410","91","D7","SARS","S",0,3,3,0,3,3.47712125471966
"CC024xCC052","X8004x8052","32","D7","SARS","S",0,4,3.47712125471966,2.47712125471966,4,4.47712125471966
"CC024xCC052","X8004x8052","33","D7","SARS","S",0,4,3.47712125471966,2,4,4.47712125471966
"CC024xCC052","X8004x8052","37","D7","SARS","S",0,4,4,2.47712125471966,4,4.47712125471966
"CC025xCC028","X8008x8016","37","D7","SARS","S",0,4.47712125471966,3.47712125471966,2,5.47712125471966,4.47712125471966
"CC025xCC028","X8008x8016","53","D7","SARS","S",0,4.47712125471966,3,3,4,4.47712125471966
"CC025xCC028","X8008x8016","54","D7","SARS","S",0,4,3,2,3.47712125471966,4
"CC026xCC034","X8026x5080","84","D7","SARS","S",0,3,2,2,3.47712125471966,4.47712125471966
"CC026xCC034","X8026x5080","86","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,5
"CC026xCC034","X8026x5080","87","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,3.47712125471966,4.47712125471966
"CC027xCC036","X8027x477","85","D7","SARS","S",0,3.47712125471966,3,0,2,3.47712125471966
"CC027xCC036","X8027x477","86","D7","SARS","S",0,3.47712125471966,3,0,0,3.47712125471966
"CC027xCC036","X8027x477","93","D7","SARS","S",0,3,2.47712125471966,0,2.47712125471966,3.47712125471966
"CC027xCC045","X8027x8045","44","D7","SARS","S",0,4,2.47712125471966,2.47712125471966,3.47712125471966,4.47712125471966
"CC027xCC045","X8027x8045","53","D7","SARS","S",0,2,0,0,2.47712125471966,3
"CC027xCC045","X8027x8045","54","D7","SARS","S",0,2.47712125471966,2,0,3,3.47712125471966
"CC027xCC045","X8027x8045","57","D7","SARS","S",0,3,2,2.47712125471966,3.47712125471966,4
"CC028xCC024","X8016x8004","74","D7","SARS","S",0,3.47712125471966,3.47712125471966,3,4,4.47712125471966
"CC028xCC024","X8016x8004","75","D7","SARS","S",0,3.47712125471966,3,2,3.47712125471966,4
"CC028xCC024","X8016x8004","76","D7","SARS","S",0,3.47712125471966,3,2,3.47712125471966,4
"CC028xCC024","X8016x8004","81","D7","SARS","S",0,3.47712125471966,3.47712125471966,2,3.47712125471966,4
"CC028xCC030","X8016x8034","185","D7","SARS","S",0,4,3,2,4.47712125471966,4.47712125471966
"CC028xCC030","X8016x8034","186","D7","SARS","S",0,4,3,2,3,4.47712125471966
"CC028xCC030","X8016x8034","189","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3,4
"CC029xCC027","X3564x8027","115","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,0,4
"CC029xCC027","X3564x8027","124","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,0,4
"CC029xCC027","X3564x8027","127","D7","SARS","S",0,3,2.47712125471966,0,0,4
"CC029xCC071","X3564x16785","31","D7","SARS","S",2,4,3.47712125471966,2.47712125471966,4,5.47712125471966
"CC029xCC071","X3564x16785","32","D7","SARS","S",2,4,3.47712125471966,2.47712125471966,4.47712125471966,5.47712125471966
"CC029xCC071","X3564x16785","33","D7","SARS","S",2,4,3.47712125471966,2.47712125471966,4,5.47712125471966
"CC030xCC023","X8034x8043","117","D7","SARS","S",0,2.47712125471966,2.47712125471966,0,2,3
"CC030xCC061","X8034x8048","14","D7","SARS","S",2,3.47712125471966,3,2.47712125471966,3,3.47712125471966
"CC030xCC061","X8034x8048","15","D7","SARS","S",5.47712125471966,3,2.47712125471966,0,3,3.47712125471966
"CC030xCC061","X8034x8048","33","D7","SARS","S",0,2,2,0,2,2
"CC032xCC013","X8002x8010","42","D7","SARS","S",2,3,2,0,3,3
"CC032xCC013","X8002x8010","44","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3.47712125471966,3.47712125471966
"CC032xCC017","X8002x3032","47","D7","SARS","S",0,5,3,4,5,5.47712125471966
"CC032xCC017","X8002x3032","48","D7","SARS","S",0,5,3,4,5,5
"CC032xCC017","X8002x3032","76","D7","SARS","S",0,5,3,3.47712125471966,4.47712125471966,5
"CC033xCC046","X8033x5346","88","D7","SARS","S",0,4,2,0,3.47712125471966,4.47712125471966
"CC033xCC046","X8033x5346","89","D7","SARS","S",2,4,3,0,4,4
"CC033xCC046","X8033x5346","90","D7","SARS","S",0,3.47712125471966,3,0,3.47712125471966,5
"CC033xCC046","X8033x5346","91","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,4.47712125471966
"CC033xCC068","X8033x16768","62","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,3
"CC033xCC068","X8033x16768","67","D7","SARS","S",0,3.47712125471966,2,0,3.47712125471966,3.47712125471966
"CC033xCC068","X8033x16768","71","D7","SARS","S",0,0,0,0,2,0
"CC035xCC020","X5035x8054","35","D7","SARS","S",0,4,2.47712125471966,2.47712125471966,4.47712125471966,5.47712125471966
"CC035xCC020","X5035x8054","36","D7","SARS","S",0,4.47712125471966,3,3,4.47712125471966,5.47712125471966
"CC035xCC020","X5035x8054","37","D7","SARS","S",3,4.47712125471966,3,3,4.47712125471966,5
"CC035xCC071","X5035x16785","60","D7","SARS","S",0,3,3.47712125471966,2,3.47712125471966,4.47712125471966
"CC035xCC071","X5035x16785","68","D7","SARS","S",0,3,3.47712125471966,2,3.47712125471966,4
"CC035xCC071","X5035x16785","74","D7","SARS","S",0,3.47712125471966,4,3,3.47712125471966,4.47712125471966
"CC036xCC051","X477x16912","73","D7","SARS","S",0,3,0,0,3,3.47712125471966
"CC036xCC051","X477x16912","74","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,3.47712125471966
"CC036xCC051","X477x16912","75","D7","SARS","S",0,2,0,0,3,3
"CC037xCC046","X16072x5346","58","D7","SARS","S",0,4,2.47712125471966,2,3.47712125471966,4
"CC037xCC046","X16072x5346","66","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,3.47712125471966,4
"CC037xCC046","X16072x5346","73","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,3.47712125471966,4
"CC037xCC057","X16072x3393","22","D7","SARS","S",0,4,3,2.47712125471966,4,4
"CC037xCC057","X16072x3393","36","D7","SARS","S",0,3,2.47712125471966,0,3,3
"CC037xCC057","X16072x3393","37","D7","SARS","S",0,3.47712125471966,2.47712125471966,2,3.47712125471966,3.47712125471966
"CC039xCC020","X15155x8054","51","D7","SARS","S",3,4,3.47712125471966,3,3.47712125471966,4
"CC039xCC020","X15155x8054","52","D7","SARS","S",2,4,4,2.47712125471966,3.47712125471966,4.47712125471966
"CC039xCC020","X15155x8054","56","D7","SARS","S",2,3.47712125471966,3.47712125471966,0,3,4
"CC040xCC003","X16557x13067","137","D7","SARS","S",0,3,2.47712125471966,0,4,4
"CC040xCC003","X16557x13067","138","D7","SARS","S",0,3,2.47712125471966,2,4.47712125471966,4
"CC040xCC003","X16557x13067","139","D7","SARS","S",5.47712125471966,3.47712125471966,2.47712125471966,0,4.47712125471966,4
"CC040xCC003","X16557x13067","140","D7","SARS","S",0,3.47712125471966,2.47712125471966,0,4,4
"CC040xCC015","X16557x3154","33","D7","SARS","S",0,4.47712125471966,3.47712125471966,2.47712125471966,4,4.47712125471966
"CC040xCC015","X16557x3154","38","D7","SARS","S",0,4.47712125471966,3.47712125471966,2.47712125471966,4,4.47712125471966
"CC040xCC015","X16557x3154","39","D7","SARS","S",0,4.47712125471966,3.47712125471966,3,4,4.47712125471966
"CC041xCC012","X16441x8005","33","D7","SARS","S",0,0,0,0,0,NA
"CC041xCC012","X16441x8005","53","D7","SARS","S",0,3,3,0,3.47712125471966,NA
"CC041xCC012","X16441x8005","54","D7","SARS","S",0,3,2.47712125471966,0,3.47712125471966,NA
"CC041xCC016","X16441x8024","12","D7","SARS","S",0,3.47712125471966,3,2,4,4
"CC041xCC016","X16441x8024","3","D7","SARS","S",2.47712125471966,3.47712125471966,2.47712125471966,3,3.47712125471966,4
"CC041xCC016","X16441x8024","4","D7","SARS","S",0,3.47712125471966,2.47712125471966,2.47712125471966,4,4
"CC042xCC019","X18042x16513","26","D7","SARS","S",0,2,2,0,3,3
"CC042xCC019","X18042x16513","76","D7","SARS","S",0,2,2,2,2.47712125471966,2.47712125471966
"CC042xCC019","X18042x16513","77","D7","SARS","S",0,2.47712125471966,2,0,3.47712125471966,3.47712125471966
"CC043xCC033","X8021x8033","34","D7","SARS","S",0,4,2,2.47712125471966,4.47712125471966,2
"CC043xCC033","X8021x8033","41","D7","SARS","S",0,4,0,2,4,3.47712125471966
