"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC019xCC027","X16513x8027","77","D15","SARS","S",100,1000,316.227766016838,4,3.47712125471966,1e+06
"CC020xCC008","X8054x8036","90","D15","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,3.47712125471966,1e+05
"CC020xCC008","X8054x8036","91","D15","SARS","S",54.7722557505166,316.227766016838,100,3,3,1e+05
"CC020xCC008","X8054x8036","98","D15","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,3.47712125471966,3e+05
"CC021xCC023","X1566x8043","52","D15","SARS","S",10,316.227766016838,54.7722557505166,2.47712125471966,3,3e+05
"CC021xCC023","X1566x8043","55","D15","SARS","S",10,316.227766016838,100,3,3,3e+05
"CC021xCC023","X1566x8043","56","D15","SARS","S",10,173.205080756888,54.7722557505166,2.47712125471966,3,1e+06
"CC022xCC024","X8046x8004","93","D15","SARS","S",10,316.227766016838,173.205080756888,3.47712125471966,0,3e+05
"CC022xCC024","X8046x8004","94","D15","SARS","S",1,316.227766016838,173.205080756888,3.47712125471966,0,3e+05
"CC022xCC024","X8046x8004","95","D15","SARS","S",10,173.205080756888,173.205080756888,3.47712125471966,0,1e+05
"CC022xCC044","X8046x4410","106","D15","SARS","S",10,547.722557505166,316.227766016838,4,3,3e+05
"CC022xCC044","X8046x4410","99","D15","SARS","S",1,547.722557505166,316.227766016838,3.47712125471966,3,3e+05
"CC024xCC052","X8004x8052","110","D15","SARS","S",1,547.722557505166,316.227766016838,3.47712125471966,0,1e+06
"CC024xCC052","X8004x8052","111","D15","SARS","S",1,547.722557505166,316.227766016838,3,3,3e+05
"CC024xCC052","X8004x8052","119","D15","SARS","S",1,316.227766016838,316.227766016838,3,2,3e+05
"CC026xCC034","X8026x5080","76","D15","SARS","S",54.7722557505166,316.227766016838,100,2.47712125471966,3.47712125471966,3e+05
"CC026xCC034","X8026x5080","88","D15","SARS","S",31.6227766016838,173.205080756888,100,0,3,3e+05
"CC026xCC034","X8026x5080","89","D15","SARS","S",31.6227766016838,173.205080756888,100,3,3,3e+05
"CC027xCC036","X8027x477","116","D15","SARS","S",1,173.205080756888,173.205080756888,3,0,3e+05
"CC027xCC036","X8027x477","123","D15","SARS","S",10,316.227766016838,173.205080756888,2,0,3e+05
"CC027xCC036","X8027x477","133","D15","SARS","S",1,316.227766016838,173.205080756888,2,0,1e+05
"CC027xCC045","X8027x8045","58","D15","SARS","S",100,316.227766016838,100,3,0,1e+06
"CC027xCC045","X8027x8045","59","D15","SARS","S",54.7722557505166,316.227766016838,100,3,2,1e+06
"CC027xCC045","X8027x8045","60","D15","SARS","S",54.7722557505166,316.227766016838,100,3,0,1e+06
"CC027xCC045","X8027x8045","61","D15","SARS","S",100,316.227766016838,100,3,2,1e+06
"CC028xCC030","X8016x8034","183","D15","SARS","S",54.7722557505166,1732.05080756888,316.227766016838,3.47712125471966,3,3e+06
"CC028xCC030","X8016x8034","184","D15","SARS","S",54.7722557505166,1732.05080756888,316.227766016838,4,3,3e+06
"CC028xCC030","X8016x8034","187","D15","SARS","S",54.7722557505166,1000,316.227766016838,3.47712125471966,3.47712125471966,1e+06
"CC028xCC030","X8016x8034","188","D15","SARS","S",54.7722557505166,1000,316.227766016838,4,3,1e+06
"CC029xCC027","X3564x8027","116","D15","SARS","S",31.6227766016838,173.205080756888,173.205080756888,3,0,1e+06
"CC029xCC027","X3564x8027","128","D15","SARS","S",100,316.227766016838,316.227766016838,3.47712125471966,0,3e+05
"CC029xCC027","X3564x8027","129","D15","SARS","S",17.3205080756888,316.227766016838,316.227766016838,3,0,3e+05
"CC029xCC071","X3564x16785","61","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,3.47712125471966,3e+06
"CC029xCC071","X3564x16785","65","D15","SARS","S",54.7722557505166,547.722557505166,316.227766016838,4,3.47712125471966,3e+06
"CC029xCC071","X3564x16785","74","D15","SARS","S",173.205080756888,547.722557505166,316.227766016838,3.47712125471966,3,3e+06
"CC030xCC023","X8034x8043","157","D15","SARS","S",1,100,100,0,0,10000
"CC030xCC023","X8034x8043","158","D15","SARS","S",1,100,100,0,0,10000
"CC030xCC023","X8034x8043","159","D15","SARS","S",1,173.205080756888,173.205080756888,2.47712125471966,0,30000
"CC030xCC061","X8034x8048","117","D15","SARS","S",10,547.722557505166,547.722557505166,3,3,3e+05
"CC030xCC061","X8034x8048","118","D15","SARS","S",10,316.227766016838,316.227766016838,2.47712125471966,3,3e+05
"CC030xCC061","X8034x8048","119","D15","SARS","S",10,173.205080756888,173.205080756888,0,2,1e+05
"CC032xCC013","X8002x8010","61","D15","SARS","S",10,547.722557505166,100,2.47712125471966,3,3e+05
"CC032xCC013","X8002x8010","62","D15","SARS","S",17.3205080756888,1000,316.227766016838,3,2.47712125471966,1e+06
"CC032xCC013","X8002x8010","64","D15","SARS","S",10,547.722557505166,100,3,2.47712125471966,1e+06
"CC032xCC017","X8002x3032","51","D15","SARS","S",54.7722557505166,1000,173.205080756888,4,3.47712125471966,NA
"CC032xCC017","X8002x3032","52","D15","SARS","S",100,1000,173.205080756888,6.47712125471966,3,NA
"CC032xCC017","X8002x3032","58","D15","SARS","S",54.7722557505166,1732.05080756888,100,6.47712125471966,3,NA
"CC033xCC046","X8033x5346","94","D15","SARS","S",54.7722557505166,1000,173.205080756888,3.47712125471966,3.47712125471966,3e+06
"CC033xCC046","X8033x5346","95","D15","SARS","S",100,547.722557505166,173.205080756888,3.47712125471966,3.47712125471966,1e+06
"CC033xCC046","X8033x5346","98","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3,3.47712125471966,3e+06
"CC035xCC020","X5035x8054","38","D15","SARS","S",100,547.722557505166,173.205080756888,4,3.47712125471966,1e+06
"CC035xCC020","X5035x8054","39","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,3.47712125471966,3e+06
"CC035xCC020","X5035x8054","42","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,3.47712125471966,3e+05
"CC035xCC071","X5035x16785","106","D15","SARS","S",17.3205080756888,547.722557505166,54.7722557505166,2.47712125471966,0,1e+05
"CC035xCC071","X5035x16785","109","D15","SARS","S",100,1000,54.7722557505166,4,3,3e+05
"CC035xCC071","X5035x16785","110","D15","SARS","S",100,547.722557505166,54.7722557505166,3,3,3e+05
"CC036xCC051","X477x16912","56","D15","SARS","S",17.3205080756888,316.227766016838,173.205080756888,2.47712125471966,2.47712125471966,3e+05
"CC036xCC051","X477x16912","57","D15","SARS","S",17.3205080756888,316.227766016838,173.205080756888,2.47712125471966,3,3e+05
"CC036xCC051","X477x16912","76","D15","SARS","S",17.3205080756888,547.722557505166,173.205080756888,3,3,1e+06
"CC037xCC046","X16072x5346","56","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,3.47712125471966,3,3e+05
"CC037xCC046","X16072x5346","74","D15","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,0,3e+05
"CC037xCC046","X16072x5346","75","D15","SARS","S",54.7722557505166,316.227766016838,173.205080756888,3.47712125471966,3,3e+05
"CC037xCC057","X16072x3393","61","D15","SARS","S",100,1000,547.722557505166,4,4,1e+06
"CC037xCC057","X16072x3393","62","D15","SARS","S",100,1732.05080756888,547.722557505166,4,4,1e+06
"CC037xCC057","X16072x3393","63","D15","SARS","S",54.7722557505166,1732.05080756888,547.722557505166,3.47712125471966,4,1e+06
"CC039xCC020","X15155x8054","59","D15","SARS","S",54.7722557505166,316.227766016838,173.205080756888,3.47712125471966,2,1e+05
"CC039xCC020","X15155x8054","61","D15","SARS","S",100,316.227766016838,173.205080756888,3.47712125471966,0,3e+05
"CC039xCC020","X15155x8054","62","D15","SARS","S",31.6227766016838,173.205080756888,100,3.47712125471966,0,1e+05
"CC040xCC003","X16557x13067","43","D15","SARS","S",10,173.205080756888,17.3205080756888,2.47712125471966,0,10000
"CC040xCC003","X16557x13067","44","D15","SARS","S",17.3205080756888,547.722557505166,316.227766016838,3.47712125471966,3,1e+05
"CC040xCC003","X16557x13067","45","D15","SARS","S",17.3205080756888,316.227766016838,173.205080756888,0,2.47712125471966,1e+05
"CC040xCC003","X16557x13067","46","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,3.47712125471966,3e+05
"CC040xCC015","X16557x3154","60","D15","SARS","S",100,547.722557505166,173.205080756888,3.47712125471966,2,1e+06
"CC040xCC015","X16557x3154","64","D15","SARS","S",100,547.722557505166,173.205080756888,3.47712125471966,0,1e+06
"CC041xCC012","X16441x8005","51","D15","SARS","S",31.6227766016838,173.205080756888,100,2,3,30000
"CC041xCC012","X16441x8005","59","D15","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3,3.47712125471966,1e+05
"CC041xCC012","X16441x8005","60","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,2.47712125471966,3,3e+05
"CC041xCC016","X16441x8024","67","D15","SARS","S",17.3205080756888,547.722557505166,173.205080756888,4,3.47712125471966,3e+06
"CC041xCC016","X16441x8024","68","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,4.47712125471966,3.47712125471966,3e+06
"CC041xCC016","X16441x8024","70","D15","SARS","S",31.6227766016838,316.227766016838,173.205080756888,3.47712125471966,3.47712125471966,3e+06
"CC042xCC019","X18042x16513","32","D15","SARS","S",10,100,100,3,2.47712125471966,30000
"CC042xCC019","X18042x16513","33","D15","SARS","S",10,54.7722557505166,54.7722557505166,2.47712125471966,2,10000
"CC042xCC019","X18042x16513","75","D15","SARS","S",31.6227766016838,173.205080756888,173.205080756888,3.47712125471966,2.47712125471966,1e+05
"CC043xCC033","X8021x8033","35","D15","SARS","S",31.6227766016838,316.227766016838,100,4,4,3e+05
"CC043xCC033","X8021x8033","51","D15","SARS","S",17.3205080756888,547.722557505166,54.7722557505166,4,4,1e+06
"CC043xCC037","X8021x16072","158","D15","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3,2.47712125471966,3e+05
"CC043xCC037","X8021x16072","159","D15","SARS","S",31.6227766016838,316.227766016838,316.227766016838,3,3,1e+05
"CC043xCC037","X8021x16072","160","D15","SARS","S",17.3205080756888,547.722557505166,173.205080756888,3.47712125471966,2.47712125471966,3e+05
"CC044xCC060","X4410x3460","72","D15","SARS","S",54.7722557505166,547.722557505166,316.227766016838,4,4,3e+06
"CC044xCC060","X4410x3460","73","D15","SARS","S",17.3205080756888,547.722557505166,316.227766016838,4,4,3e+06
"CC044xCC060","X4410x3460","74","D15","SARS","S",17.3205080756888,1000,316.227766016838,4,4,3e+06
"CC044xCC060","X4410x3460","80","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,4,4,3e+05
"CC045xCC044","X8045x4410","41","D15","SARS","S",1,173.205080756888,173.205080756888,2.47712125471966,NA,30000
"CC045xCC044","X8045x4410","42","D15","SARS","S",31.6227766016838,316.227766016838,316.227766016838,3.47712125471966,3,1e+05
"CC045xCC044","X8045x4410","43","D15","SARS","S",10,100,100,3,0,10000
"CC045xCC044","X8045x4410","6aa","D15","SARS","S",NA,NA,NA,NA,2,NA
"CC046xCC068","X5346x16768","38","D15","SARS","S",54.7722557505166,173.205080756888,173.205080756888,2.47712125471966,0,1e+05
"CC046xCC068","X5346x16768","39","D15","SARS","S",31.6227766016838,173.205080756888,100,2.47712125471966,0,1e+05
"CC046xCC068","X5346x16768","40","D15","SARS","S",17.3205080756888,173.205080756888,173.205080756888,3,2,1e+05
"CC051xCC009","X16912x5489","119","D15","SARS","S",31.6227766016838,316.227766016838,100,2.47712125471966,2,3e+05
"CC051xCC009","X16912x5489","120","D15","SARS","S",17.3205080756888,173.205080756888,100,2.47712125471966,2,1e+05
"CC051xCC009","X16912x5489","137","D15","SARS","S",17.3205080756888,316.227766016838,100,3,2,1e+06
"CC052xCC014","X8052x3415","76","D15","SARS","S",54.7722557505166,547.722557505166,316.227766016838,4,3.47712125471966,3e+05
"CC052xCC014","X8052x3415","77","D15","SARS","S",54.7722557505166,547.722557505166,316.227766016838,3.47712125471966,3.47712125471966,1e+06
"CC056xCC033","X8056x8033","87","D15","SARS","S",54.7722557505166,100,173.205080756888,3.47712125471966,0,1e+05
"CC056xCC033","X8056x8033","88","D15","SARS","S",31.6227766016838,100,100,3.47712125471966,0,1e+05
"CC056xCC033","X8056x8033","89","D15","SARS","S",17.3205080756888,100,100,3,2,1e+05
"CC059xCC065","X16012x5119","146","D15","SARS","S",100,316.227766016838,100,3,2,1e+06
"CC059xCC065","X16012x5119","147","D15","SARS","S",17.3205080756888,316.227766016838,100,3,0,3e+05
"CC059xCC065","X16012x5119","155","D15","SARS","S",17.3205080756888,316.227766016838,100,2,0,3e+05
"CC059xCC065","X16012x5119","156","D15","SARS","S",31.6227766016838,547.722557505166,100,3,0,3e+05
"CC060xCC006","X3460x16750","27","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,NA,NA,3e+05
"CC060xCC006","X3460x16750","28","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,NA,NA,3e+05
"CC060xCC006","X3460x16750","9","D15","SARS","S",54.7722557505166,1000,173.205080756888,NA,NA,1e+06
"CC060xCC037","X3460x16072","27","D15","SARS","S",54.7722557505166,1000,316.227766016838,4.47712125471966,4,3e+06
"CC060xCC037","X3460x16072","28","D15","SARS","S",17.3205080756888,1000,316.227766016838,4,4,3e+06
"CC060xCC037","X3460x16072","29","D15","SARS","S",17.3205080756888,1000,316.227766016838,4.47712125471966,4,3e+06
"CC061xCC026","X8048x8026","100","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,3,3,3e+05
"CC061xCC026","X8048x8026","101","D15","SARS","S",54.7722557505166,547.722557505166,100,3,3,1e+06
"CC061xCC026","X8048x8026","102","D15","SARS","S",10,547.722557505166,173.205080756888,3,3,1e+06
"CC061xCC039","X8048x15155","76","D15","SARS","S",100,547.722557505166,100,3.47712125471966,3,1e+06
"CC061xCC039","X8048x15155","85","D15","SARS","S",1,173.205080756888,17.3205080756888,2.47712125471966,4.47712125471966,30000
"CC061xCC039","X8048x15155","86","D15","SARS","S",54.7722557505166,547.722557505166,100,4,3,1e+06
"CC062xCC072","X5306x16521","68","D15","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC062xCC072","X5306x16521","69","D15","SARS","S",54.7722557505166,316.227766016838,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC062xCC072","X5306x16521","74","D15","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC063xCC002","X5391x15156","71","D15","SARS","S",100,547.722557505166,173.205080756888,4,2,3e+06
"CC063xCC002","X5391x15156","76","D15","SARS","S",100,316.227766016838,173.205080756888,4,2.47712125471966,3e+05
"CC063xCC002","X5391x15156","80","D15","SARS","S",54.7722557505166,173.205080756888,100,3,2.47712125471966,3e+05
"CC065xCC072","X5119x16521","55","D15","SARS","S",173.205080756888,547.722557505166,316.227766016838,3.47712125471966,0,3e+05
"CC065xCC072","X5119x16521","61","D15","SARS","S",100,316.227766016838,316.227766016838,3.47712125471966,0,3e+05
"CC065xCC072","X5119x16521","62","D15","SARS","S",100,316.227766016838,316.227766016838,3,0,3e+05
"CC068xCC043","X16768x8021","39","D15","SARS","S",54.7722557505166,1732.05080756888,100,2.47712125471966,3.47712125471966,1e+05
"CC068xCC043","X16768x8021","40","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,2.47712125471966,3.47712125471966,3e+05
"CC068xCC043","X16768x8021","41","D15","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3,3.47712125471966,3e+05
"CC070xCC003","X16034x13067","103","D15","SARS","S",31.6227766016838,173.205080756888,54.7722557505166,3,0,1e+05
"CC070xCC003","X16034x13067","96","D15","SARS","S",10,173.205080756888,54.7722557505166,3,0,1e+05
"CC070xCC003","X16034x13067","97","D15","SARS","S",31.6227766016838,173.205080756888,100,3,0,1e+06
"CC071xCC053","X16785x773","66","D15","SARS","S",173.205080756888,173.205080756888,173.205080756888,3.47712125471966,3,30000
"CC071xCC053","X16785x773","69","D15","SARS","S",316.227766016838,173.205080756888,173.205080756888,4,3,1e+05
"CC072xCC063","X16521x5391","87","D15","SARS","S",17.3205080756888,547.722557505166,100,3.47712125471966,3.47712125471966,3e+05
"CC072xCC063","X16521x5391","89","D15","SARS","S",31.6227766016838,547.722557505166,100,3,3,1e+05
"CC072xCC063","X16521x5391","90","D15","SARS","S",31.6227766016838,547.722557505166,173.205080756888,3,3.47712125471966,3e+05
"CC072xCC075","X16521x3260","58","D15","SARS","S",31.6227766016838,100,173.205080756888,3,2.47712125471966,1e+06
"CC072xCC075","X16521x3260","59","D15","SARS","S",31.6227766016838,100,173.205080756888,3,2.47712125471966,1e+06
"CC072xCC075","X16521x3260","62","D15","SARS","S",54.7722557505166,173.205080756888,100,3,2.47712125471966,1e+06
"CC075xCC021","X3260x1566","39","D15","SARS","S",1,173.205080756888,316.227766016838,3,2.47712125471966,3e+05
