"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC002xCC011","X15156x3252","104","D10","SARS","N",0.414361496848774,1.3502541740522,1.426436695693,-0.0658788385272092,-1.01697678611071,4.58894976223052
"CC002xCC011","X15156x3252","104","D10","SARS","S",-0.243608600451635,2.16636119026624,2.13631885430275,0.39838703256295,0.619870743816101,6.79537112880618
"CC002xCC011","X15156x3252","108","D10","SARS","N",0.762483333959451,1.35222178381027,1.90095149286872,-0.38610021411542,-0.613723748070858,6.62062612740044
"CC002xCC011","X15156x3252","108","D10","SARS","S",-0.339616079000265,2.20501578124746,2.09032522240083,0.330118541445424,0.673968052782761,6.86220431279688
"CC002xCC011","X15156x3252","109","D10","SARS","N",0.504316151027788,1.38709615113338,1.17337994640903,-0.423460139957562,-1.02631526453952,4.96204771799003
"CC002xCC011","X15156x3252","109","D10","SARS","S",-0.727325562857193,2.07559660347156,2.04788238503421,0.266081843417487,0.588517642619572,6.27548863091482
"CC002xCC011","X15156x3252","110","D10","SARS","N",0.457110647581265,1.04268303076391,0.923789678753852,-0.321571631959755,-0.418748026287339,3.94394976223052
"CC002xCC011","X15156x3252","110","D10","SARS","S",-0.287197031330537,2.50880709139418,2.09034243702727,0.0984462058700423,0.541738630908558,6.73888090198076
"CC005xCC001","X16211x13140","135","D10","SARS","N",0.423822648609474,NA,1.28659906754812,-1.45221874861502,-0.407483159040639,NA
"CC005xCC001","X16211x13140","135","D10","SARS","S",-0.761782190643176,NA,0.926680873093661,-1.29026567217862,0.606659760867706,NA
"CC005xCC001","X16211x13140","136","D10","SARS","N",0.619347985226755,NA,1.43603493402281,-1.21569614904242,-0.308252403898957,NA
"CC005xCC001","X16211x13140","136","D10","SARS","S",-1.44047782808694,NA,1.07672582615045,-1.2800851576764,0.508626979117198,NA
"CC005xCC001","X16211x13140","137","D10","SARS","N",0.145636111632476,NA,1.29736173284906,-1.14353658310802,-0.456838322268937,NA
"CC005xCC001","X16211x13140","137","D10","SARS","S",-0.682237771546763,NA,1.4367450436622,-1.26175950825381,0.483915790383474,NA
"CC006xCC007","X16750x13421","151","D10","SARS","N",0.415204690878478,NA,0.861617106478264,-0.867894152728942,-0.672702364863812,NA
"CC006xCC007","X16750x13421","151","D10","SARS","S",0.114457955203332,NA,1.78244150084443,0.293028198898738,0.491904801871062,NA
"CC006xCC007","X16750x13421","152","D10","SARS","N",0.695430344219382,NA,1.35533800549003,-0.979434058956407,-0.52978445289683,NA
"CC006xCC007","X16750x13421","152","D10","SARS","S",-0.527100663895244,NA,1.91323965319572,-0.172223952797228,0.453690016548045,NA
"CC006xCC007","X16750x13421","156","D10","SARS","N",0.0047084011008427,NA,1.23536550037307,-0.884815496563183,-0.814114787289417,NA
"CC006xCC007","X16750x13421","156","D10","SARS","S",-0.187655584870711,NA,1.8021879963041,0.0523775901304255,0.362794745170458,NA
"CC006xCC007","X16750x13421","163","D10","SARS","N",0.604594722976987,NA,1.03033303667282,-1.01867740168807,-0.640984639858211,NA
"CC006xCC007","X16750x13421","163","D10","SARS","S",-0.323587967460831,NA,1.91189400880391,-0.241209974771931,0.437130085926091,NA
"CC006xCC007","X16750x13421","167","D10","SARS","N",0.576384894697304,NA,0.895204154902314,-0.652244014649719,-0.457375026004495,NA
"CC006xCC007","X16750x13421","167","D10","SARS","S",-0.109572407312001,NA,1.78939753701241,-0.118030856154155,0.424577945088575,NA
"CC006xCC039","X16750x15155","129","D10","SARS","N",0.260281808050658,NA,0.987216144327093,-0.307877293269538,-0.568222349523879,NA
"CC006xCC039","X16750x15155","129","D10","SARS","S",-0.417814686919681,NA,2.12415817254836,0.389867516081964,0.0593563014715589,NA
"CC006xCC039","X16750x15155","130","D10","SARS","N",-0.0755050998683395,NA,1.31035947329482,-0.132893668481251,-0.615975422578973,NA
"CC006xCC039","X16750x15155","130","D10","SARS","S",-0.822549408123697,NA,2.27164796092855,0.0926900134447671,0.111828473559342,NA
"CC006xCC039","X16750x15155","147","D10","SARS","N",-0.326134250549814,NA,0.828255852408568,-0.523230360771576,-1.3570650571792,NA
"CC006xCC039","X16750x15155","147","D10","SARS","S",-0.78982927410495,NA,2.16350422193148,0.0786349738726715,0.00570408748320755,NA
"CC009xCC040","X5489x16557","167","D10","SARS","N",0.764906538891833,NA,1.66425100871056,0.436075354674816,-0.374833196847672,NA
"CC009xCC040","X5489x16557","167","D10","SARS","S",-0.703815954854513,NA,1.76258846314432,-0.41198553834201,0.296131657940556,NA
"CC009xCC040","X5489x16557","168","D10","SARS","N",0.0909679985062758,NA,1.01757805987585,-0.387663657502806,-0.556221793404079,NA
"CC009xCC040","X5489x16557","168","D10","SARS","S",-0.444768000226096,NA,1.98045894741132,0.10852444497918,0.383552508225684,NA
"CC009xCC040","X5489x16557","170","D10","SARS","N",0.736121047184574,NA,1.81504851736026,-0.17020745758552,-0.292361365989218,NA
"CC009xCC040","X5489x16557","170","D10","SARS","S",-0.651352235891078,NA,2.00704284328405,-0.404025629609177,0.501329950368772,NA
"CC011xCC032","X3252x8002","28","D10","SARS","N",NA,NA,3.16227766016838e-06,-11,-1.74639210466555,-0.0361928031367992
"CC011xCC032","X3252x8002","28","D10","SARS","S",-11,NA,3.16227766016838e-06,-11,-1.26829279264713,NA
"CC011xCC032","X3252x8002","29","D10","SARS","N",NA,NA,3.16227766016838e-06,-11,-11,-0.0543169700377574
"CC011xCC032","X3252x8002","29","D10","SARS","S",-11,NA,3.16227766016838e-06,-11,-11,NA
"CC011xCC032","X3252x8002","70","D10","SARS","N",NA,NA,3.16227766016838e-06,-11,-11,-0.0548169700377574
"CC011xCC032","X3252x8002","70","D10","SARS","S",-11,NA,3.16227766016838e-06,-11,-11,NA
"CC015xCC018","X3154x3609","54","D10","SARS","N",0.0985170997123992,NA,1.23539444717714,-0.964781041032337,-0.928324069014859,NA
"CC015xCC018","X3154x3609","54","D10","SARS","S",-0.535123904073501,NA,1.93397870233221,-0.716943531179688,0.0706287407221278,NA
"CC015xCC018","X3154x3609","62","D10","SARS","N",0.487560106572442,NA,1.28288280631666,-0.104202923535199,-1.4177609326664,NA
"CC015xCC018","X3154x3609","62","D10","SARS","S",-0.832123917293705,NA,1.71445489497247,-0.106416552985341,0.0179476030732197,NA
"CC016xCC038","X8024x8049","61","D10","SARS","N",-0.601766069364643,NA,0.461550508065778,-1.23623119299844,-1.04699081535038,NA
"CC016xCC038","X8024x8049","61","D10","SARS","S",-0.879072509767656,NA,1.61563831802578,0.0427070220297065,0.537222878826651,NA
"CC016xCC038","X8024x8049","62","D10","SARS","N",0.727132992185972,NA,1.04212623006247,-0.250267298270511,-0.779816384001937,NA
"CC016xCC038","X8024x8049","62","D10","SARS","S",-0.720568113784885,NA,1.50520656184434,-0.115807256498796,0.602547474995758,NA
"CC016xCC038","X8024x8049","72","D10","SARS","N",-0.734628379434926,NA,0.581309465374355,-0.932896422099982,-0.835454265674521,NA
"CC016xCC038","X8024x8049","72","D10","SARS","S",-1.09132328884209,NA,1.71182898423392,-0.641835901313469,0.472838514678844,NA
"CC016xCC038","X8024x8049","73","D10","SARS","N",0.248332437816295,NA,0.748834715071778,-1.01519488362996,-0.422373991660301,NA
"CC016xCC038","X8024x8049","73","D10","SARS","S",-0.990663715385233,NA,1.17936254971784,-0.84029041008592,0.573157886734785,NA
"CC018xCC009","X3609x5489","89","D10","SARS","N",0.633684484251686,NA,1.74878455217706,-0.315466481869997,-1.16236754844314,NA
"CC018xCC009","X3609x5489","89","D10","SARS","S",-1.41642510633492,NA,1.49480567081275,-0.495401144385342,-0.579123112842217,NA
"CC018xCC009","X3609x5489","90","D10","SARS","N",0.418991286406325,NA,1.68981444691118,-1.61089299072527,-1.7174551019989,NA
"CC018xCC009","X3609x5489","90","D10","SARS","S",-1.27058728209171,NA,1.45452967209123,-1.07312731556607,0.00173591745120206,NA
"CC019xCC027","X16513x8027","101","D10","SARS","N",0.545797167974808,NA,1.86157787721812,-0.158617188041347,-0.0189645056379899,NA
"CC019xCC027","X16513x8027","101","D10","SARS","S",-0.0361373184821412,NA,2.14054193387212,0.203266129490796,0.709134260780664,NA
"CC019xCC027","X16513x8027","112","D10","SARS","N",0.00979970861212993,NA,1.58644544733271,-0.543695034741963,-0.223770124115181,NA
"CC019xCC027","X16513x8027","112","D10","SARS","S",-0.562094913323421,NA,1.96512190176155,0.394576869534843,0.658003463436811,NA
"CC019xCC027","X16513x8027","116","D10","SARS","N",0.65410658893651,NA,2.10925789332451,-0.23849078477944,0.182797872711518,NA
"CC019xCC027","X16513x8027","116","D10","SARS","S",-0.451346235530623,NA,2.28380877005789,0.11201589497991,0.762905107251517,NA
"CC020xCC008","X8054x8036","105","D10","SARS","N",-0.369380826670101,NA,0.830786976886514,-11,-0.717573393803876,NA
"CC020xCC008","X8054x8036","105","D10","SARS","S",-0.957449517248549,NA,1.6603988144813,-0.206304396937089,0.486669231041382,NA
"CC020xCC008","X8054x8036","107","D10","SARS","N",0.471504435409581,NA,1.22348464394544,-0.191155189697127,-0.314514334414915,NA
"CC020xCC008","X8054x8036","107","D10","SARS","S",-1.93623452128525,NA,1.64381572319966,-0.106692730043327,0.571604486219015,NA
"CC021xCC023","X1566x8043","155","D10","SARS","N",-11,NA,0.394760773581899,-11,-0.544708927946071,NA
"CC021xCC023","X1566x8043","155","D10","SARS","S",-11,NA,1.94613126060018,0.266813967848274,0.600577414570305,NA
"CC021xCC023","X1566x8043","156","D10","SARS","N",-1.18015802054476,NA,0.382385070624376,-11,-0.872791567101588,NA
"CC021xCC023","X1566x8043","156","D10","SARS","S",-1.26627028419342,NA,1.50338909590873,-0.202489293088503,0.494670442802378,NA
"CC021xCC023","X1566x8043","157","D10","SARS","N",-3.26833655045982,NA,0.124130016534813,-11,-0.515450697953139,NA
"CC021xCC023","X1566x8043","157","D10","SARS","S",-1.81855264805327,NA,1.84188084936532,-0.244208427922633,0.573056625588427,NA
"CC027xCC045","X8027x8045","125","D10","SARS","N",0.632987173800631,NA,1.20076375869926,-1.32705940358498,-1.13615416828059,NA
"CC027xCC045","X8027x8045","125","D10","SARS","S",-0.806967559657824,NA,1.22525746961078,-0.762964916018594,-0.251275712379163,NA
"CC027xCC045","X8027x8045","127","D10","SARS","N",0.392841820819466,NA,0.844885563785464,-0.849214940165855,-1.53133715885244,NA
"CC027xCC045","X8027x8045","127","D10","SARS","S",-0.453594937576477,NA,0.966400548261684,0.024046049122284,-0.0939120649686766,NA
"CC027xCC045","X8027x8045","135","D10","SARS","N",0.354360753543363,NA,0.757799508636001,-1.22500827186331,-1.90377742353669,NA
"CC027xCC045","X8027x8045","135","D10","SARS","S",-1.11099216086857,NA,1.06769336065123,0.197550880847592,-0.238967495146764,NA
"CC033xCC046","X8033x5346","109","D10","SARS","N",0.803142495453849,NA,2.44340960919682,0.458105758508301,0.298251456137363,NA
"CC033xCC046","X8033x5346","109","D10","SARS","S",-0.542539814773018,NA,1.97414472872004,-0.180846501589319,0.659899647085259,NA
"CC033xCC046","X8033x5346","110","D10","SARS","N",0.778751099196647,NA,2.19175420671008,0.0586570035786914,-0.0308731808551699,NA
"CC033xCC046","X8033x5346","110","D10","SARS","S",-1.09922415498436,NA,1.68460322177092,-0.0665949176815355,0.576228283276206,NA
"CC033xCC046","X8033x5346","111","D10","SARS","N",0.691452953825416,NA,2.18754023051506,-0.124657794767135,0.0914820209799015,NA
"CC033xCC046","X8033x5346","111","D10","SARS","S",-0.7620699054373,NA,1.8531670425512,-0.0196797755541889,0.321970423958809,NA
"CC033xCC046","X8033x5346","116","D10","SARS","N",0.664850411922716,NA,2.02922893352733,0.281728326760565,0.0682283945121852,NA
"CC033xCC046","X8033x5346","116","D10","SARS","S",-0.488462580765308,NA,1.90610186169939,-0.422370678767702,0.587016067188003,NA
"CC036xCC051","X477x16912","100","D10","SARS","N",-0.387327926641719,NA,1.03219647919017,-0.550578157439775,-1.11044321193578,NA
"CC036xCC051","X477x16912","100","D10","SARS","S",-1.72469735545167,NA,1.01218925077488,-0.96344790448077,-0.356267887636515,NA
"CC036xCC051","X477x16912","104","D10","SARS","N",-0.565593565554651,NA,1.9913913932221,-1.17286823463663,-0.677356468961047,NA
"CC036xCC051","X477x16912","104","D10","SARS","S",-2.29623325098573,NA,1.32179823507347,-0.524007275943347,0.0621706080487408,NA
"CC036xCC051","X477x16912","105","D10","SARS","N",-0.861688191636718,NA,0.52676961034919,-11,-1.38038338816868,NA
