"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC006xCC039","108","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0.477121254719662,-Inf,0.301029995663981,0.301029995663981,2
"CC006xCC039","92","7","Influenza","HA","2_16ii","2017_01_02",0,0,-Inf,0.301029995663981,-Inf,1.73205080756888
"CC006xCC039","97","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0,-Inf,0,0,1.4142135623731
"CC007xCC075","46","7","Influenza","HA","11_15xi","2017_01_02",-Inf,0.698970004336019,0.477121254719662,0.301029995663981,0,2
"CC007xCC075","47","7","Influenza","HA","11_15xi","2017_01_02",-Inf,0.477121254719662,0,-Inf,-Inf,1.4142135623731
"CC008xCC018","45","7","Influenza","HA","10_15x","2017_01_02",-Inf,-Inf,-Inf,0,0,1.4142135623731
"CC008xCC018","49","7","Influenza","HA","10_15x","2017_01_02",-Inf,0,-Inf,0.301029995663981,0,1.73205080756888
"CC008xCC018","50","7","Influenza","HA","10_15x","2017_01_02",-Inf,-Inf,-Inf,-Inf,0.301029995663981,1.4142135623731
"CC009xCC040","39","7","Influenza","HA","2_14ii","2014_08_14",0,0.477121254719662,0.301029995663981,0,0.301029995663981,1.73205080756888
"CC009xCC040","40","7","Influenza","HA","2_14ii","2014_08_14",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC009xCC040","67","7","Influenza","HA","2_14ii","2014_08_14",0.301029995663981,0.477121254719662,0.301029995663981,0.301029995663981,0,2
"CC010xCC015","30","7","Influenza","HA","12_13xii","2014_01_13",0.301029995663981,0.477121254719662,0.301029995663981,0.602059991327962,0,NA
"CC010xCC015","30","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,2
"CC010xCC015","31","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC010xCC015","31","7","Influenza","HA","12_13xii","2014_04_15",-Inf,0.301029995663981,-Inf,0.301029995663981,0,NA
"CC010xCC015","31","7","Influenza","HA.1","12_13xii","2014_01_13",-Inf,0.477121254719662,0,0.301029995663981,-Inf,NA
"CC010xCC015","32","7","Influenza","HA","12_13xii","2014_01_13",0.301029995663981,0.301029995663981,-Inf,-Inf,-Inf,NA
"CC010xCC015","71","7","Influenza","HA","1_15i","2015_11_09",-Inf,0,-Inf,0.301029995663981,0,1.73205080756888
"CC010xCC015","72","7","Influenza","HA","1_15i","2015_11_09",-Inf,0.301029995663981,-Inf,0.301029995663981,0.477121254719662,2
"CC010xCC015","73","7","Influenza","HA","1_15i","2015_11_09",-Inf,0,-Inf,0,0.301029995663981,1.73205080756888
"CC010xCC015","74","7","Influenza","HA","1_15i","2015_11_09",-Inf,-Inf,-Inf,-Inf,0.301029995663981,1.4142135623731
"CC010xCC015","75","7","Influenza","HA","1_15i","2015_11_09",-Inf,0.301029995663981,-Inf,0.301029995663981,0.301029995663981,1.73205080756888
"CC010xCC060","127","7","Influenza","HA","7_16vii","2016_12_23",-Inf,-Inf,-Inf,0,0.301029995663981,1.73205080756888
"CC010xCC060","128","7","Influenza","HA","7_16vii","2016_12_23",0.477121254719662,0.602059991327962,0,0.477121254719662,0.301029995663981,2
"CC010xCC060","137","7","Influenza","HA","7_16vii","2016_12_23",-Inf,0.477121254719662,-Inf,0,0,1.73205080756888
"CC010xCC060","138","7","Influenza","HA","7_16vii","2016_12_23",-Inf,0.301029995663981,0,0,0.477121254719662,1.73205080756888
"CC010xCC060","3","7","Influenza","HA","9_15ix","2017_01_02",-Inf,-Inf,-Inf,-Inf,0.301029995663981,1.73205080756888
"CC010xCC060","4","7","Influenza","HA","9_15ix","2017_01_02",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC011xCC032","123","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,0,-Inf,-Inf,NA
"CC011xCC032","132","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CC011xCC032","132","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0
"CC011xCC032","136","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CC011xCC042","120","7","Influenza","HA","7_13vii","2013_12_05",NA,0.301029995663981,0,0,0,NA
"CC011xCC042","120","7","Influenza","HA","7_13vii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC011xCC042","120","7","Influenza","HA.1","7_13vii","2013_12_05",-Inf,NA,NA,NA,NA,NA
"CC011xCC042","121","7","Influenza","HA","7_13vii","2014_04_22",-Inf,0.602059991327962,0.301029995663981,0,-Inf,NA
"CC011xCC042","121","7","Influenza","HA.1","7_13vii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC011xCC042","99","7","Influenza","HA","7_13vii","2014_04_22",-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CC011xCC042","99","7","Influenza","HA.1","7_13vii","2013_12_12",-Inf,NA,NA,NA,NA,NA
"CC012xCC032","172","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC012xCC032","178","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1
"CC012xCC032","179","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC012xCC038","115","7","Influenza","HA","9_15ix","2017_01_02",0,-Inf,-Inf,-Inf,-Inf,1.4142135623731
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_04_15",-Inf,0,0,0,0,NA
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_04_22",-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CC013xCC041","103","7","Influenza","HA.1","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_04_15",-Inf,0.301029995663981,-Inf,-Inf,0,NA
"CC013xCC041","313","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0,-Inf,-Inf,0,1.4142135623731
"CC013xCC041","314","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC013xCC041","317","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,-Inf,-Inf,-Inf,1.4142135623731
"CC015xCC018","119","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.477121254719662,0.477121254719662,0.301029995663981,0,2
"CC015xCC018","124","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.301029995663981,-Inf,0,0.301029995663981,2
"CC015xCC018","125","7","Influenza","HA","1_14i","2014_05_26",-Inf,0.602059991327962,0.301029995663981,0.301029995663981,0.477121254719662,2.23606797749979
"CC015xCC018","126","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.301029995663981,-Inf,0,0.477121254719662,2
"CC015xCC059","86","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.477121254719662,0.301029995663981,0.301029995663981,0.301029995663981,2
"CC015xCC059","90","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,0,0,0.301029995663981,1.73205080756888
"CC015xCC059","91","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.477121254719662,0,0.477121254719662,0,2
"CC017xCC004","54","7","Influenza","HA","7_13vii","2014_04_22",-Inf,0.301029995663981,0,0.301029995663981,0.301029995663981,NA
"CC017xCC004","54","7","Influenza","HA.1","7_13vii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC017xCC004","9","7","Influenza","HA","7_13vii","2014_04_22",-Inf,0.477121254719662,0,0.477121254719662,0.477121254719662,NA
"CC017xCC004","9","7","Influenza","HA.1","7_13vii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC017xCC041","12","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1
"CC017xCC041","13","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_04_22",-Inf,0,-Inf,-Inf,0,NA
"CC017xCC041","14","7","Influenza","HA.1","10_13x","2014_04_15",-Inf,0,-Inf,-Inf,0.301029995663981,NA
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_13",0.778151250383644,0.301029995663981,0.301029995663981,0,0,NA
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_13",0,0.477121254719662,0,0,0,NA
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1.4142135623731
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_13",0.845098040014257,0.301029995663981,0.301029995663981,-Inf,-Inf,NA
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1.4142135623731
"CC018xCC065","62","7","Influenza","HA","12_13xii","2014_01_13",-Inf,0,-Inf,-Inf,0,NA
"CC018xCC065","63","7","Influenza","HA","12_13xii","2014_01_13",0.845098040014257,0.903089986991944,0.903089986991944,0.778151250383644,-Inf,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_13",0.301029995663981,0,0,-Inf,-Inf,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1
"CC019xCC002","140","7","Influenza","HA","1_14i","2014_05_20",-Inf,-Inf,-Inf,0,0,1.4142135623731
"CC019xCC002","141","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.301029995663981,0,0,0,1.73205080756888
"CC019xCC002","149","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.301029995663981,-Inf,0,-Inf,1.73205080756888
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_05",NA,0,0.301029995663981,0,0,NA
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC019xCC002","42","7","Influenza","HA.1","8_13viii","2013_12_05",-Inf,NA,NA,NA,NA,NA
"CC019xCC002","43","7","Influenza","HA","8_13viii","2014_04_22",-Inf,0.301029995663981,0.301029995663981,0,0,NA
"CC019xCC002","43","7","Influenza","HA.1","8_13viii","2014_04_15",-Inf,0.903089986991944,0,0.301029995663981,0,NA
"CC019xCC002","43","7","Influenza","HA.2","8_13viii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_05",NA,0.301029995663981,0.301029995663981,0.301029995663981,0,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA.1","8_13viii","2013_12_05",0,NA,NA,NA,NA,NA
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0
"CC019xCC004","35","7","Influenza","HA","12_13xii","2014_01_13",-Inf,0.301029995663981,0,0,-Inf,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_13",-Inf,0.301029995663981,-Inf,0,-Inf,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1
"CC019xCC027","142","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1.4142135623731
"CC019xCC027","143","7","Influenza","HA","2_16ii","2016_12_23",-Inf,-Inf,-Inf,0.301029995663981,0,1.4142135623731
"CC019xCC027","148","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC019xCC027","150","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC020xCC008","32","7","Influenza","HA","11_14xi","2015_11_16",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC020xCC008","33","7","Influenza","HA","11_14xi","2015_11_16",-Inf,0,-Inf,0,0.477121254719662,2
"CC020xCC008","34","7","Influenza","HA","11_14xi","2015_11_16",-Inf,0.301029995663981,0.301029995663981,0,0.301029995663981,1.73205080756888
"CC020xCC008","35","7","Influenza","HA","11_14xi","2015_11_16",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC021xCC023","31","7","Influenza","HA","6_14vi","2014_08_20",-Inf,-Inf,-Inf,0,0,1.4142135623731
"CC021xCC023","34","7","Influenza","HA","6_14vi","2014_08_20",-Inf,0.301029995663981,-Inf,0,0,1.4142135623731
"CC021xCC023","35","7","Influenza","HA","6_14vi","2014_08_20",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC022xCC044","26","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0,0,-Inf,0,1.4142135623731
"CC022xCC044","32","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC022xCC044","38","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1.4142135623731
"CC023xCC025","121","7","Influenza","HA","6_14vi","2014_08_20",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC023xCC025","122","7","Influenza","HA","6_14vi","2014_09_17",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC023xCC025","123","7","Influenza","HA","6_14vi","2014_09_17",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_03",NA,0.301029995663981,0,-Inf,0,1.73205080756888
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC024xCC023","10","7","Influenza","HA.1","7_13vii","2013_12_03",-Inf,NA,NA,NA,NA,NA
"CC024xCC023","14","7","Influenza","HA","7_13vii","2014_04_22",-Inf,0.301029995663981,0,-Inf,-Inf,NA
"CC024xCC023","14","7","Influenza","HA.1","7_13vii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC024xCC023","9","7","Influenza","HA","7_13vii","2014_04_22",-Inf,0.477121254719662,0.301029995663981,0.301029995663981,-Inf,NA
"CC024xCC023","9","7","Influenza","HA.1","7_13vii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC024xCC052","15","7","Influenza","HA","9_15ix","2017_01_02",0.301029995663981,0.477121254719662,0.301029995663981,0.477121254719662,0,2
"CC024xCC052","17","7","Influenza","HA","9_15ix","2017_01_02",0,0.477121254719662,0.301029995663981,0.301029995663981,0,2
"CC024xCC052","9","7","Influenza","HA","9_15ix","2017_01_02",-Inf,0.301029995663981,0,0.301029995663981,0,2
"CC026xCC034","10","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.301029995663981,0,0.301029995663981,0,2
"CC026xCC034","7","7","Influenza","HA","1_14i","2014_05_20",-Inf,0.477121254719662,-Inf,0.602059991327962,0.301029995663981,2
"CC027xCC036","59","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC027xCC036","65","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0,-Inf,-Inf,-Inf,1
"CC027xCC036","68","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0.301029995663981,-Inf,-Inf,-Inf,1
"CC028xCC024","120","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,-Inf,0,0,1.73205080756888
"CC028xCC024","124","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,0,-Inf,-Inf,1.73205080756888
"CC028xCC024","127","7","Influenza","HA","7_15vii","2015_12_28",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC028xCC024","127","7","Influenza","HA.1","7_15vii","2015_12_28",-Inf,-Inf,0,-Inf,-Inf,1.4142135623731
"CC028xCC030","122","7","Influenza","HA","1_13i","2013_12_03",-Inf,NA,NA,0,0,NA
"CC028xCC030","123","7","Influenza","HA","1_13i","2013_12_03",-Inf,NA,0,-Inf,0,NA
"CC028xCC030","124","7","Influenza","HA","1_13i","2013_12_05",-Inf,0.477121254719662,0.477121254719662,0.301029995663981,0,NA
"CC030xCC023","119","7","Influenza","HA","7_15vii","2015_12_28",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC030xCC023","120","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,0,-Inf,0,1.4142135623731
"CC030xCC023","121","7","Influenza","HA","7_15vii","2015_12_28",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC030xCC023","122","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,0.301029995663981,-Inf,0,1.73205080756888
"CC030xCC061","82","7","Influenza","HA","2_14ii","2014_08_14",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC030xCC061","83","7","Influenza","HA","2_14ii","2014_08_14",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC030xCC061","84","7","Influenza","HA","2_14ii","2014_08_14",-Inf,-Inf,-Inf,-Inf,-Inf,1
"CC030xCC061","87","7","Influenza","HA","2_14ii","2014_08_14",-Inf,-Inf,-Inf,-Inf,0,1
"CC032xCC017","116","7","Influenza","HA","8_13viii","2013_12_03",NA,NA,NA,0,0.301029995663981,NA
"CC032xCC017","116","7","Influenza","HA","8_13viii","2013_12_12",0.301029995663981,NA,NA,NA,NA,NA
"CC032xCC017","116","7","Influenza","HA.1","8_13viii","2013_12_03",-Inf,NA,NA,NA,NA,NA
"CC032xCC017","117","7","Influenza","HA","8_13viii","2014_04_22",0.477121254719662,0.602059991327962,-Inf,0.602059991327962,0,NA
"CC032xCC017","117","7","Influenza","HA.1","8_13viii","2013_12_12",0.602059991327962,NA,NA,NA,NA,NA
"CC032xCC017","118","7","Influenza","HA","8_13viii","2013_12_05",NA,0.301029995663981,-Inf,0.301029995663981,0.477121254719662,NA
"CC032xCC017","118","7","Influenza","HA","8_13viii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC032xCC017","118","7","Influenza","HA.1","8_13viii","2013_12_05",-Inf,NA,NA,NA,NA,NA
"CC032xCC017","82","7","Influenza","HA","8_13viii","2013_12_03",0.477121254719662,0.477121254719662,0,0.301029995663981,0.477121254719662,2
"CC032xCC017","89","7","Influenza","HA","8_13viii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC032xCC017","90","7","Influenza","HA","8_13viii","2013_12_03",NA,0.477121254719662,0,0.301029995663981,0.301029995663981,1.73205080756888
"CC032xCC017","90","7","Influenza","HA","8_13viii","2013_12_12",0.477121254719662,NA,NA,NA,NA,NA
"CC032xCC017","90","7","Influenza","HA.1","8_13viii","2013_12_03",0.301029995663981,NA,NA,NA,NA,NA
"CC033xCC046","179","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC033xCC046","180","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC033xCC046","181","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0.301029995663981,-Inf,-Inf,-Inf,1.4142135623731
"CC033xCC046","183","7","Influenza","HA","7_15vii","2015_12_28",-Inf,0,-Inf,-Inf,0,1.4142135623731
"CC033xCC046","49","7","Influenza","HA","11_14xi","2015_11_16",-Inf,0,-Inf,-Inf,-Inf,1.4142135623731
"CC033xCC046","50","7","Influenza","HA","11_14xi","2015_11_16",-Inf,-Inf,-Inf,-Inf,0.301029995663981,1.4142135623731
"CC033xCC046","55","7","Influenza","HA","11_14xi","2015_11_16",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC033xCC046","56","7","Influenza","HA","11_14xi","2015_11_16",-Inf,0.477121254719662,0.477121254719662,-Inf,0,2
"CC035xCC020","75","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,0,0.301029995663981,1.73205080756888
"CC035xCC020","76","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,0.301029995663981,-Inf,0.301029995663981,1.73205080756888
"CC035xCC020","80","7","Influenza","HA","2_16ii","2017_01_02",-Inf,-Inf,-Inf,-Inf,0.301029995663981,1.4142135623731
"CC035xCC020","81","7","Influenza","HA","2_16ii","2017_01_02",-Inf,0,-Inf,-Inf,0,1.4142135623731
"CC036xCC051","12","7","Influenza","HA","6_14vi","2014_08_20",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC036xCC051","13","7","Influenza","HA","6_14vi","2014_08_20",-Inf,0.301029995663981,0,0.301029995663981,0,1.73205080756888
"CC036xCC051","3","7","Influenza","HA","6_14vi","2014_08_20",-Inf,-Inf,-Inf,-Inf,0,1.4142135623731
"CC036xCC051","4","7","Influenza","HA","6_14vi","2014_08_20",-Inf,0.477121254719662,0,-Inf,0,1.4142135623731
"CC037xCC046","1","7","Influenza","HA","6_15vi","2016_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC037xCC046","19","7","Influenza","HA","6_15vi","2016_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,1.73205080756888
"CC037xCC046","2","7","Influenza","HA","6_15vi","2016_01_13",-Inf,-Inf,-Inf,-Inf,-Inf,0
"CC039xCC020","26","7","Influenza","HA","6_14vi","2014_08_20",0.477121254719662,0.602059991327962,0,0.477121254719662,0,2.23606797749979
"CC039xCC020","27","7","Influenza","HA","6_14vi","2014_08_20",-Inf,0.477121254719662,-Inf,0.301029995663981,0,1.73205080756888
"CC039xCC020","28","7","Influenza","HA","6_14vi","2014_08_20",0.301029995663981,0.477121254719662,0.301029995663981,-Inf,-Inf,2
"CC040xCC003","14","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,-Inf,-Inf,0,NA
"CC040xCC003","14","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0
"CC040xCC003","18","7","Influenza","HA","12_13xii","2014_01_13",-Inf,0,-Inf,0.301029995663981,-Inf,NA
"CC040xCC003","24","7","Influenza","HA","12_13xii","2014_01_13",-Inf,-Inf,0,-Inf,-Inf,NA
"CC040xCC003","25","7","Influenza","HA","12_13xii","2014_01_13",0,-Inf,0,-Inf,-Inf,NA
"CC041xCC012","74","7","Influenza","HA","5_13v","2013_12_03",0.301029995663981,0.301029995663981,0,-Inf,0.301029995663981,1.73205080756888
"CC042xCC017","119","7","Influenza","HA","12_13xii","2014_01_13",0,0.477121254719662,0,0.477121254719662,-Inf,NA
"CC042xCC017","96","7","Influenza","HA","12_13xii","2014_01_13",0.301029995663981,0.602059991327962,-Inf,0.477121254719662,0,NA
"CC042xCC017","96","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,1.73205080756888
"CC042xCC017","97","7","Influenza","HA","12_13xii","2014_01_13",0.301029995663981,0.477121254719662,0.301029995663981,0.477121254719662,-Inf,NA
"CC042xCC025","68","7","Influenza","HA","1_13i","2013_12_03",0,NA,NA,0.301029995663981,0.477121254719662,NA
"CC042xCC025","78","7","Influenza","HA","1_13i","2013_12_05",0,0.698970004336019,0.602059991327962,0.301029995663981,0.301029995663981,NA
"CC042xCC025","89","7","Influenza","HA","1_13i","2013_12_03",-Inf,NA,NA,-Inf,0,NA
"CC042xCC025","90","7","Influenza","HA","1_13i","2013_12_03",0,NA,NA,0,0.301029995663981,NA
