"RIX","dam","sire","ID","day","virus","antigen_virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"X16211x16557",16211,16557,36,7,"Influenza","Influenza","HA","3_14iii","2017_07_13",-3.27387610976412,0.603281143681234,-1.39591133268249,-1.97070071366971,-0.896114178494979,0.229905337913792
"X16211x16557",16211,16557,38,7,"Influenza","Influenza","HA","3_14iii","2017_07_13",-3.46872215495013,-2.58944122071869,-5.53876889951541,-4.0867281632181,-1.35810980911847,-3.12215819408997
"X16211x16557",16211,16557,44,7,"Influenza","Influenza","HA","3_14iii","2017_07_13",-2.9697987211682,-2.53323398622426,-3.81834981548838,-3.89968277020174,-1.97880011305418,-2.6156875139539
"X16211x8049",16211,8049,128,7,"Influenza","Influenza","HA","7_16vii","2017_01_02",-3.33418249409426,-2.9753549188243,-2.18975434126989,-3.11439976621618,-3.23385869400267,-1.126721140809
"X16211x8049",16211,8049,129,7,"Influenza","Influenza","HA","7_16vii","2016_12_23",-2.99019456847366,-2.6353215550523,-2.92289726379806,-3.03880582066775,-2.67048291760635,-1.63640194887235
"X16211x8049",16211,8049,130,7,"Influenza","Influenza","HA","7_16vii","2016_12_23",-3.1830096914584,-2.62538886256043,-3.01280750052773,-3.2046012675123,-0.99027041364492,-0.680272643125274
"X16211x8049",16211,8049,50,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-2.61877573985578,-1.9466052098164,-2.2361811012679,-3.48234578287581,-4.62032220447435,-0.783431645722738
"X16211x8049",16211,8049,51,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-2.02711130530469,-3.7933716202691,-2.72441055194747,-4.18478657705543,-3.76801116062962,-1.67258544760271
"X16211x8049",16211,8049,55,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-1.87031673621325,-2.6443873869481,-2.1180891073292,-3.35446558109915,-0.580842391937971,0.252329616585672
"X16296x477",16296,477,23,7,"Influenza","Influenza","HA","1_15i","2015_11_16",-3.76447848834825,-0.780253895563379,-1.8468810964979,-2.01346083763647,-0.529969669185448,0.138170060903282
"X16296x477",16296,477,24,7,"Influenza","Influenza","HA","1_15i","2015_11_16",-3.10728698568777,-1.16132504528461,-2.49290212404282,-1.57407657996844,-1.07531018263473,-0.051581416628252
"X16296x477",16296,477,30,7,"Influenza","Influenza","HA","1_15i","2015_11_09",-4.59963248090775,-1.39945478968713,-1.41215773705529,-3.4315581490375,-2.20111688056072,-0.654676861842726
"X16441x8005",16441,8005,72,7,"Influenza","Influenza","HA","5_13v","2017_07_13",-2.77983304513301,-1.39744382438474,-2.55335580371641,-3.33006555028512,-0.0128991634565571,-0.736569105073959
"X16441x8005",16441,8005,72,7,"Influenza","Influenza","HA","5_13v","2013_08_16",NA,NA,NA,NA,NA,-2.13255933140839
"X16441x8005",16441,8005,73,7,"Influenza","Influenza","HA","5_13v","2017_07_13",-3.20234835909855,-1.91089878672266,-3.1498304016786,-1.27978428507625,0.274022939985081,-0.561938140715428
"X16441x8005",16441,8005,73,7,"Influenza","Influenza","HA","5_13v","2013_08_16",NA,NA,NA,NA,NA,-2.44683225385354
"X16441x8005",16441,8005,74,7,"Influenza","Influenza","HA","5_13v","2013_11_26",-1.2243228733516,-0.677350595369152,NA,-2.38352153029581,-1.15537236963676,0.269884844516324
"X16441x8005",16441,8005,74,7,"Influenza","Influenza","HA","5_13v","2013_08_16",NA,NA,NA,NA,NA,-1.06701743240739
"X16441x8024",16441,8024,105,7,"Influenza","Influenza","HA","8_14viii","2017_07_25",-2.46333906296773,-2.46318516351295,-2.84135951162147,-2.44444454291264,-1.01511203190379,-1.53024272993835
"X16441x8024",16441,8024,106,7,"Influenza","Influenza","HA","8_14viii","2017_07_13",-2.66558515484935,-1.8675209454963,-3.80960998242634,-2.22744385064064,-0.769699194032711,-1.55205057384585
"X16441x8024",16441,8024,112,7,"Influenza","Influenza","HA","8_14viii","2017_07_13",-2.55499553295398,-2.28480541952389,-3.48863857519318,-2.68221297454801,-1.04146533280846,-1.56495459164479
"X16441x8024",16441,8024,113,7,"Influenza","Influenza","HA","8_14viii","2017_07_13",-2.98520152654776,-1.33482118358268,-3.42732201169977,-1.6435620188642,-0.712026205232559,-1.02419906231011
"X16441x8024",16441,8024,114,7,"Influenza","Influenza","HA","8_14viii","2017_07_13",-1.96688584763904,-0.680420887368767,NA,-3.35802685046381,-0.374124989980008,-1.5832349423859
"X16513x15156",16513,15156,140,7,"Influenza","Influenza","HA","1_14i","2014_05_20",-4.80729562455711,-2.16532954577017,-2.54000714984015,-1.46045703165558,-1.80435064374255,-0.536989778356595
"X16513x15156",16513,15156,141,7,"Influenza","Influenza","HA","1_14i","2014_05_20",-4.24790902343568,-1.03727066880191,-2.02413925665187,-1.55300742287236,-1.88572801217739,-0.0280889791691338
"X16513x15156",16513,15156,149,7,"Influenza","Influenza","HA","1_14i","2014_05_20",-3.63543345175651,-0.959253554065171,-2.8833401388682,-1.45601830732846,-2.21123656996544,-0.365601211037974
"X16513x15156",16513,15156,42,7,"Influenza","Influenza","HA","8_13viii","2013_12_05",-4.68331187320564,-1.71454674053084,-1.24971134254489,-1.94085545720877,-1.50168578946446,NA
"X16513x15156",16513,15156,42,7,"Influenza","Influenza","HA","8_13viii","2013_12_12",NA,NA,NA,NA,NA,-1.30719187332932
"X16513x15156",16513,15156,43,7,"Influenza","Influenza","HA","8_13viii","2014_04_15",-3.79177498079415,-1.30130749059163,-1.61168167658595,-0.657542522786093,-1.81364676793816,NA
"X16513x15156",16513,15156,43,7,"Influenza","Influenza","HA","8_13viii","2013_12_12",NA,NA,NA,NA,NA,-1.15568480806622
"X16513x15156",16513,15156,43,7,"Influenza","Influenza","HA","8_13viii","2014_04_22",-3.3015309800128,-0.838198139619381,-1.20339843353542,-1.25784060954116,-2.09387485806111,NA
"X16513x15156",16513,15156,44,7,"Influenza","Influenza","HA","8_13viii","2013_12_05",-1.93014570456451,-0.450044590561973,-0.484686125161077,-0.223478212244561,-1.64138326772042,NA
"X16513x15156",16513,15156,44,7,"Influenza","Influenza","HA","8_13viii","2013_12_12",NA,NA,NA,NA,NA,-0.394716869413203
"X16513x16188",16513,16188,240,7,"Influenza","Influenza","HA","3_15iii","2017_07_25",-2.95770834274856,-3.23038113043472,-3.63456630505104,-3.39562653719752,0.242705540523422,-2.63815104750566
"X16513x16188",16513,16188,241,7,"Influenza","Influenza","HA","3_15iii","2017_07_13",-3.85687499642134,-2.14424382191367,-3.26220448796305,-3.26579470111153,0.182904253756525,-1.88721512573506
"X16513x16188",16513,16188,32,7,"Influenza","Influenza","HA","12_13xii","2013_12_17",0.405062824348776,0.919879389999748,0.810082026927203,0.491693466101534,-2.70350370516008,NA
"X16513x16188",16513,16188,32,7,"Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-2.32579553643083
"X16513x16188",16513,16188,35,7,"Influenza","Influenza","HA","12_13xii","2014_01_04",-3.98575515688222,-0.872878781230404,-2.01733603933354,-1.67492227394137,-3.15625671832914,NA
"X16513x16188",16513,16188,39,7,"Influenza","Influenza","HA","12_13xii","2014_01_04",-4.81573219838276,-0.977882045954089,-2.84354711957685,-1.35740002992529,-2.74882362832966,NA
"X16513x16188",16513,16188,39,7,"Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-1.65524465675063
"X16513x8027",16513,8027,142,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-4.11976491073018,-2.79420860308273,-2.49658454077851,-3.72698415051522,-2.5107700257234,-1.28649286933563
"X16513x8027",16513,8027,143,7,"Influenza","Influenza","HA","2_16ii","2016_12_23",-3.44498775801205,-2.12258373706456,-3.10145814409893,-1.13791669039788,-2.07506201096922,-1.06042265731152
"X16513x8027",16513,8027,148,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-2.67516616492164,-3.35446558109915,-2.68565732595654,-3.93918786770614,-2.2939001496444,-1.71898559441702
"X16513x8027",16513,8027,150,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-3.57566979003851,-3.32432891137078,-2.93389482063215,-3.96521200690213,-2.59070560733119,-1.9444789417144
"X16521x3260",16521,3260,115,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-2.53212401602792,-0.633168148860998,-2.26629259056997,-2.7568203359515,-1.79342991980282,-0.757524385338856
"X16521x3260",16521,3260,121,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-1.73238266458942,-3.29234498584578,-2.22707921040944,-3.02909476092025,-1.36915031260373,-0.947426290270785
"X16521x3260",16521,3260,122,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-3.28804523303558,-1.41091121053453,-2.65968217655854,-2.87606545358314,-0.610563757231961,-0.380827342498411
"X16521x5391",16521,5391,157,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-3.1085294394466,-0.845310440445228,-3.54565838983679,-3.58340345914099,-2.96649270608558,-1.61045354971531
"X16521x5391",16521,5391,158,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-3.19147806156701,-2.4305320753722,-4.12117397015132,-3.65634476529367,-3.30588923835032,-1.74555182627582
"X16521x5391",16521,5391,159,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-2.98947911254913,-2.91280000653681,-4.05871417810141,-3.53081692509527,-2.63277194336799,-2.04726125758649
"X16521x5391",16521,5391,160,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-3.41890319447248,-2.40002750784723,-3.83243491704161,-4.13312789124395,-2.54549175251897,-1.936266682142
"X16521x5391",16521,5391,161,7,"Influenza","Influenza","HA","3_16iii","2017_01_02",-3.36358195638367,-1.99006958130367,-3.89968277020174,-3.68444683947233,-2.92435635735809,-1.76374596006953
"X16521x5391",16521,5391,31,7,"Influenza","Influenza","HA","11_15xi","2017_01_02",-2.52736537919448,0.331173569414439,-0.512572317638336,-1.88939631876786,-0.808677218353772,0.646599890723775
"X16521x5391",16521,5391,38,7,"Influenza","Influenza","HA","11_15xi","2017_01_02",-3.24957323349608,-1.3419234364212,-2.72700482335812,-3.4801151271644,-2.61136180584081,-1.59283070894498
"X16521x5391",16521,5391,44,7,"Influenza","Influenza","HA","11_15xi","2017_01_02",-2.55129995061359,-1.09567770198346,-2.98158581844191,-2.97158375704547,-1.91968423756895,-1.02224377176673
"X16557x13067",16557,13067,14,7,"Influenza","Influenza","HA","12_13xii","2014_01_04",-4.81856028097648,-4.40610817647488,-4.3508862140907,-3.40316290751227,-2.09053799631599,NA
"X16557x13067",16557,13067,14,7,"Influenza","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-3.24545314074397
"X16557x13067",16557,13067,18,7,"Influenza","Influenza","HA","12_13xii","2014_01_04",-2.67067227098143,-1.24352767189108,-2.53934550716622,-1.20806901941302,-2.15792144601061,NA
"X16557x13067",16557,13067,24,7,"Influenza","Influenza","HA","12_13xii","2013_12_17",-4.47053991521378,-0.113631722992473,-0.309573454744608,-2.58587878721769,-0.918337490289688,NA
"X16557x13067",16557,13067,25,7,"Influenza","Influenza","HA","12_13xii","2014_01_04",-4.28850313682572,-3.10604607370489,-1.97246192843892,-2.49057262900253,-2.38398165227134,NA
"X16680x16750",16680,16750,126,7,"Influenza","Influenza","HA","7_16vii","2017_01_02",-3.37183054311688,-2.62394510139508,-2.66586619968015,-1.10436605423233,-1.6276604863987,-0.442415790269627
"X16680x16750",16680,16750,135,7,"Influenza","Influenza","HA","7_16vii","2017_01_02",-2.65302516360607,-3.47313774580513,-2.74190313421162,-2.82822825444212,-1.60939128778772,-0.97270774325334
"X16680x16750",16680,16750,138,7,"Influenza","Influenza","HA","7_16vii","2017_01_02",-0.147524394978331,-1.18937603942965,-1.3511185016559,-1.07499383318081,-1.78470799611988,0.504426768591466
"X16680x16750",16680,16750,32,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-1.94562077611506,-1.95331199206072,-2.05608431010522,-1.54622018390423,-1.81454897214997,-0.594931828338693
"X16680x16750",16680,16750,38,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-3.63456630505104,-3.48415416022152,-2.51225913939484,-3.72413612732401,-2.94943725191849,-2.50699421531345
"X16680x16750",16680,16750,39,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-2.1462536506817,-1.12617711004992,-1.95908992913427,-1.28772390252323,-1.12310825565873,0.0919751781757005
"X16680x16750",16680,16750,40,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-2.91087597533283,-3.46945673409846,-3.35054313198949,-3.10044145640466,-2.17356772359377,-1.52050786002757
"X16680x8016",16680,8016,113,7,"Influenza","Influenza","HA","8_15viii","2017_07_25",-3.00723757912052,-1.42830358572651,-2.61149490171077,-2.05859071051726,0.619897687915488,-0.502529042579671
"X16680x8016",16680,8016,114,7,"Influenza","Influenza","HA","8_15viii","2017_08_01",-3.25100580279759,0.7943323830334,-1.66996023959902,-1.41894149259454,0.301783404948966,0.884081660864659
"X16680x8016",16680,8016,119,7,"Influenza","Influenza","HA","8_15viii","2017_07_25",-1.10235675882509,-1.42105047675576,-2.003427046978,-0.504340351115825,-0.168792276167889,0.283408553358864
"X16680x8016",16680,8016,124,7,"Influenza","Influenza","HA","8_15viii","2017_08_16",-1.77695009685491,0.349904323716519,-1.9455757047267,-0.37561372700827,-0.25222032701908,0.730510354657683
"X16680x8016",16680,8016,125,7,"Influenza","Influenza","HA","8_15viii","2017_07_25",-3.197857712123,-1.63777890416413,-2.30190120468003,-1.38518615421728,0.388790935340539,-0.214389242087523
"X16680x8016",16680,8016,131,7,"Influenza","Influenza","HA","8_15viii","2017_07_25",-2.95682772512342,-2.1678674467097,-2.74083870765541,-2.61850762104655,-0.0925979104846439,-0.986485995003726
"X16680x8016",16680,8016,132,7,"Influenza","Influenza","HA","8_15viii","2017_08_16",-3.90925031962068,-0.176532320379821,-2.3098683422862,-2.39539087837854,0.789525894044658,0.238353618403883
"X16750x13421",16750,13421,65,7,"Influenza","Influenza","HA","2_15ii","2017_07_25",-2.95331298907008,-1.16043785347151,-2.91466628664678,-2.37392890743533,0.309836746588188,-0.902121291632242
"X16750x13421",16750,13421,66,7,"Influenza","Influenza","HA","2_15ii","2017_07_13",-2.83555172408109,0.0147220408394333,-2.72790506990242,-2.45737015663164,0.461505390955337,0.00828674060312699
"X16750x13421",16750,13421,81,7,"Influenza","Influenza","HA","2_15ii","2017_07_25",-2.83166081130557,-0.921042693339996,-2.12340226613825,-2.00952768665775,0.961028509677604,-0.408924346640375
"X16750x13421",16750,13421,82,7,"Influenza","Influenza","HA","2_15ii","2017_07_25",-2.1977269436405,-1.04740898839908,-2.5786160839169,-2.29166758895848,0.179614077217661,-0.611099736924295
"X16750x15155",16750,15155,108,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-2.2323970430405,-0.168118778843808,-2.00663048557428,-0.857145781532778,-1.26476183091377,0.867686409950024
"X16750x15155",16750,15155,92,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-1.45544306334459,-1.90194876261257,-2.23961239725219,-1.15730389812031,-2.29286352849626,-0.429629584357626
"X16750x15155",16750,15155,97,7,"Influenza","Influenza","HA","2_16ii","2017_01_02",-1.99601545086381,-1.94820912109952,-2.37624791068582,-1.45344279294493,-1.97627412063811,-0.630328002664278
"X16768x5035",16768,5035,10,7,"Influenza","Influenza","HA","11_15xi","2016_12_23",-3.03431243007889,-2.29513183974106,-2.73735025062509,-2.29085937321422,-0.700951455560846,-0.507353966136811
"X16768x5035",16768,5035,9,7,"Influenza","Influenza","HA","11_15xi","2017_01_02",-2.16778203646256,-2.45695016141232,-1.95234441414067,-1.87719107579126,-1.14057055215424,-0.359084092244493
"X16768x8021",16768,8021,12,7,"Influenza","Influenza","HA","11_14xi","2015_11_09",-3.65280760908339,-0.25336465021501,-1.24049426433977,-1.99856893470389,-0.891512541823149,0.411531947241226
"X16768x8021",16768,8021,13,7,"Influenza","Influenza","HA","11_14xi","2015_11_09",-3.46255307074484,-0.844131786373646,-1.99397409826416,-1.93649307765614,-1.18324365841966,-0.148327649703392
"X16768x8021",16768,8021,19,7,"Influenza","Influenza","HA","11_14xi","2015_11_09",-3.78729442066934,-1.05999684654736,-2.48698969137731,-3.65154859818286,-1.11714798588038,-0.461565602369819
"X16785x773",16785,773,109,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-0.626083269856152,-1.63971395995077,-1.53547902916632,-0.908894252377998,-1.86606281177528,-0.00502796476678081
"X16785x773",16785,773,114,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-2.55406963603829,-1.23951176789941,-2.07644117460539,-2.65437261180124,-1.313434565196,-0.113097578878675
"X16785x773",16785,773,117,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-2.42756524127237,-2.75342917085308,-2.50779568388393,-1.88198705093598,-1.33395232520377,-0.990490483721582
"X16785x773",16785,773,120,7,"Influenza","Influenza","HA","10_15x","2017_01_02",-0.541444010673109,-1.82822210519167,-1.82131137527453,-0.648751182622182,-0.851938275242766,0.0901342355739475
"X16912x16211",16912,16211,87,7,"Influenza","Influenza","HA","6_13vi","2013_12_05",-2.44406832817762,-0.690688653684776,-1.75722801782002,-1.80665712051636,-1.52688189749712,NA
