"","RIX","day","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"244","CC051xCC009","d7_d10",8.96100299675269,8.01793831834819,6.85518310037549,6.21291219114906,6.75766619095156,10.4995054377286
"245","CC051xCC009","d10_d15",4.55930236189553,8.19550652509815,7.81453087409223,5.06896684430041,3.04959580895919,6.53819278008509
"246","CC051xCC009","d15_d45",3.32458410360144,6.13626082358591,6.57700560097772,4.34385901263038,3.97146171027004,5.8288207227746
"247","CC052xCC007","d7_d10",6.34321542090992,8.40083837427619,8.5691534355599,5.46543252154699,6.36060191860379,9.53845191391796
"248","CC052xCC007","d10_d15",7.44917232840918,5.82926918727648,4.81827608071827,5.38194825477189,4.34459760595789,5.34203470112294
"249","CC052xCC007","d15_d45",NA,NA,NA,NA,NA,NA
"250","CC052xCC014","d7_d10",6.80076635903752,8.71949742421706,8.69188999396826,6.04466211184225,6.26883744088475,9.80296418419772
"251","CC052xCC014","d10_d15",8.76148388916045,7.81064628051688,4.59141520606632,5.840036479328,3.91222915166418,7.05804936088476
"252","CC052xCC014","d15_d45",3.47426639612155,7.34506342791161,10.037652637353,4.598649846198,4.89792897440788,7.75750078442625
"253","CC055xCC006","d7_d10",5.89657517937555,9.4785292220343,6.30514031421145,6.75250023643707,8.56651052577855,9.78023635685859
"254","CC055xCC006","d10_d15",6.73606732046844,4.3575800058243,5.76936658531888,4.1419119716448,1.80426755816243,5.95218539651845
"255","CC055xCC006","d15_d45",6.95645721119748,6.79264024115973,6.92794665397411,4.69623643262068,4.54146388989632,5.96380484484257
"256","CC055xCC028","d7_d10",5.16108558922496,8.3956320629668,8.78322475149809,6.98149229419593,5.0765941221965,9.46659832820505
"257","CC055xCC028","d10_d15",6.83730627543796,6.93878189490261,6.52513625056532,6.51527610518048,4.53951474981307,6.96127176941997
"258","CC055xCC028","d15_d45",9.09341032668393,8.20850218579811,5.28843289960198,2.52341308592015,NA,7.2800290432974
"259","CC056xCC033","d7_d10",5.13418177756481,8.23669375945806,6.11962836220374,5.18399060236333,5.39277596783452,8.47040383502627
"260","CC056xCC033","d10_d15",4.97093914709914,7.35473610967982,7.06178995277322,6.41358743249051,4.82510168604464,7.21793132670528
"261","CC056xCC033","d15_d45",6.66821893834936,6.33424683450043,4.65717605526605,5.12279086905635,4.57077470759252,6.31791582568196
"262","CC057xCC052","d7_d10",5.51009777872967,8.7401214510464,9.32449838567316,5.56058459848763,4.67058224608957,9.4462493237001
"263","CC057xCC052","d10_d15",9.0300380103416,7.36437232367303,3.5402557268912,4.90568108863385,4.86199243000669,6.98687292104355
"264","CC057xCC052","d15_d45",5.45421871816236,8.24036605322284,11.0362895947893,4.86669098784771,5.043194464951,8.44619267747494
"265","CC058xCC022","d7_d10",5.12188096359715,9.80768949928338,7.88304219038301,5.69242169174815,4.58352992463811,10.458807936688
"266","CC058xCC022","d10_d15",7.64734790721254,5.36680200952454,6.89488769281236,NA,NA,6.21193022991375
"267","CC058xCC022","d15_d45",NA,NA,NA,NA,NA,NA
"268","CC060xCC006","d7_d10",5.23121162169221,13.7810735700589,10.4318026188613,6.82640536310759,3.04626774484072,14.4450489504442
"269","CC060xCC006","d10_d15",7.79535505505067,0.269437786126341,0.971469569803415,4.23095749108909,5.14116294249772,0.260210408157518
"270","CC060xCC006","d15_d45",5.28156157967072,9.52270588565581,9.34581126244345,5.83021417003957,4.9320916786077,9.6013841737379
"271","CC060xCC037","d7_d10",8.3920400733254,6.9550894711684,7.76419156216653,5.62729902022835,6.5800934756064,9.48177849388114
"272","CC060xCC037","d10_d15",5.60113251217533,10.0735811914201,6.1568251659695,7.66970416358006,3.71467672938129,6.7375594327446
"273","CC060xCC037","d15_d45",6.85943411770926,5.40482031671787,6.06861174302052,NA,4.62457976314252,6.14225105041135
"274","CC061xCC025","d7_d10",5.39232175658426,8.29367629100185,6.18408082977815,6.84709320498579,4.85689375083735,8.98345500607592
"275","CC061xCC025","d10_d15",4.56080992274365,2.81275673958946,4.56286497731622,3.34694728842866,4.67921333449696,2.76293154593276
"276","CC061xCC025","d15_d45",11.6873287179957,10.9169767763402,7.92920371555217,6.22262653821847,NA,10.9085848459307
"277","CC061xCC026","d7_d10",5.02050619834824,6.93032570282684,5.3055155234949,5.97685881204558,5.12621480938126,6.34819377424134
"278","CC061xCC026","d10_d15",6.27866396935412,8.04658859365464,6.61499418503423,6.11960851336031,4.60675964738688,7.9953476713582
"279","CC061xCC026","d15_d45",10.3784162470809,9.2886733738076,9.36206360068336,4.70481166361305,4.9363396810242,8.8916795532364
"280","CC061xCC039","d7_d10",5.31207557202623,5.67669558514655,5.18428133139112,5.287415122124,5.1397847384586,6.27846412806841
"281","CC061xCC039","d10_d15",5.05104173463635,8.57672651962613,5.69002906782251,5.64195369212302,4.90537351841408,8.17948892972587
"282","CC061xCC039","d15_d45",5.67641668095062,8.73910585300598,9.54533550870155,4.67315673500428,4.85714702723003,8.99285085441175
"283","CC062xCC046","d7_d10",5.13965599067179,6.58551523890488,6.89950187668296,5.15928231383279,5.29206241862705,7.66520735596751
"284","CC062xCC046","d10_d15",NA,NA,NA,NA,NA,NA
"285","CC062xCC046","d15_d45",NA,NA,NA,NA,NA,NA
"286","CC062xCC072","d7_d10",6.6178771944996,7.00237678561124,7.41784554327604,5.53098162265957,5.8303728538897,8.67988858438362
"287","CC062xCC072","d10_d15",NA,NA,NA,NA,NA,NA
"288","CC062xCC072","d15_d45",NA,NA,NA,NA,NA,NA
"289","CC063xCC001","d7_d10",NA,NA,NA,NA,NA,NA
"290","CC063xCC001","d10_d15",NA,NA,NA,NA,NA,NA
"291","CC063xCC001","d15_d45",10.7841347991731,10.1147179504636,10.4944040048658,3.84493417358693,4.93101612086543,9.96179746140175
"292","CC063xCC002","d7_d10",5.24363778383376,5.73658735218111,5.3807220576376,5.35982044043942,5.04101537878778,6.22905506202909
"293","CC063xCC002","d10_d15",NA,NA,NA,NA,NA,NA
"294","CC063xCC002","d15_d45",NA,NA,NA,NA,NA,NA
"295","CC065xCC010","d7_d10",5.18604980659492,7.16311988977622,5.47536412799292,5.63013155071923,6.43271767752527,9.72794689225915
"296","CC065xCC010","d10_d15",6.0580175118074,6.67758008062142,7.16441213527139,6.33844516981881,3.67754864198465,6.72917121273619
"297","CC065xCC010","d15_d45",NA,NA,NA,NA,NA,NA
"298","CC068xCC035","d7_d10",5.03025730914696,8.063093013672,6.02063968112486,5.21581416998925,6.95804305554251,9.497293041636
"299","CC068xCC035","d10_d15",9.21115701539916,5.57118215746142,5.99272013008991,5.43763028594238,3.8464293150643,6.37011755372823
"300","CC068xCC035","d15_d45",4.77115277253744,8.7287400497956,7.60517207169508,4.42061334381829,3.91046693287824,7.71124446029034
"301","CC068xCC043","d7_d10",6.34190644120615,8.39046322274162,6.97100994168827,6.51157414400023,5.39016678832209,8.81490310880999
"302","CC068xCC043","d10_d15",NA,NA,NA,NA,NA,NA
"303","CC068xCC043","d15_d45",NA,NA,NA,NA,NA,NA
"304","CC070xCC003","d7_d10",5.05976019583299,5.10085115541475,5.24157897909371,4.94439804468961,5.1010012744253,5.55668713275233
"305","CC070xCC003","d10_d15",7.98619775086632,10.4722200649412,9.9787563479425,7.49186482358972,5.77389749405157,11.6670098716524
"306","CC070xCC003","d15_d45",10.6186933215779,7.04107572136884,5.71271988264682,5.53383683862709,NA,6.58142167490937
"307","CC071xCC053","d7_d10",8.46290594181028,9.24729560633343,8.55177550458496,6.36159104866284,6.2485528870383,10.7695135214017
"308","CC071xCC053","d10_d15",8.59396997611178,6.62096003016544,3.85445238048787,6.81986628895137,4.86228118668399,6.4193537434155
"309","CC071xCC053","d15_d45",NA,NA,NA,NA,NA,NA
"310","CC071xCC058","d7_d10",NA,NA,NA,NA,NA,NA
"311","CC071xCC058","d10_d15",NA,NA,NA,NA,NA,NA
"312","CC071xCC058","d15_d45",NA,NA,NA,NA,NA,NA
"313","CC072xCC063","d7_d10",6.87979029727644,8.83079775673619,7.27278068515909,5.79070323476122,5.68627656852539,9.5403141386996
"314","CC072xCC063","d10_d15",5.10908405235927,6.36590884935607,3.80487182878684,5.09330395574005,4.80152713551351,5.21139102520852
"315","CC072xCC063","d15_d45",9.24249553851473,9.05443292992147,9.50537117798222,4.97974232263522,4.48661254805491,9.41835761022547
"316","CC072xCC075","d7_d10",NA,NA,NA,NA,NA,NA
"317","CC072xCC075","d10_d15",NA,NA,NA,NA,NA,NA
"318","CC072xCC075","d15_d45",NA,NA,NA,NA,NA,NA
"319","CC074xCC058","d7_d10",6.48608748285591,7.23703101416385,7.98897285584455,5.5643888736469,5.30896147234958,8.70684828288686
"320","CC074xCC058","d10_d15",NA,NA,NA,NA,NA,NA
"321","CC074xCC058","d15_d45",NA,NA,NA,NA,NA,NA
"322","CC074xCC062","d7_d10",5.03191794109197,6.28355689391987,6.15436113174349,5.12757238897269,4.79716909386185,6.60465833141818
"323","CC074xCC062","d10_d15",NA,NA,NA,NA,NA,NA
"324","CC074xCC062","d15_d45",NA,NA,NA,NA,NA,NA
"325","CC075xCC021","d7_d10",NA,NA,NA,NA,NA,NA
"326","CC075xCC021","d10_d15",9.1192174045869,8.15236572074147,4.64246799938804,5.56324630737233,5.13222940380569,7.16036348041328
"327","CC075xCC021","d15_d45",4.30419504077175,7.09673145364653,8.39553674639119,8.07473198015479,3.74237611888037,7.16941641306099
"328","CC075xCC035","d7_d10",5.13196247577684,7.99362526880611,6.42365474230792,6.81710831741102,6.35948663345711,8.8223739713291
"329","CC075xCC035","d10_d15",5.5689575472184,8.47290900346002,8.3409543129227,4.39938192407581,3.73857296291407,8.64442577744783
"330","CC075xCC035","d15_d45",5.24441316187616,5.36530184383183,6.11473046793484,4.98560408407194,5.3946356532577,5.61772939447178
"331","NAxCC060","d7_d10",NA,NA,NA,NA,NA,NA
"332","NAxCC060","d10_d15",NA,NA,NA,NA,NA,NA
"333","NAxCC060","d15_d45",NA,NA,NA,NA,NA,NA
