"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC021xCC032","37","15","Influenza","HA","1_13i","2014_01_13",2.23606797749979,36,6,2.23606797749979,0.477121254719662,NA
"CC021xCC032","41","15","Influenza","HA","1_13i","2014_01_13",0,49,7,2.44948974278318,0.301029995663981,NA
"CC022xCC024","29","15","Influenza","HA","3_15iii","2015_05_19",2.23606797749979,49,5,2.23606797749979,0.301029995663981,64
"CC023xCC025","102","15","Influenza","HA","5_14v","2014_08_14",0,25,3,1,-Inf,25
"CC023xCC025","106","15","Influenza","HA","5_14v","2014_08_14",0,25,3,1.73205080756888,-Inf,25
"CC023xCC025","107","15","Influenza","HA","5_14v","2014_08_20",1.4142135623731,25,3,1.4142135623731,0,25
"CC023xCC025","108","15","Influenza","HA","5_14v","2014_08_20",0,36,4,1.4142135623731,-Inf,36
"CC024xCC023","136","15","Influenza","HA","9_13ix","2014_05_20",0,49,5,2,0.477121254719662,49
"CC025xCC028","167","15","Influenza","HA","5_14v","2014_08_14",0,49,6,2.23606797749979,0.477121254719662,49
"CC025xCC028","168","15","Influenza","HA","5_14v","2014_08_14",0,64,5,2.23606797749979,0.301029995663981,64
"CC025xCC028","169","15","Influenza","HA","5_14v","2014_08_14",2,49,5,2,-Inf,49
"CC025xCC028","170","15","Influenza","HA","5_14v","2014_08_14",0,36,4,0,-Inf,16
"CC026xCC034","49","15","Influenza","HA","2_14ii","2014_08_12",1.4142135623731,36,5,2,0,36
"CC026xCC034","52","15","Influenza","HA","2_14ii","2014_08_12",2,36,4,0,0,36
"CC026xCC034","53","15","Influenza","HA","2_14ii","2014_08_12",1.73205080756888,36,3,2,0.301029995663981,36
"CC026xCC042","35","15","Influenza","HA","1_13i","2013_12_19",2.23606797749979,49,5,2.23606797749979,0.477121254719662,NA
"CC026xCC042","38","15","Influenza","HA","1_13i","2013_12_03",2.44948974278318,NA,5,2.23606797749979,0.477121254719662,NA
"CC026xCC042","47","15","Influenza","HA","1_13i","2013_12_19",2,49,6,2,0.301029995663981,NA
"CC026xCC042","60","15","Influenza","HA","1_13i","2013_12_03",2.44948974278318,NA,5,2.23606797749979,0.477121254719662,NA
"CC027xCC045","104","15","Influenza","HA","5_15v","2016_01_13",0,25,5,1.73205080756888,-Inf,36
"CC029xCC027","18","15","Influenza","HA","3_15iii","2015_05_19",2.23606797749979,64,6,2.44948974278318,0.477121254719662,64
"CC029xCC027","25","15","Influenza","HA","3_15iii","2015_05_19",2,49,5,2.23606797749979,0.301029995663981,64
"CC030xCC023","104","15","Influenza","HA","6_15vi","2015_11_16",1,36,5,2.23606797749979,0,49
"CC030xCC023","105","15","Influenza","HA","6_15vi","2015_11_16",1,49,6,1.73205080756888,0.301029995663981,49
"CC030xCC023","107","15","Influenza","HA","6_15vi","2015_11_16",1.4142135623731,49,6,2.23606797749979,0.301029995663981,49
"CC030xCC061","155","15","Influenza","HA","3_14iii","2015_04_28",1,36,6,2,0.301029995663981,36
"CC030xCC061","156","15","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,36,4,1.73205080756888,-Inf,36
"CC030xCC061","165","15","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,16,4,1.73205080756888,-Inf,25
"CC032xCC013","76","15","Influenza","HA","1_14i","2014_05_26",2,36,6,2.23606797749979,-Inf,49
"CC032xCC013","77","15","Influenza","HA","1_14i","2014_05_26",1.73205080756888,25,5,2,-Inf,36
"CC032xCC013","78","15","Influenza","HA","1_14i","2014_05_26",2.23606797749979,49,6,2.23606797749979,-Inf,49
"CC032xCC017","13","15","Influenza","HA","8_13viii","2013_12_03",NA,NA,6,2.23606797749979,0.602059991327962,NA
"CC032xCC017","13","15","Influenza","HA","8_13viii","2013_12_12",2.64575131106459,NA,NA,NA,NA,NA
"CC032xCC017","13","15","Influenza","HA.1","8_13viii","2013_12_03",2.23606797749979,NA,NA,NA,NA,NA
"CC032xCC017","14","15","Influenza","HA","8_13viii","2013_12_03",NA,NA,5,2.23606797749979,0.602059991327962,NA
"CC032xCC017","14","15","Influenza","HA","8_13viii","2013_12_12",2.64575131106459,NA,NA,NA,NA,NA
"CC032xCC017","14","15","Influenza","HA.1","8_13viii","2013_12_03",2.23606797749979,NA,NA,NA,NA,NA
"CC032xCC017","39","15","Influenza","HA","8_13viii","2013_12_03",NA,49,5,2.23606797749979,0.698970004336019,64
"CC032xCC017","39","15","Influenza","HA","8_13viii","2013_12_12",2.64575131106459,NA,NA,NA,NA,NA
"CC032xCC017","39","15","Influenza","HA.1","8_13viii","2013_12_03",2.44948974278318,NA,NA,NA,NA,NA
"CC034xCC016","35","15","Influenza","HA","4_14iv","2015_05_06",2,36,5,2,0.301029995663981,49
"CC034xCC016","36","15","Influenza","HA","4_14iv","2015_05_06",2,49,5,2.64575131106459,0.301029995663981,64
"CC034xCC016","38","15","Influenza","HA","4_14iv","2015_05_06",2,49,5,2.44948974278318,0.301029995663981,49
"CC037xCC046","24","15","Influenza","HA","6_15vi","2015_12_28",2,36,5,2,0,36
"CC037xCC046","29","15","Influenza","HA","6_15vi","2015_12_28",1.73205080756888,16,4,1.4142135623731,0,25
"CC037xCC046","36","15","Influenza","HA","6_15vi","2015_12_28",1,25,5,1.73205080756888,-Inf,36
"CC038xCC013","2","15","Influenza","HA","4_14iv","2015_05_06",2,49,6,2.23606797749979,-Inf,64
"CC038xCC013","3","15","Influenza","HA","4_14iv","2015_05_06",1.4142135623731,36,6,1.73205080756888,-Inf,36
"CC038xCC013","4","15","Influenza","HA","4_14iv","2015_05_06",1,36,4,2,-Inf,49
"CC039xCC020","115","15","Influenza","HA","9_14ix","2015_05_06",2,49,6,2.23606797749979,0,64
"CC040xCC003","68","15","Influenza","HA","2_14ii","2014_08_12",1.73205080756888,36,3,1.73205080756888,-Inf,36
"CC040xCC003","69","15","Influenza","HA","2_14ii","2014_08_14",1.4142135623731,25,4,1.73205080756888,-Inf,25
"CC040xCC003","70","15","Influenza","HA","2_14ii","2014_08_12",0,9,3,1,0,9
"CC041xCC012","154","15","Influenza","HA","7_13vii","2013_12_03",2,NA,6,1.73205080756888,0.477121254719662,NA
"CC041xCC012","190","15","Influenza","HA","7_13vii","2013_12_03",1.4142135623731,NA,6,1.4142135623731,0.477121254719662,NA
"CC041xCC012","191","15","Influenza","HA","7_13vii","2013_12_03",1.4142135623731,NA,5,1.73205080756888,0,NA
"CC042xCC017","127","15","Influenza","HA","1_14i","2014_05_26",2.44948974278318,64,5,2.44948974278318,0.301029995663981,64
"CC042xCC017","128","15","Influenza","HA","1_14i","2014_05_26",2.23606797749979,49,6,2.44948974278318,0.477121254719662,64
"CC042xCC017","129","15","Influenza","HA","1_14i","2014_05_26",2,49,5,2,0,49
"CC042xCC017","130","15","Influenza","HA","1_14i","2014_05_26",2.44948974278318,64,6,2.64575131106459,0.477121254719662,64
"CC043xCC037","30","15","Influenza","HA","10_14x","2015_11_16",2.23606797749979,49,6,2,0.301029995663981,64
"CC043xCC037","31","15","Influenza","HA","10_14x","2015_11_16",2.44948974278318,49,6,2,0.477121254719662,64
"CC043xCC037","32","15","Influenza","HA","10_14x","2015_11_16",2.23606797749979,36,6,2.23606797749979,0.477121254719662,49
"CC046xCC068","101","15","Influenza","HA","10_14x","2015_11_16",1.73205080756888,16,5,1.4142135623731,0,25
"CC046xCC068","89","15","Influenza","HA","10_14x","2015_11_16",1.73205080756888,25,4,1.73205080756888,0.301029995663981,36
"CC046xCC068","95","15","Influenza","HA","10_14x","2015_11_16",2,25,5,1.4142135623731,0,36
"CC051xCC005","153","15","Influenza","HA","7_13vii","2014_04_15",1.4142135623731,36,5,1.4142135623731,0,NA
"CC051xCC005","153","15","Influenza","HA.1","7_13vii","2013_12_03",1.73205080756888,NA,5,1.4142135623731,0,NA
"CC051xCC005","161","15","Influenza","HA","7_13vii","2013_12_03",1.73205080756888,NA,5,1,-Inf,NA
"CC051xCC005","162","15","Influenza","HA","7_13vii","2013_12_03",1.73205080756888,NA,6,1.73205080756888,0.477121254719662,NA
"CC051xCC009","48","15","Influenza","HA","5_14v","2014_08_20",2.44948974278318,49,5,2,0.602059991327962,64
"CC051xCC009","49","15","Influenza","HA","5_14v","2014_08_20",2.64575131106459,64,7,2.23606797749979,0.602059991327962,64
"CC051xCC009","52","15","Influenza","HA","5_14v","2014_08_14",2.23606797749979,49,6,1.73205080756888,0.477121254719662,49
"CC055xCC028","102","15","Influenza","HA","7_15vii","2016_01_13",0,36,5,1.73205080756888,-Inf,49
"CC055xCC028","103","15","Influenza","HA","7_15vii","2016_01_13",0,25,4,1.4142135623731,-Inf,36
"CC055xCC028","111","15","Influenza","HA","7_15vii","2016_01_13",0,25,6,2,-Inf,49
"CC055xCC028","112","15","Influenza","HA","7_15vii","2016_01_13",0,36,5,1.73205080756888,-Inf,49
"CC055xCC028","65","15","Influenza","HA","3_15iii","2015_05_19",2.23606797749979,64,8,2.64575131106459,0.698970004336019,64
"CC055xCC028","66","15","Influenza","HA","3_15iii","2015_05_19",2.64575131106459,64,8,2.44948974278318,0.698970004336019,64
"CC055xCC028","70","15","Influenza","HA","3_15iii","2015_05_19",2.44948974278318,64,8,2.64575131106459,0.602059991327962,64
"CC055xCC028","71","15","Influenza","HA","3_15iii","2015_05_19",2.44948974278318,64,8,2.64575131106459,0.698970004336019,64
"CC056xCC033","65","15","Influenza","HA","11_14xi","2015_11_09",1,36,4,2,0.301029995663981,36
"CC056xCC033","66","15","Influenza","HA","11_14xi","2015_11_09",0,49,5,2,0.301029995663981,49
"CC056xCC033","69","15","Influenza","HA","11_14xi","2015_11_09",0,36,5,2,0.301029995663981,36
"CC056xCC033","70","15","Influenza","HA","11_14xi","2015_11_16",0,49,5,2,0.477121254719662,49
"CC056xCC033","71","15","Influenza","HA","11_14xi","2015_11_09",0,36,5,1.73205080756888,0.477121254719662,49
"CC060xCC037","116","15","Influenza","HA","9_16ix","2016_12_23",2.23606797749979,64,6,2.23606797749979,0.301029995663981,49
"CC060xCC037","117","15","Influenza","HA","9_16ix","2016_12_23",2.23606797749979,49,5,2,0.477121254719662,49
"CC060xCC037","118","15","Influenza","HA","9_16ix","2016_12_23",2.44948974278318,49,5,2.23606797749979,0.301029995663981,49
"CC061xCC025","40","15","Influenza","HA","7_15vii","2016_01_13",0,16,4,1,-Inf,25
"CC061xCC025","41","15","Influenza","HA","7_15vii","2016_01_13",0,16,2,1,-Inf,25
"CC061xCC026","32","15","Influenza","HA","2_14ii","2014_08_12",2,25,4,2.23606797749979,0.301029995663981,36
"CC061xCC026","33","15","Influenza","HA","2_14ii","2014_08_12",2,36,4,2.23606797749979,-Inf,49
"CC061xCC026","41","15","Influenza","HA","2_14ii","2014_08_12",2,36,5,2,0.477121254719662,49
"CC061xCC039","21","15","Influenza","HA","5_14v","2014_08_14",1,36,3,1.73205080756888,-Inf,36
"CC061xCC039","24","15","Influenza","HA","5_14v","2014_08_14",1.73205080756888,36,4,1.73205080756888,0,36
"CC061xCC039","25","15","Influenza","HA","5_14v","2014_08_14",0,16,2,1.73205080756888,0.301029995663981,16
"CC063xCC001","74","15","Influenza","HA","9_16ix","2016_12_23",2.44948974278318,25,3,1.4142135623731,0,36
"CC063xCC001","77","15","Influenza","HA","9_16ix","2016_12_23",2,25,4,2.23606797749979,-Inf,36
"CC063xCC001","78","15","Influenza","HA","9_16ix","2016_12_23",2,25,4,1.73205080756888,-Inf,36
"CC065xCC010","124","15","Influenza","HA","1_14i","2014_05_26",2.23606797749979,49,6,2.23606797749979,-Inf,49
"CC065xCC010","125","15","Influenza","HA","1_14i","2014_05_26",2.23606797749979,36,5,2.23606797749979,0,49
"CC065xCC010","126","15","Influenza","HA","1_14i","2014_05_26",2,25,5,1.4142135623731,-Inf,36
"CC070xCC003","40","15","Influenza","HA","6_15vi","2015_11_16",2.23606797749979,36,6,2,0.602059991327962,49
"CC070xCC003","46","15","Influenza","HA","6_15vi","2015_12_28",2.23606797749979,49,6,2.23606797749979,-Inf,64
"CC075xCC035","22","15","Influenza","HA","6_15vi","2015_12_28",2,49,5,2,-Inf,64
"CC075xCC035","5","15","Influenza","HA","6_15vi","2015_12_28",1.73205080756888,49,6,1.73205080756888,-Inf,64
