"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC004xCC011","185","7","Influenza","HA","5_13v","2013_12_05",NA,-1.12552695043875,-0.973131645564384,-1.3000683404464,-0.56042078093618,NA
"CC004xCC011","186","7","Influenza","HA","5_13v","2013_12_05",-2.8729442138726,0.0244497329185596,-0.00208958370874532,-0.998202697191609,-0.782835399437439,NA
"CC004xCC011","187","7","Influenza","HA","5_13v","2013_12_03",-1.85570180686385,-1.49414217945763,-1.42051606869455,-1.79962213551446,-0.360052670434714,-0.566539761491486
"CC004xCC012","112","7","Influenza","HA","12_13xii","2014_01_13",-1.20480274200324,-1.00065454942662,-1.05339477751751,-0.307166007270502,-0.95220461822958,NA
"CC004xCC012","113","7","Influenza","HA","12_13xii","2014_01_13",-0.0660117913947233,-0.550492828339548,-0.0660117913947233,-0.880202162578346,-0.673772460523346,NA
"CC004xCC012","113","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0.229804431120609
"CC004xCC012","84","7","Influenza","HA","12_13xii","2014_01_13",-1.7067027458483,-1.06012275368673,-1.27593896379245,-1.30157055481638,-1.22213342675033,NA
"CC004xCC012","84","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-1.07103300932748
"CC004xCC012","85","7","Influenza","HA","12_13xii","2014_01_13",-1.06725495489157,-0.307194180796778,-1.00706942266174,-1.32754106363162,-0.981931810849131,NA
"CC005xCC001","11","7","Influenza","HA","4_13iv","2013_12_03",-2.35797036054701,NA,NA,-0.89973206925333,-0.456696104542915,NA
"CC005xCC001","5","7","Influenza","HA","4_13iv","2013_12_03",-2.16495349965682,NA,NA,-1.99324229450388,-1.10275162602202,NA
"CC005xCC038","128","7","Influenza","HA","7_16vii","2017_01_02",-1.46944133902337,-1.29218022294909,-0.950998227137202,-1.35256663290846,-1.40444698606022,-0.489328774097083
"CC005xCC038","129","7","Influenza","HA","7_16vii","2016_12_23",-1.29862500090518,-1.14450560939991,-1.26939815283761,-1.31973659949149,-1.15977599513333,-0.71068033657099
"CC005xCC038","130","7","Influenza","HA","7_16vii","2016_12_23",-1.38236354484495,-1.14019189586025,-1.30844567251592,-1.39174064718076,-0.430068976238039,-0.295438655099046
"CC005xCC038","50","7","Influenza","HA","3_16iii","2017_01_02",-1.13731985316147,-0.845399901067385,-0.971161112816986,-1.51236355758202,-1.08418379276076,-0.340240040685768
"CC005xCC038","51","7","Influenza","HA","3_16iii","2017_01_02",-0.880363254097524,-1.64744036249127,-1.18319646914978,-1.81742971835797,-1.01413720656988,-0.726946776180843
"CC005xCC038","55","7","Influenza","HA","3_16iii","2017_01_02",-0.812268237948713,-1.14844285016612,-0.919874411492455,-1.45682589160575,-0.166859977959922,0.109585360103921
"CC006xCC039","108","7","Influenza","HA","2_16ii","2017_01_02",-0.969517717209624,-0.0730130579561787,-0.871468547103753,-0.372253683106336,-0.549279084087702,0.376831419863739
"CC006xCC039","92","7","Influenza","HA","2_16ii","2017_01_02",-0.632090891134923,-0.826005852465357,-0.972651305728742,-0.502610696838776,-0.995777978183147,-0.186585757748905
"CC006xCC039","97","7","Influenza","HA","2_16ii","2017_01_02",-0.866858496103784,-0.846096470887108,-1.03199135524498,-0.631222184738033,-0.858284945321332,-0.273747973346194
"CC007xCC075","46","7","Influenza","HA","11_15xi","2017_01_02",-1.02423859921571,0.501027698224244,-0.06608377739394,-0.297252433823572,-0.745028263331382,0.372992963567043
"CC007xCC075","47","7","Influenza","HA","11_15xi","2017_01_02",-1.07568741528002,-0.00759774413159449,-0.637336193184406,-1.26139657685714,-0.900860011345853,-0.171615001611692
"CC008xCC018","45","7","Influenza","HA","10_15x","2017_01_02",-1.26792255962551,-1.17617712914019,-1.25976712842101,-0.875722816408545,-0.739789242475132,-0.492625840183266
"CC008xCC018","49","7","Influenza","HA","10_15x","2017_01_02",-1.3462840132802,-0.602919018829301,-0.913687622450982,-0.564400274372067,-0.777420460594184,-0.208716300457997
"CC008xCC018","50","7","Influenza","HA","10_15x","2017_01_02",-0.741077138468684,-1.25824691274858,-1.01606188908466,-1.06796845874972,-0.44444415990874,-0.311842980170664
"CC009xCC040","39","7","Influenza","HA","2_14ii","2014_08_14",-0.797845762302462,-0.17102534842845,-0.420647173247163,-0.707926082101062,-0.445076492530609,0.127995763415105
"CC009xCC040","40","7","Influenza","HA","2_14ii","2014_08_14",-1.63318098719728,-1.4978326368052,-1.89689110504664,-1.48321128479509,-1.60588142253608,-0.953707359363912
"CC009xCC040","67","7","Influenza","HA","2_14ii","2014_08_14",-0.581212234489959,0.0469238031309615,-0.530722798906196,-0.231246885328263,-0.668706304265829,0.333372729026685
"CC010xCC015","30","7","Influenza","HA","12_13xii","2014_01_13",-0.414739273868006,0.217064774998927,-0.20909520859372,0.330777437934427,-0.604086669182324,NA
"CC010xCC015","30","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0.438574145319371
"CC010xCC015","31","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,0.0996767935222986
"CC010xCC015","31","7","Influenza","HA","12_13xii","2014_04_15",-1.15247640501333,-0.205367208217904,-0.882285631598075,-0.443808995775408,-0.617583671861865,NA
"CC010xCC015","31","7","Influenza","HA.1","12_13xii","2014_01_13",-1.03615136833478,-0.0587478114358631,-0.846823988075073,-0.156512092908737,-1.22312882941232,NA
"CC010xCC015","32","7","Influenza","HA","12_13xii","2014_01_13",-0.530183219745895,-0.368530771653663,-1.29732798569187,-0.898898919477005,-0.985692048988438,NA
"CC010xCC015","71","7","Influenza","HA","1_15i","2015_11_09",-2.24817870175677,-0.697419664245266,-1.33536513193627,-0.356270732781038,-0.827062423885283,-0.128513692503103
"CC010xCC015","72","7","Influenza","HA","1_15i","2015_11_09",-1.74972418561684,-0.416827931752952,-1.13794363542898,-0.545305459020027,-0.124434578002265,0.181251365418181
"CC010xCC015","73","7","Influenza","HA","1_15i","2015_11_09",-1.98548581261273,-0.661362122831991,-1.44169241319983,-0.756160643892867,-0.404800143291079,-0.0692082011819197
"CC010xCC015","74","7","Influenza","HA","1_15i","2015_11_09",-2.9234312274585,-1.00430830009844,-1.47280084418582,-1.03364453675191,-0.564171059276225,-0.325307767484225
"CC010xCC015","75","7","Influenza","HA","1_15i","2015_11_09",NA,-0.334401515339823,-1.51915824602165,-0.563220128568832,-0.37453373930676,0.0588443174710404
"CC010xCC060","127","7","Influenza","HA","7_16vii","2016_12_23",-1.62814880271322,-0.928215297170935,-1.35436041513579,-0.920760888288629,-0.255933217683362,-0.221249469544264
"CC010xCC060","128","7","Influenza","HA","7_16vii","2016_12_23",-0.217933819023319,0.18395038965363,-0.647194546828972,-0.205394607703687,-0.536645050258802,0.178597868339765
"CC010xCC060","137","7","Influenza","HA","7_16vii","2016_12_23",-1.06745435075916,-0.271241614895347,-0.874572941475016,-0.836718862045897,-0.639973742873102,-0.257810049360805
"CC010xCC060","138","7","Influenza","HA","7_16vii","2016_12_23",-1.29170787589124,-0.42186022035025,-0.753956549426655,-0.706089925813157,-0.209994329656957,-0.0702883762571321
"CC010xCC060","3","7","Influenza","HA","9_15ix","2017_01_02",-1.83833937666002,-0.790801304905848,-1.24011076292676,-1.27465521683489,-0.372641887897583,-0.218257229428637
"CC010xCC060","4","7","Influenza","HA","9_15ix","2017_01_02",-1.08148713515687,-0.588342914836235,-1.26183706476293,-1.07401866395288,-0.935677592950893,-0.508611865010977
"CC011xCC032","123","7","Influenza","HA","12_13xii","2014_01_13",-1.24018454784864,-0.961416558361461,-0.823900389923104,-1.26266816588152,-1.30513763868715,NA
"CC011xCC032","132","7","Influenza","HA","12_13xii","2014_01_13",-2.8729442138726,-1.54575467752752,-2.8729442138726,-1.75365063938119,-1.11095604510755,NA
"CC011xCC032","132","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-1.23221467630362
"CC011xCC032","136","7","Influenza","HA","12_13xii","2014_01_13",-1.60950511248656,-1.35215190202245,-1.60950511248656,-1.12837884523784,-1.33239564059572,NA
"CC011xCC042","120","7","Influenza","HA","7_13vii","2013_12_05",NA,-0.410960979288768,-0.912409992299056,-0.958673103518446,-0.759566093479057,NA
"CC011xCC042","120","7","Influenza","HA","7_13vii","2013_12_12",-0.351883509954807,NA,NA,NA,NA,NA
"CC011xCC042","120","7","Influenza","HA.1","7_13vii","2013_12_05",NA,NA,NA,NA,NA,NA
"CC011xCC042","121","7","Influenza","HA","7_13vii","2014_04_22",-1.44357961423962,0.193153715358707,-0.458899205099687,-0.612477362180056,-1.20496199913236,NA
"CC011xCC042","121","7","Influenza","HA.1","7_13vii","2013_12_12",-0.0702432390377069,NA,NA,NA,NA,NA
"CC011xCC042","99","7","Influenza","HA","7_13vii","2014_04_22",-1.35903848285683,-0.969636435681221,-0.905516152086145,-1.20589551891598,-1.24931105319516,NA
"CC011xCC042","99","7","Influenza","HA.1","7_13vii","2013_12_12",-1.11325253335939,NA,NA,NA,NA,NA
"CC012xCC032","172","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0.039008584213181
"CC012xCC032","178","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-0.532055143617232
"CC012xCC032","179","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-1.51352012314009
"CC012xCC038","115","7","Influenza","HA","9_15ix","2017_01_02",-0.697617723525243,-1.08987220791025,-0.909623013725056,-1.26383898532418,-1.04593224880468,-0.367074352033135
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-0.00739164033984388
"CC013xCC041","102","7","Influenza","HA","10_13x","2014_04_15",-1.40908135793705,-0.722961316356872,-0.66350204527337,-0.727105764067615,-0.531740623278385,NA
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-1.25407450401167
"CC013xCC041","103","7","Influenza","HA","10_13x","2014_04_22",-1.12708302212458,-0.896767104982731,-1.02444877863838,-0.993660385957872,-0.988543609523194,NA
"CC013xCC041","103","7","Influenza","HA.1","10_13x","2014_01_17",NA,NA,NA,NA,NA,-1.31799173268609
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-0.585606591030737
"CC013xCC041","106","7","Influenza","HA","10_13x","2014_04_15",-1.50453765482782,-0.390563721655248,-1.01302444823129,-1.10909059636386,-0.767204212703732,NA
"CC013xCC041","313","7","Influenza","HA","7_15vii","2015_12_28",-1.74805222629538,-0.707390204295885,-0.946056784440869,-1.18804941989275,-0.766764206539914,-0.35079018483306
"CC013xCC041","314","7","Influenza","HA","7_15vii","2015_12_28",-1.66414260397337,-0.841549766634436,-0.954064765954101,-1.13261420286973,-0.938021465799908,-0.45338171244772
"CC013xCC041","317","7","Influenza","HA","7_15vii","2015_12_28",-1.68514208208639,-0.222065058800819,-0.905196532902106,-1.44523834722691,-1.05809008560324,-0.192830867455741
"CC015xCC018","119","7","Influenza","HA","1_14i","2014_05_20",-1.38784010111283,-0.115242248549746,-0.207213136818765,-0.514219001106527,-0.717002856957257,0.298624156061322
"CC015xCC018","124","7","Influenza","HA","1_14i","2014_05_20",-1.24737484617867,-0.414517727401101,-0.979934853640377,-0.66092620876127,-0.302418257288624,0.148126904522566
"CC015xCC018","125","7","Influenza","HA","1_14i","2014_05_26",-1.41086903655257,0.279107432846186,-0.226984521135106,-0.410778115344571,-0.00311594945458562,0.555502341493693
"CC015xCC018","126","7","Influenza","HA","1_14i","2014_05_20",-1.09607758245461,-0.321741377749513,-1.14635016516794,-0.595172747275833,-0.130717319094335,0.377462570266306
"CC015xCC059","86","7","Influenza","HA","7_15vii","2015_12_28",-1.04843141583824,-0.156356918934063,-0.555802903200765,-0.306549854932354,-0.454811086389535,0.199388697420536
"CC015xCC059","90","7","Influenza","HA","7_15vii","2015_12_28",-1.42942698379921,-0.467812919350752,-0.769836042084659,-0.771694530157381,-0.507368364189738,-0.0551393048095833
"CC015xCC059","91","7","Influenza","HA","7_15vii","2015_12_28",-1.24001183895387,0.0775060789861992,-0.672248119846608,-0.230483581137085,-0.605491927784364,0.227932988631511
"CC017xCC004","54","7","Influenza","HA","7_13vii","2014_04_22",-1.31540146040178,-0.275251343356919,-0.63545609678734,-0.53843575281774,-0.22524072620191,NA
"CC017xCC004","54","7","Influenza","HA.1","7_13vii","2013_12_12",-0.0450321373857137,NA,NA,NA,NA,NA
"CC017xCC004","9","7","Influenza","HA","7_13vii","2014_04_22",-1.10102812255331,-0.157605792667639,-0.598746872459531,-0.0725516566205802,-0.185313797138952,NA
"CC017xCC004","9","7","Influenza","HA.1","7_13vii","2013_12_12",-0.00496546823637255,NA,NA,NA,NA,NA
"CC017xCC041","12","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-0.562488920050762
"CC017xCC041","13","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,0.120964947494225
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,-0.95920231899352
"CC017xCC041","14","7","Influenza","HA","10_13x","2014_04_22",-1.3067161698912,-0.588540735562978,-1.02086013955832,-1.12914182550102,-0.590753206294619,NA
"CC017xCC041","14","7","Influenza","HA.1","10_13x","2014_04_15",-1.66736416932234,-0.756258046559921,-1.05522803087738,-1.32763130509941,-0.434446409101584,NA
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_13",0.714324132009847,-0.226262450217881,-0.525837160867165,-0.827634810114591,-0.591046548422763,NA
"CC018xCC009","41","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.0838721812201146
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_13",-0.717676608163525,-0.045073123319048,-0.739602239620071,-0.679244426836015,-0.736225700951356,NA
"CC018xCC009","42","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.574197108984838
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_13",0.847791625200368,-0.210743115146399,-0.520883263186483,-1.7291624059461,-1.87527597044607,NA
"CC018xCC009","43","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.277490706699365
"CC018xCC065","62","7","Influenza","HA","12_13xii","2014_01_13",-1.16870430065906,-0.641923022939307,-0.973665166422476,-1.44662548068801,-0.683722195591427,NA
"CC018xCC065","63","7","Influenza","HA","12_13xii","2014_01_13",0.79841106534727,0.969902216499548,0.88390559581504,0.741777199969726,-1.00333412713548,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_13",-0.378339120678844,-0.726084935098521,-0.672161501091382,-1.65874087204767,-1.13050113356362,NA
"CC018xCC065","64","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.756468327692327
"CC019xCC002","140","7","Influenza","HA","1_14i","2014_05_20",-1.86496135583249,-0.885381169526991,-1.06652688680949,-0.621448756282458,-0.769953030011493,-0.222742479550428
"CC019xCC002","141","7","Influenza","HA","1_14i","2014_05_20",-1.70974777979109,-0.435683153436967,-0.861213491279975,-0.659809689066621,-0.797293757697155,-0.00265021232338195
"CC019xCC002","149","7","Influenza","HA","1_14i","2014_05_20",-1.50376769192164,-0.40428152890445,-1.20614666051029,-0.617813281742949,-0.93725936340022,-0.146885584510162
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_05",NA,-0.745770599235798,-0.544588901792256,-0.856660542245409,-0.653571432276907,NA
"CC019xCC002","42","7","Influenza","HA","8_13viii","2013_12_12",-0.568553363910872,NA,NA,NA,NA,NA
"CC019xCC002","42","7","Influenza","HA.1","8_13viii","2013_12_05",-2.5964244942528,NA,NA,NA,NA,NA
"CC019xCC002","43","7","Influenza","HA","8_13viii","2014_04_22",-1.31560691728672,-0.351373223968578,-0.51083803530804,-0.530906193895844,-0.888060366464477,NA
"CC019xCC002","43","7","Influenza","HA.1","8_13viii","2014_04_15",-1.50097037769349,-0.473995914058545,-0.658825298268932,-0.26313593663762,-0.731710702361031,NA
"CC019xCC002","43","7","Influenza","HA.2","8_13viii","2013_12_12",-0.463018048706703,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_05",NA,-0.194531307730402,-0.210464244967803,-0.0982477912613445,-0.715091463455928,NA
"CC019xCC002","44","7","Influenza","HA","8_13viii","2013_12_12",-0.223896105878514,NA,NA,NA,NA,NA
"CC019xCC002","44","7","Influenza","HA.1","8_13viii","2013_12_05",-0.841185564127787,NA,NA,NA,NA,NA
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_13",-1.37830846078834,-1.09749645089056,-1.13253696757034,-1.54675232345389,-1.42351641013001,NA
"CC019xCC004","32","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.992459426543292
"CC019xCC004","35","7","Influenza","HA","12_13xii","2014_01_13",-1.70296274725114,-0.375415786504862,-0.868177490718758,-0.726251830992139,-1.36066444244636,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_13",-2.05355516408806,-0.420340822576572,-1.22770828763595,-0.590759604839716,-1.1708234481652,NA
"CC019xCC004","39","7","Influenza","HA","12_13xii","2014_01_17",NA,NA,NA,NA,NA,-0.71092816517308
"CC019xCC027","142","7","Influenza","HA","2_16ii","2017_01_02",-1.81677760944293,-1.21350937760543,-1.08425288966507,-1.61860865070964,-1.09041356749976,-0.558716754160344
"CC019xCC027","143","7","Influenza","HA","2_16ii","2016_12_23",-1.49613917352889,-0.921826404384724,-1.34694615783606,-0.494190939505412,-0.901187980970997,-0.460535708555575
"CC019xCC027","148","7","Influenza","HA","2_16ii","2017_01_02",-1.16180990359975,-1.45682589160575,-1.16636615694597,-1.71076755412501,-0.996228177027604,-0.746545958126491
"CC019xCC027","150","7","Influenza","HA","2_16ii","2017_01_02",-1.55289365892189,-1.44373770223977,-1.27417433108507,-1.72206969417411,-1.12512914949975,-0.844476474563636
"CC020xCC008","32","7","Influenza","HA","11_14xi","2015_11_16",-1.41406096295564,-1.05410114229361,-1.17752084622267,-1.8424676614432,-0.645949198178878,-0.297981757546216
"CC020xCC008","33","7","Influenza","HA","11_14xi","2015_11_16",-1.26209627950588,-0.700520589247717,-1.00501133085066,-0.889015637833604,-0.00163762893576325,0.211779876630699
"CC020xCC008","34","7","Influenza","HA","11_14xi","2015_11_16",-1.32877944656646,-0.369373823323694,-0.440110126882366,-0.973785940119494,-0.44914955038973,0.123481273531468
"CC020xCC008","35","7","Influenza","HA","11_14xi","2015_11_16",-1.61631380851642,-0.979095609854131,-1.42314055411793,-1.40719259839837,-0.774244222332417,-0.435292415558893
"CC021xCC023","31","7","Influenza","HA","6_14vi","2014_08_20",-1.0621482809337,-0.509679221420771,-1.609677859859,-0.74092889384988,-0.5994574166872,-0.235824872306396
"CC021xCC023","34","7","Influenza","HA","6_14vi","2014_08_20",-0.820675656860806,-0.222041088985216,-0.816833283825441,-0.651511332280857,-0.468488176033725,-0.226616183408186
"CC021xCC023","35","7","Influenza","HA","6_14vi","2014_08_20",-1.20795230907374,-0.550875060474977,-1.17869692187058,-1.60189024707339,-0.930168258465694,-0.604760191186735
"CC022xCC044","26","7","Influenza","HA","2_16ii","2017_01_02",-0.922930082308712,-0.587271601237054,-0.779764672222326,-1.11113916715516,-0.8177840394616,-0.305797429455811
"CC022xCC044","32","7","Influenza","HA","2_16ii","2017_01_02",-1.08983660993128,-1.426803015218,-1.25361586359895,-1.74615003896389,-1.06773613222267,-0.844228400720468
"CC022xCC044","38","7","Influenza","HA","2_16ii","2017_01_02",-1.13514430789771,-0.879814311168848,-0.966616447520113,-1.23858418064149,-0.894958412767593,-0.550628541873552
"CC023xCC025","121","7","Influenza","HA","6_14vi","2014_08_20",-0.961338892942793,-0.537015951850226,-0.825293000788304,-1.30365021822762,-0.888378055256466,-0.324498129979232
"CC023xCC025","122","7","Influenza","HA","6_14vi","2014_09_17",-1.74694115204992,-1.22603300960326,-2.0120900687722,-1.47767630455127,-1.25575917284745,-1.01646048254128
"CC023xCC025","123","7","Influenza","HA","6_14vi","2014_09_17",-1.88758797701152,-1.59951302988846,-2.37513216868499,-1.88912472493336,-1.84207183028183,-1.81417892154844
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_03",NA,-0.367835140679684,-0.729512597952447,-1.38656020337063,-0.621710295652896,-0.0940236954783064
"CC024xCC023","10","7","Influenza","HA","7_13vii","2013_12_12",-0.0498804941272011,NA,NA,NA,NA,NA
"CC024xCC023","10","7","Influenza","HA.1","7_13vii","2013_12_03",NA,NA,NA,NA,NA,NA
"CC024xCC023","14","7","Influenza","HA","7_13vii","2014_04_22",-1.37325069739855,-0.401672160015831,-0.778672107825623,-0.998584255222604,-0.942374791949612,NA
"CC024xCC023","14","7","Influenza","HA.1","7_13vii","2013_12_12",-0.367289370267319,NA,NA,NA,NA,NA
"CC024xCC023","9","7","Influenza","HA","7_13vii","2014_04_22",-1.62353087645878,0.138291323567205,-0.395485610515121,-0.446363878517682,-1.08181311676171,NA
"CC024xCC023","9","7","Influenza","HA.1","7_13vii","2013_12_12",-0.00143549286820746,NA,NA,NA,NA,NA
"CC024xCC052","15","7","Influenza","HA","9_15ix","2017_01_02",-0.449796656182286,-0.117307095667447,-0.278748236398903,-0.142644869815508,-0.8585718283682,0.445952790462397
"CC024xCC052","17","7","Influenza","HA","9_15ix","2017_01_02",-0.641661710475361,-0.00340898973176387,-0.491942260662162,-0.447205620208639,-0.747965291377559,0.441925856480971
"CC024xCC052","9","7","Influenza","HA","9_15ix","2017_01_02",-0.954601427940887,-0.322236020992613,-0.688974731560424,-0.571850457819693,-0.782809657425029,0.238829558921582
"CC026xCC034","10","7","Influenza","HA","1_14i","2014_05_20",-1.1013508356755,-0.284401642755241,-0.798095363728811,-0.277757247711843,-0.576075391027503,0.137216836191602
"CC026xCC034","7","7","Influenza","HA","1_14i","2014_05_20",-1.30812785025343,-0.0738315553194573,-0.86026564433304,0.272432997515305,-0.509835843562112,0.347906218010203
"CC027xCC036","59","7","Influenza","HA","2_16ii","2017_01_02",-1.2232707514216,-0.979190311924684,-1.22984671441942,-1.64523983826319,-1.07688908384843,-0.6807315816027
"CC027xCC036","65","7","Influenza","HA","2_16ii","2017_01_02",-1.35301438435697,-0.889158360886213,-1.16047337888183,-1.82857052446312,-1.14595308825195,-0.680636317241713
"CC027xCC036","68","7","Influenza","HA","2_16ii","2017_01_02",-1.27130196222527,-0.519683969749112,-1.18673802300795,-1.66921585039201,-1.24149467671874,-0.623161695984018
"CC028xCC024","120","7","Influenza","HA","7_15vii","2015_12_28",-1.63232788536143,-0.363985347737535,-1.1685577973071,-0.654435128350156,-0.826500496967065,-0.14133202478698
"CC028xCC024","124","7","Influenza","HA","7_15vii","2015_12_28",-1.66598057122615,-0.181303031149283,-0.626350006908493,-1.34738814905858,-1.00386425280007,0.00181046776018073
"CC028xCC024","127","7","Influenza","HA","7_15vii","2015_12_28",-1.54396194641665,-1.05605042046317,-1.24355349382226,-1.54207911972631,-0.922086737972675,-0.656180364127757
"CC028xCC024","127","7","Influenza","HA.1","7_15vii","2015_12_28",-1.64630665623828,-1.01327302807967,-0.815717967625939,-1.28375185407798,-0.945355308951188,-0.383837921120859
"CC028xCC030","122","7","Influenza","HA","1_13i","2013_12_03",-1.97557962872981,NA,NA,-0.670942496837735,-0.68862135603024,NA
"CC028xCC030","123","7","Influenza","HA","1_13i","2013_12_03",-2.85124776795611,NA,-0.893779199425477,-1.54870675865691,-0.624415200973225,NA
"CC028xCC030","124","7","Influenza","HA","1_13i","2013_12_05",-1.39188094503988,0.0427070220297052,-0.0318416417163603,-0.169836174695887,-0.853407114773608,NA
"CC030xCC023","119","7","Influenza","HA","7_15vii","2015_12_28",-1.63679412654281,-1.17833314740741,-1.16012454702652,-1.39772783871814,-0.750906554211504,-0.513778879843917
"CC030xCC023","120","7","Influenza","HA","7_15vii","2015_12_28",-1.7663905479592,-0.438587868966168,-0.887096032249528,-1.12862653600217,-0.80051823998736,-0.263565452162706
"CC030xCC023","121","7","Influenza","HA","7_15vii","2015_12_28",-1.55943078544833,-0.983677766728966,-1.029128560211,-1.13094170131319,-0.818241472248919,-0.49814114199631
"CC030xCC023","122","7","Influenza","HA","7_15vii","2015_12_28",-1.66895019216844,-0.227281370349016,0.0981980493955071,-1.13685293703533,-0.848252760147061,-0.154384110672901
"CC030xCC061","82","7","Influenza","HA","2_14ii","2014_08_14",-2.45878016426714,-1.16717910851056,-1.48680963398731,-1.72259395609352,-1.36373629631598,-0.905836006667291
"CC030xCC061","83","7","Influenza","HA","2_14ii","2014_08_14",NA,-1.44484322286912,-1.87708939525924,-2.81455646644951,-1.50854808345697,-1.14464421839869
"CC030xCC061","84","7","Influenza","HA","2_14ii","2014_08_14",-2.91518005576414,-1.42430754346805,-1.73475144323512,-1.99226512448804,-1.20799903378265,-0.938415577950736
"CC030xCC061","87","7","Influenza","HA","2_14ii","2014_08_14",-2.4989510963746,-1.39737364262906,-1.79685785421115,-1.97840665695953,-0.8490343260099,-0.72558670062926
"CC032xCC017","116","7","Influenza","HA","8_13viii","2013_12_03",NA,NA,NA,-0.737131625317989,-0.544315514258653,NA
"CC032xCC017","116","7","Influenza","HA","8_13viii","2013_12_12",-0.161784008213864,NA,NA,NA,NA,NA
