"RIX","ID","RIX_ID","Cohort","Treatment","Day","D1per","D2per","D3per","D4per","D5per","D6per","D7per","D8per","D9per","D10per","D11per","D12per","D13per","D14per","D15per","D45per"
"CC040xCC003","4","16557x13067_4","12_13xii","Influenza","2",96.9512195121951,96.7479674796748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","5","16557x13067_5","12_13xii","Influenza","2",98.8188976377953,97.244094488189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","23","16557x13067_23","12_13xii","Influenza","2",97.8365384615385,98.0769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","103","16557x13067_103","4_14iv","Influenza","4",102.894056847545,102.842377260982,104.341085271318,105.684754521964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","104","16557x13067_104","4_14iv","Influenza","4",99.9038461538462,96.1538461538461,94.4711538461538,93.9903846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","112","16557x13067_112","4_14iv","Influenza","4",100.89928057554,104.136690647482,97.841726618705,91.9064748201439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","113","16557x13067_113","4_14iv","Influenza","4",100.375234521576,99.06191369606,93.3583489681051,89.3058161350844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","14","16557x13067_14","12_13xii","Influenza","7",93.9571150097466,93.3723196881092,98.2456140350877,96.4912280701754,99.4152046783626,95.7115009746589,98.2456140350877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","18","16557x13067_18","12_13xii","Influenza","7",95.1374207188161,93.6575052854123,95.5602536997886,93.2346723044398,96.8287526427061,92.1775898520085,86.4693446088795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","19","16557x13067_19","12_13xii","Influenza","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","20","16557x13067_20","12_13xii","Influenza","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","24","16557x13067_24","12_13xii","Influenza","7",100,102.682926829268,105.365853658537,103.414634146341,100.487804878049,94.8780487804878,91.7073170731707,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","25","16557x13067_25","12_13xii","Influenza","7",98.6301369863014,99.7716894977169,100.456621004566,96.1187214611872,97.9452054794521,94.7488584474886,97.7168949771689,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC003","129","16557x13067_129","5_14v","Influenza","10",101.538461538462,100.854700854701,100,97.3504273504274,90.1282051282051,85.4700854700855,80.3418803418803,76.1111111111111,72.2222222222222,69.4444444444445,NA,NA,NA,NA,NA,NA
"CC040xCC003","130","16557x13067_130","5_14v","Influenza","10",100.391389432485,97.573385518591,98.747553816047,93.1898238747554,88.9236790606653,84.9315068493151,81.2915851272016,78.3953033268102,75.5381604696673,72.2113502935421,NA,NA,NA,NA,NA,NA
"CC040xCC003","131","16557x13067_131","5_14v","Influenza","10",100.404263138552,99.4854832782065,99.2282249173098,99.2282249173098,98.9342153619993,99.2282249173098,97.9419331128262,97.2069092245498,97.3906651966189,99.2282249173098,NA,NA,NA,NA,NA,NA
"CC040xCC003","68","16557x13067_68","2_14ii","Influenza","15",94.7266881028939,96.9453376205788,99.6784565916399,98.9710610932476,97.9099678456592,98.0707395498392,93.6334405144695,95.4983922829582,98.0707395498392,97.1061093247588,98.2315112540193,101.28617363344,101.768488745981,100.32154340836,102.250803858521,NA
"CC040xCC003","69","16557x13067_69","2_14ii","Influenza","15",96.9685767097967,98.4842883548983,101.84842883549,100.924214417745,98.7060998151571,99.630314232902,99.445471349353,99.445471349353,99.445471349353,100,98.8909426987061,101.478743068392,101.84842883549,103.327171903882,104.436229205176,NA
"CC040xCC003","70","16557x13067_70","2_14ii","Influenza","15",96.6315789473684,100.715789473684,103.157894736842,97.9789473684211,94.3157894736842,91.3684210526316,87.4947368421053,82.1052631578947,78.3157894736842,75.3684210526316,76,77.8947368421053,80.2105263157895,84.6315789473684,89.2631578947368,NA
"CC040xCC003","117","16557x13067_117","4_14iv","Influenza","45",104.967032967033,100,98.9010989010989,98.9010989010989,94.9450549450549,88.7912087912088,81.7582417582418,81.3186813186813,77.3626373626374,77.8901098901099,77.4065934065934,79.5604395604396,80,82.6373626373626,85.0549450549451,107.692307692308
"CC040xCC003","118","16557x13067_118","4_14iv","Influenza","45",100.066269052353,95.427435387674,95.7587806494367,93.1080185553347,94.7647448641485,90.4572564612326,87.143803843605,84.8243870112657,83.9297548045063,83.5984095427435,84.1948310139165,88.1378396288933,90.3909874088801,92.1139827700464,94.7647448641485,102.054340622929
"CC040xCC003","119","16557x13067_119","4_14iv","Influenza","45",100.077669902913,100,100.194174757282,95.1456310679612,93.9805825242718,92.0388349514563,86.9902912621359,85.2427184466019,85.3980582524272,88.4271844660194,90.8349514563107,93.7864077669903,95.9223300970874,96.3495145631068,99.6116504854369,106.601941747573
"CC040xCC015","1","16557x3154_1","6_15vi","Influenza","2",89.4009216589862,96.3133640552995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","3","16557x3154_3","6_15vi","Influenza","2",102.139037433155,103.743315508021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","4","16557x3154_4","6_15vi","Influenza","2",119.786096256684,118.716577540107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","10","16557x3154_10","6_15vi","Influenza","4",98.4848484848485,96.969696969697,94.9494949494949,89.8989898989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","15","16557x3154_15","6_15vi","Influenza","4",99.0610328638498,96.7136150234742,89.6713615023474,86.8544600938967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","21","16557x3154_21","6_15vi","Influenza","4",98.9847715736041,92.8934010152284,88.3248730964467,83.756345177665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","25","16557x3154_25","6_15vi","Influenza","4",101.470588235294,98.5294117647059,95.5882352941177,90.1960784313726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","26","16557x3154_26","6_15vi","Influenza","4",99.0476190476191,97.6190476190476,91.9047619047619,86.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","69","16557x3154_69","8_15viii","Influenza","10",98.9189189189189,105.945945945946,103.243243243243,97.2972972972973,94.5945945945946,88.6486486486486,85.4054054054054,81.6216216216216,77.2972972972973,75.6756756756757,NA,NA,NA,NA,NA,NA
"CC040xCC015","71","16557x3154_71","8_15viii","Influenza","10",95.7142857142857,98.0952380952381,94.7619047619048,90,87.1428571428571,80,79.0476190476191,75.7142857142857,70.9523809523809,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","74","16557x3154_74","8_15viii","Influenza","10",96.4125560538117,104.484304932735,101.793721973094,91.4798206278027,89.6860986547085,82.9596412556054,80.2690582959641,77.1300448430493,72.6457399103139,69.0582959641256,NA,NA,NA,NA,NA,NA
"CC040xCC015","97","16557x3154_97","9_15ix","Influenza","15",95.4773869346734,95.9798994974875,91.9597989949749,87.9396984924623,82.9145728643216,77.3869346733668,75.3768844221106,70.8542713567839,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","98","16557x3154_98","9_15ix","Influenza","15",97.196261682243,99.5327102803738,91.1214953271028,87.3831775700935,80.8411214953271,78.5046728971963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","99","16557x3154_99","9_15ix","Influenza","15",96.3917525773196,94.8453608247423,93.298969072165,90.7216494845361,85.5670103092784,80.9278350515464,77.8350515463918,73.7113402061856,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","102","16557x3154_102","9_15ix","Influenza","15",96.943231441048,95.6331877729258,93.4497816593886,88.646288209607,83.8427947598253,80.3493449781659,76.8558951965066,74.235807860262,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","112","16557x3154_112","9_15ix","Influenza","15",94.1441441441441,95.4954954954955,91.8918918918919,88.7387387387387,81.5315315315315,77.027027027027,75.2252252252252,72.5225225225225,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","103","16557x3154_103","9_15ix","Influenza","45",95.3703703703704,94.9074074074074,92.5925925925926,87.037037037037,81.9444444444444,78.7037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","104","16557x3154_104","9_15ix","Influenza","45",97.0873786407767,96.1165048543689,94.6601941747573,91.2621359223301,84.4660194174757,81.5533980582524,77.1844660194175,72.3300970873786,68.9320388349514,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","108","16557x3154_108","9_15ix","Influenza","45",94.6902654867257,94.2477876106195,92.0353982300885,88.4955752212389,82.7433628318584,79.646017699115,75.2212389380531,71.2389380530973,64.6017699115044,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","109","16557x3154_109","9_15ix","Influenza","45",96.8036529680365,98.1735159817352,92.6940639269407,87.6712328767123,82.1917808219178,80.8219178082192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC040xCC015","113","16557x3154_113","9_15ix","Influenza","45",99.4652406417112,101.069518716578,101.069518716578,101.604278074866,93.048128342246,88.7700534759358,83.4224598930481,81.283422459893,78.0748663101604,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","65","16680x16750_65","6_16vi","Influenza","2",100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","67","16680x16750_67","6_16vi","Influenza","2",97.8902953586498,97.0464135021097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","68","16680x16750_68","6_16vi","Influenza","2",100.434782608696,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","49","16680x16750_49","5_16v","Influenza","4",96.2616822429907,96.7289719626168,88.785046728972,84.5794392523365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","54","16680x16750_54","5_16v","Influenza","4",96.2162162162162,98.9189189189189,89.7297297297297,87.027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","56","16680x16750_56","5_16v","Influenza","4",98.2269503546099,97.8723404255319,93.6170212765958,91.4893617021277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","32","16680x16750_32","2_16ii","Influenza","7",99.6240601503759,98.4962406015037,98.1203007518797,98.8721804511278,99.6240601503759,95.4887218045113,95.8646616541353,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","38","16680x16750_38","2_16ii","Influenza","7",99.5454545454545,100,100,100.909090909091,101.818181818182,97.7272727272727,93.6363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","39","16680x16750_39","2_16ii","Influenza","7",98.695652173913,96.9565217391304,93.4782608695652,87.3913043478261,86.9565217391304,83.9130434782609,79.5652173913044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","40","16680x16750_40","2_16ii","Influenza","7",98.7124463519313,96.9957081545064,91.8454935622318,85.4077253218884,84.1201716738197,82.4034334763949,79.8283261802575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","126","16680x16750_126","7_16vii","Influenza","7",101.401869158878,99.0654205607477,92.0560747663551,87.8504672897196,87.3831775700935,82.2429906542056,79.9065420560748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","135","16680x16750_135","7_16vii","Influenza","7",101.435406698565,97.6076555023923,90.4306220095694,83.2535885167464,80.3827751196172,77.0334928229665,73.6842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","138","16680x16750_138","7_16vii","Influenza","7",100.456621004566,96.3470319634703,91.7808219178082,86.7579908675799,89.9543378995434,85.3881278538813,80.8219178082192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","70","16680x16750_70","6_16vi","Influenza","10",97.787610619469,96.4601769911504,88.9380530973451,84.5132743362832,86.283185840708,85.8407079646018,81.858407079646,84.9557522123894,86.7256637168142,87.6106194690265,NA,NA,NA,NA,NA,NA
"CC055xCC006","71","16680x16750_71","6_16vi","Influenza","10",99.1111111111111,99.1111111111111,90.2222222222222,86.6666666666667,87.5555555555556,86.2222222222222,82.2222222222222,84.4444444444444,88,88.4444444444444,NA,NA,NA,NA,NA,NA
"CC055xCC006","72","16680x16750_72","6_16vi","Influenza","10",95.1965065502183,93.8864628820961,92.5764192139738,92.1397379912664,92.5764192139738,92.5764192139738,89.9563318777293,92.5764192139738,93.0131004366812,93.4497816593886,NA,NA,NA,NA,NA,NA
"CC055xCC006","73","16680x16750_73","6_16vi","Influenza","10",96.3470319634703,100,92.2374429223744,90.4109589041096,92.2374429223744,89.9543378995434,86.7579908675799,89.9543378995434,89.041095890411,89.4977168949772,NA,NA,NA,NA,NA,NA
"CC055xCC006","127","16680x16750_127","7_16vii","Influenza","15",102.061855670103,102.061855670103,93.298969072165,83.5051546391753,NA,75.2577319587629,NA,71.6494845360825,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","128","16680x16750_128","7_16vii","Influenza","15",95.9183673469388,96.9387755102041,89.2857142857143,80.6122448979592,NA,75,NA,70.9183673469388,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","139","16680x16750_139","7_16vii","Influenza","15",98.5781990521327,96.6824644549763,92.4170616113744,90.9952606635071,92.8909952606635,90.0473933649289,88.6255924170616,93.3649289099526,92.8909952606635,95.260663507109,94.7867298578199,94.3127962085308,96.2085308056872,96.6824644549763,96.6824644549763,NA
"CC055xCC006","143","16680x16750_143","7_16vii","Influenza","15",98.5074626865672,99.502487562189,97.5124378109453,99.502487562189,101.492537313433,96.0199004975124,93.0348258706468,96.5174129353234,98.0099502487562,100.995024875622,101.990049751244,100.497512437811,100.995024875622,100.497512437811,99.0049751243781,NA
"CC055xCC006","7","16680x16750_7","12_15xii","Influenza","45",121.428571428571,117.261904761905,108.333333333333,101.785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","8","16680x16750_8","12_15xii","Influenza","45",123.497267759563,120.765027322404,122.950819672131,118.032786885246,118.032786885246,113.661202185792,114.754098360656,119.125683060109,122.404371584699,121.311475409836,121.311475409836,119.672131147541,124.043715846995,122.404371584699,121.311475409836,NA
"CC055xCC006","10","16680x16750_10","12_15xii","Influenza","45",120.618556701031,114.948453608247,107.731958762887,102.577319587629,NA,NA,91.2371134020619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC006","11","16680x16750_11","12_15xii","Influenza","45",123.684210526316,117.894736842105,110,102.631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","34","16680x8016_34","1_15i","Influenza","2",100.342465753425,101.369863013699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","35","16680x8016_35","1_15i","Influenza","2",99.6794871794872,98.7179487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","36","16680x8016_36","1_15i","Influenza","2",93.4865900383142,91.9540229885057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","41","16680x8016_41","1_15i","Influenza","2",93.4065934065934,90.1098901098901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","113","16680x8016_113","8_15viii","Influenza","7",94.4099378881987,93.167701863354,93.7888198757764,93.167701863354,94.7204968944099,94.0993788819876,92.2360248447205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","114","16680x8016_114","8_15viii","Influenza","7",100.719424460432,102.877697841727,102.877697841727,100.719424460432,99.6402877697842,97.1223021582734,93.5251798561151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","119","16680x8016_119","8_15viii","Influenza","7",101.597444089457,103.833865814696,103.194888178914,102.23642172524,104.472843450479,102.875399361022,101.916932907348,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","124","16680x8016_124","8_15viii","Influenza","7",101.818181818182,104.727272727273,103.272727272727,98.5454545454545,96,97.0909090909091,98.1818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","125","16680x8016_125","8_15viii","Influenza","7",100.740740740741,104.444444444444,101.481481481481,97.4074074074074,99.2592592592593,99.2592592592593,100.37037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","131","16680x8016_131","8_15viii","Influenza","7",94.017094017094,95.7264957264957,97.4358974358974,94.8717948717949,95.7264957264957,95.2991452991453,97.4358974358974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","132","16680x8016_132","8_15viii","Influenza","7",99.0990990990991,100.45045045045,100,97.2972972972973,99.5495495495496,102.702702702703,102.252252252252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC055xCC028","133","16680x8016_133","8_15viii","Influenza","10",98.12734082397,97.752808988764,99.625468164794,99.250936329588,98.876404494382,98.12734082397,100.374531835206,100,98.12734082397,99.250936329588,NA,NA,NA,NA,NA,NA
"CC055xCC028","134","16680x8016_134","8_15viii","Influenza","10",97.2,97.6,94,92,93.2,93.6,96,94.8,94.8,94.8,NA,NA,NA,NA,NA,NA
"CC055xCC028","135","16680x8016_135","8_15viii","Influenza","10",102.620087336245,104.803493449782,104.803493449782,100.873362445415,103.930131004367,103.930131004367,104.366812227074,105.240174672489,103.493449781659,104.366812227074,NA,NA,NA,NA,NA,NA
"CC055xCC028","65","16680x8016_65","3_15iii","Influenza","15",100.772200772201,101.930501930502,101.544401544402,96.5250965250965,99.6138996138996,104.247104247104,102.702702702703,102.316602316602,101.544401544402,99.2277992277992,100.3861003861,98.8416988416989,99.2277992277992,105.405405405405,107.335907335907,NA
"CC055xCC028","66","16680x8016_66","3_15iii","Influenza","15",100,100,99.236641221374,93.8931297709924,97.3282442748092,101.145038167939,100,102.290076335878,104.580152671756,103.81679389313,100,100,100.763358778626,103.053435114504,106.106870229008,NA
"CC055xCC028","70","16680x8016_70","3_15iii","Influenza","15",90.3100775193798,89.1472868217054,86.046511627907,85.2713178294574,89.5348837209302,93.7984496124031,90.3100775193798,92.2480620155039,93.7984496124031,94.1860465116279,94.5736434108527,92.2480620155039,93.4108527131783,89.1472868217054,90.3100775193798,NA
"CC055xCC028","71","16680x8016_71","3_15iii","Influenza","15",103.404255319149,99.5744680851064,101.702127659574,99.1489361702128,99.5744680851064,104.255319148936,100.425531914894,102.978723404255,104.255319148936,100.851063829787,98.7234042553192,98.2978723404255,100,101.702127659574,103.404255319149,NA
"CC055xCC028","102","16680x8016_102","7_15vii","Influenza","15",97.7186311787072,95.4372623574145,89.3536121673004,90.8745247148289,88.212927756654,89.3536121673004,88.212927756654,88.9733840304182,87.8326996197719,85.9315589353612,87.4524714828897,90.8745247148289,90.1140684410646,88.212927756654,88.9733840304182,NA
"CC055xCC028","103","16680x8016_103","7_15vii","Influenza","15",102.049180327869,104.098360655738,100.819672131148,100,102.459016393443,103.27868852459,103.688524590164,103.27868852459,104.508196721311,105.327868852459,105.327868852459,106.147540983607,106.147540983607,104.508196721311,107.377049180328,NA
"CC055xCC028","111","16680x8016_111","7_15vii","Influenza","15",97.1929824561404,93.3333333333333,89.4736842105263,86.3157894736842,85.6140350877193,82.8070175438597,80.3508771929825,80.7017543859649,81.4035087719298,88.4210526315789,89.1228070175439,90.8771929824561,90.1754385964912,84.5614035087719,88.0701754385965,NA
"CC055xCC028","112","16680x8016_112","7_15vii","Influenza","15",99.236641221374,99.236641221374,94.6564885496183,85.4961832061069,88.9312977099237,98.8549618320611,94.2748091603053,95.4198473282443,94.6564885496183,89.3129770992366,88.9312977099237,88.9312977099237,89.3129770992366,93.8931297709924,93.5114503816794,NA
"CC055xCC028","115","16680x8016_115","8_15viii","Influenza","45",97.2549019607843,95.6862745098039,89.0196078431373,87.0588235294118,87.0588235294118,87.0588235294118,87.4509803921569,88.2352941176471,85.8823529411765,85.4901960784314,87.4509803921569,85.0980392156863,NA,83.1372549019608,80.7843137254902,NA
"CC055xCC028","116","16680x8016_116","8_15viii","Influenza","45",97.7272727272727,98.4848484848485,98.1060606060606,97.7272727272727,98.8636363636364,99.2424242424242,90.9090909090909,92.0454545454545,90.530303030303,89.3939393939394,90.530303030303,90.1515151515152,NA,87.5,89.0151515151515,NA
"CC055xCC028","123","16680x8016_123","8_15viii","Influenza","45",97.7859778597786,100,99.6309963099631,97.0479704797048,97.7859778597786,91.5129151291513,93.3579335793358,92.9889298892989,88.5608856088561,92.9889298892989,95.2029520295203,94.0959409594096,NA,93.7269372693727,95.2029520295203,NA
"CC006xCC007","3","16750x13421_3","12_14_xii","Influenza","2",98.9949748743719,101.507537688442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","4","16750x13421_4","12_14_xii","Influenza","2",98.9583333333333,102.083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","14","16750x13421_14","12_14_xii","Influenza","2",96.6666666666667,97.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","15","16750x13421_15","12_14_xii","Influenza","2",96.1389961389961,99.6138996138996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","44","16750x13421_44","1_15i","Influenza","4",99.537037037037,98.6111111111111,100.925925925926,100.462962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","45","16750x13421_45","1_15i","Influenza","4",100,101.556420233463,101.556420233463,103.501945525292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","52","16750x13421_52","1_15i","Influenza","4",101.169590643275,98.2456140350877,99.4152046783626,96.4912280701754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","65","16750x13421_65","2_15ii","Influenza","7",98.5074626865672,87.5621890547264,91.044776119403,91.5422885572139,93.5323383084577,92.0398009950249,91.5422885572139,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","66","16750x13421_66","2_15ii","Influenza","7",99.1071428571429,98.2142857142857,95.0892857142857,98.2142857142857,99.5535714285714,95.0892857142857,97.3214285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","81","16750x13421_81","2_15ii","Influenza","7",99.5121951219512,98.0487804878049,95.609756097561,90.7317073170732,88.780487804878,86.8292682926829,85.3658536585366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","82","16750x13421_82","2_15ii","Influenza","7",99.5433789954338,98.6301369863014,94.9771689497717,93.6073059360731,90.4109589041096,89.4977168949772,89.9543378995434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC007","90","16750x13421_90","4_15iv","Influenza","10",100.45871559633,99.0825688073395,100,97.2477064220183,94.954128440367,97.2477064220183,95.4128440366973,94.4954128440367,99.0825688073395,95.8715596330275,NA,NA,NA,NA,NA,NA
"CC006xCC007","98","16750x13421_98","4_15iv","Influenza","10",101.960784313726,100.980392156863,100,96.078431372549,93.1372549019608,96.078431372549,88.2352941176471,89.7058823529412,95.0980392156863,96.078431372549,NA,NA,NA,NA,NA,NA
"CC006xCC007","104","16750x13421_104","4_15iv","Influenza","10",100.42735042735,100.42735042735,99.1452991452991,97.008547008547,96.5811965811966,101.709401709402,99.1452991452991,99.5726495726496,101.709401709402,96.1538461538462,NA,NA,NA,NA,NA,NA
"CC006xCC007","105","16750x13421_105","4_15iv","Influenza","10",100,100,95.2830188679245,97.1698113207547,94.3396226415094,94.811320754717,91.0377358490566,90.5660377358491,94.811320754717,92.4528301886793,NA,NA,NA,NA,NA,NA
"CC006xCC007","148","16750x13421_148","6_15vi","Influenza","10",100.995024875622,98.5074626865672,98.0099502487562,93.0348258706468,87.5621890547264,86.0696517412935,82.089552238806,82.5870646766169,87.0646766169154,88.5572139303483,NA,NA,NA,NA,NA,NA
"CC006xCC007","149","16750x13421_149","6_15vi","Influenza","10",101.388888888889,99.537037037037,100.925925925926,94.9074074074074,91.6666666666667,90.2777777777778,87.037037037037,89.3518518518518,91.2037037037037,92.5925925925926,NA,NA,NA,NA,NA,NA
"CC006xCC007","150","16750x13421_150","6_15vi","Influenza","10",103.883495145631,101.456310679612,102.912621359223,94.1747572815534,91.2621359223301,86.4077669902913,82.0388349514563,80.5825242718447,84.4660194174757,87.8640776699029,NA,NA,NA,NA,NA,NA
"CC006xCC007","50","16750x13421_50","1_15i","Influenza","15",99.5391705069125,98.1566820276498,96.3133640552995,94.9308755760369,90.3225806451613,87.0967741935484,83.4101382488479,83.4101382488479,86.1751152073733,88.9400921658986,98.6175115207373,92.1658986175115,94.4700460829493,94.9308755760369,97.2350230414747,NA
"CC006xCC007","60","16750x13421_60","1_15i","Influenza","15",101.363636363636,100.909090909091,101.818181818182,100.909090909091,98.6363636363636,97.2727272727273,90.9090909090909,89.0909090909091,90.4545454545454,93.6363636363636,91.3636363636364,96.8181818181818,96.8181818181818,99.5454545454545,101.136363636364,NA
"CC006xCC007","61","16750x13421_61","1_15i","Influenza","15",99.5495495495496,100.45045045045,99.0990990990991,99.0990990990991,98.6486486486486,96.3963963963964,92.3423423423423,90.5405405405405,91.8918918918919,91.8918918918919,96.8468468468468,96.3963963963964,97.2972972972973,97.7477477477478,101.126126126126,NA
"CC006xCC007","62","16750x13421_62","1_15i","Influenza","15",97.6635514018692,95.3271028037383,94.8598130841121,93.9252336448598,92.5233644859813,90.1869158878505,86.4485981308411,85.0467289719626,85.5140186915888,84.5794392523365,85.0467289719626,86.4485981308411,84.5794392523365,89.2523364485981,91.8224299065421,NA
"CC006xCC007","89","16750x13421_89","4_15iv","Influenza","45",100.896860986547,100.448430493274,95.067264573991,97.7578475336323,94.6188340807175,97.7578475336323,94.6188340807175,93.2735426008969,95.9641255605381,97.3094170403587,96.8609865470852,96.8609865470852,95.9641255605381,96.4125560538117,96.4125560538117,NA
"CC006xCC007","96","16750x13421_96","4_15iv","Influenza","45",97.9899497487437,100.502512562814,96.4824120603015,96.4824120603015,95.9798994974875,96.9849246231156,94.4723618090452,91.4572864321608,92.462311557789,94.4723618090452,95.9798994974875,96.9849246231156,95.4773869346734,94.4723618090452,92.462311557789,NA
"CC006xCC007","97","16750x13421_97","4_15iv","Influenza","45",94.9074074074074,91.2037037037037,87.5,89.8148148148148,87.9629629629629,90.2777777777778,86.5740740740741,84.2592592592593,87.5,87.5,91.2037037037037,90.2777777777778,88.4259259259259,89.3518518518518,89.3518518518518,NA
"CC006xCC039","71","16750x15155_71","1_16i","Influenza","2",99.1596638655462,98.3193277310924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC006xCC039","78","16750x15155_78","1_16i","Influenza","2",100.917431192661,98.1651376146789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
