"RIX","ID","day","virus","antigen","cohort","assay_date","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC016xCC038","129","45","Influenza","HA","8_14viii","2015_11_16",2.64575131106459,64,64,2.64575131106459,0.301029995663981,64
"CC016xCC061","60","45","Influenza","HA","6_15vi","2016_01_13",0,49,16,1,0,49
"CC016xCC061","61","45","Influenza","HA","6_15vi","2016_01_13",2.23606797749979,49,9,1.73205080756888,-Inf,64
"CC016xCC061","66","45","Influenza","HA","6_15vi","2015_12_28",2.44948974278318,64,36,2.23606797749979,-Inf,64
"CC017xCC004","39","45","Influenza","HA","7_13vii","2013_12_19",2.44948974278318,64,36,2.23606797749979,-Inf,NA
"CC017xCC004","39","45","Influenza","HA.1","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC017xCC004","42","45","Influenza","HA","7_13vii","2013_12_19",2.44948974278318,64,36,2,-Inf,NA
"CC017xCC004","42","45","Influenza","HA.1","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC017xCC004","43","45","Influenza","HA","7_13vii","2013_12_03",NA,64,49,2.23606797749979,-Inf,64
"CC017xCC004","43","45","Influenza","HA","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC017xCC004","43","45","Influenza","HA.1","7_13vii","2013_12_03",2.44948974278318,NA,NA,NA,NA,NA
"CC017xCC041","20","45","Influenza","HA","10_13x","2013_12_03",2.64575131106459,NA,64,2,0.301029995663981,NA
"CC017xCC041","20","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,64
"CC017xCC041","21","45","Influenza","HA","10_13x","2013_12_05",2.82842712474619,64,64,2.44948974278318,-Inf,NA
"CC017xCC041","3","45","Influenza","HA","10_13x","2013_12_05",2.82842712474619,64,64,2.44948974278318,0.477121254719662,NA
"CC017xCC041","3","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,64
"CC018xCC009","36","45","Influenza","HA","12_13xii","2014_05_26",2.44948974278318,64,64,2.44948974278318,-Inf,1
"CC018xCC009","39","45","Influenza","HA","12_13xii","2014_05_26",2,64,49,2,-Inf,64
"CC018xCC009","44","45","Influenza","HA","12_13xii","2014_05_26",2.44948974278318,64,64,2.23606797749979,-Inf,64
"CC018xCC009","5","45","Influenza","HA","12_13xii","2014_05_26",2.44948974278318,64,64,2.44948974278318,0.301029995663981,0
"CC018xCC009","64","45","Influenza","HA","12_13xii","2014_05_26",2.64575131106459,64,64,2.44948974278318,-Inf,64
"CC018xCC009","65","45","Influenza","HA","12_13xii","2014_05_26",2.64575131106459,64,64,2.44948974278318,-Inf,64
"CC019xCC002","101","45","Influenza","HA","11_13xi","2014_05_26",2.23606797749979,64,64,1.73205080756888,-Inf,64
"CC019xCC002","102","45","Influenza","HA","11_13xi","2014_05_26",2.23606797749979,64,64,2.44948974278318,-Inf,64
"CC019xCC002","103","45","Influenza","HA","11_13xi","2014_05_26",2.44948974278318,64,64,2.23606797749979,-Inf,64
"CC019xCC002","104","45","Influenza","HA","11_13xi","2014_05_26",2.64575131106459,64,64,2.44948974278318,-Inf,64
"CC019xCC004","136","45","Influenza","HA","4_14iv","2014_08_20",2.64575131106459,64,49,2.64575131106459,-Inf,64
"CC019xCC004","142","45","Influenza","HA","4_14iv","2014_08_20",2.44948974278318,64,49,2.44948974278318,-Inf,64
"CC019xCC004","143","45","Influenza","HA","4_14iv","2014_08_20",2.44948974278318,64,49,2.44948974278318,-Inf,64
"CC019xCC027","10","45","Influenza","HA","1_16i","2016_11_25",1.73205080756888,49,25,2,-Inf,49
"CC019xCC027","10","45","Influenza","HA.1","1_16i","2016_12_23",1.73205080756888,36,16,2,-Inf,49
"CC019xCC027","19","45","Influenza","HA","1_16i","2016_11_25",2.23606797749979,64,25,1.73205080756888,-Inf,64
"CC019xCC027","19","45","Influenza","HA.1","1_16i","2016_12_14",2.23606797749979,49,16,1.73205080756888,NA,64
"CC020xCC008","48","45","Influenza","HA","3_15iii","2015_05_19",2.44948974278318,64,64,2.23606797749979,0,64
"CC020xCC008","49","45","Influenza","HA","3_15iii","2015_05_19",2.44948974278318,64,64,2.23606797749979,-Inf,64
"CC020xCC008","50","45","Influenza","HA","3_15iii","2015_05_19",2.44948974278318,64,64,2.23606797749979,-Inf,64
"CC021xCC023","24","45","Influenza","HA","6_14vi","2014_09_17",0,36,36,1.4142135623731,-Inf,49
"CC021xCC023","25","45","Influenza","HA","6_14vi","2014_09_17",1,36,25,2,-Inf,49
"CC021xCC023","26","45","Influenza","HA","6_14vi","2014_09_17",0,36,25,2,-Inf,49
"CC022xCC024","76","45","Influenza","HA","5_15v","2015_12_28",2,64,49,2.44948974278318,-Inf,64
"CC022xCC024","79","45","Influenza","HA","5_15v","2015_12_28",2.44948974278318,64,49,2.23606797749979,-Inf,64
"CC023xCC025","28","45","Influenza","HA","2_14ii","2015_04_28",1.73205080756888,64,36,2,-Inf,64
"CC023xCC025","29","45","Influenza","HA","2_14ii","2015_04_28",1.73205080756888,64,36,2,-Inf,64
"CC023xCC025","31","45","Influenza","HA","2_14ii","2015_04_28",0,64,49,1.73205080756888,-Inf,64
"CC024xCC023","155","45","Influenza","HA","10_13x","2014_01_13",1.4142135623731,64,36,1.73205080756888,-Inf,NA
"CC024xCC023","155","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,36
"CC024xCC023","156","45","Influenza","HA","10_13x","2013_12_19",0,64,36,2,-Inf,NA
"CC024xCC023","156","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,64
"CC024xCC023","157","45","Influenza","HA","10_13x","2014_01_13",2.44948974278318,64,49,2.23606797749979,-Inf,NA
"CC024xCC023","157","45","Influenza","HA","10_13x","2014_01_17",NA,NA,NA,NA,NA,49
"CC024xCC023","18","45","Influenza","HA","7_13vii","2013_12_03",NA,64,49,1.73205080756888,-Inf,64
"CC024xCC023","18","45","Influenza","HA","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC024xCC023","18","45","Influenza","HA.1","7_13vii","2013_12_03",0,NA,NA,NA,NA,NA
"CC024xCC023","24","45","Influenza","HA","7_13vii","2013_12_03",NA,64,49,2.23606797749979,-Inf,64
"CC024xCC023","24","45","Influenza","HA","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC024xCC023","24","45","Influenza","HA.1","7_13vii","2013_12_03",2,NA,NA,NA,NA,NA
"CC024xCC023","47","45","Influenza","HA","7_13vii","2014_01_13",1.4142135623731,64,49,2,-Inf,NA
"CC024xCC023","47","45","Influenza","HA.1","7_13vii","2013_12_12",2.82842712474619,NA,NA,NA,NA,NA
"CC024xCC052","54","45","Influenza","HA","10_15x","2016_12_09",2.82842712474619,64,49,2.64575131106459,-Inf,64
"CC024xCC052","54","45","Influenza","HA.1","10_15x","2016_12_14",2.82842712474619,64,49,2.44948974278318,NA,64
"CC024xCC052","59","45","Influenza","HA","10_15x","2016_12_09",2.64575131106459,64,64,2.23606797749979,-Inf,64
"CC024xCC052","59","45","Influenza","HA.1","10_15x","2016_12_23",2.64575131106459,64,64,2.23606797749979,-Inf,64
"CC024xCC052","60","45","Influenza","HA","10_15x","2016_12_09",2.82842712474619,64,64,2.23606797749979,-Inf,64
"CC024xCC052","60","45","Influenza","HA.1","10_15x","2016_12_14",2.82842712474619,64,49,2,NA,64
"CC026xCC034","28","45","Influenza","HA","1_14i","2014_08_12",2.44948974278318,64,25,2.23606797749979,-Inf,64
"CC026xCC034","29","45","Influenza","HA","1_14i","2014_08_12",2.23606797749979,64,25,1.73205080756888,-Inf,64
"CC026xCC034","33","45","Influenza","HA","1_14i","2014_08_12",2.23606797749979,64,36,1,-Inf,64
"CC026xCC034","34","45","Influenza","HA","1_14i","2014_08_12",2.23606797749979,64,25,2.23606797749979,-Inf,64
"CC027xCC045","138","45","Influenza","HA","7_15vii","2016_12_14",2,49,16,1.4142135623731,NA,49
"CC027xCC045","139","45","Influenza","HA","7_15vii","2016_12_14",2.82842712474619,49,25,2,NA,64
"CC027xCC045","141","45","Influenza","HA","7_15vii","2016_12_14",2.64575131106459,64,36,2.23606797749979,NA,64
"CC028xCC024","97","45","Influenza","HA","6_15vi","2015_12_28",2,64,49,2.64575131106459,-Inf,64
"CC028xCC024","98","45","Influenza","HA","6_15vi","2015_12_28",0,64,49,2,0,64
"CC028xCC024","99","45","Influenza","HA","6_15vi","2015_12_28",0,49,36,1.4142135623731,-Inf,49
"CC028xCC030","234","45","Influenza","HA","1_14i","2014_05_26",2.44948974278318,64,64,2,-Inf,1
"CC028xCC030","235","45","Influenza","HA","1_14i","2014_05_26",1,64,64,1.4142135623731,-Inf,0
"CC028xCC030","241","45","Influenza","HA","1_14i","2014_05_26",2.23606797749979,64,64,2.64575131106459,-Inf,49
"CC028xCC030","253","45","Influenza","HA","1_14i","2014_08_12",2.23606797749979,49,64,2.23606797749979,-Inf,64
"CC029xCC027","47","45","Influenza","HA","3_15iii","2015_05_19",2.64575131106459,64,64,2.44948974278318,-Inf,64
"CC029xCC071","137","45","Influenza","HA","12_15xii","2016_12_09",2.64575131106459,64,49,2.23606797749979,-Inf,64
"CC029xCC071","137","45","Influenza","HA.1","12_15xii","2016_12_23",2.82842712474619,64,64,2.44948974278318,-Inf,64
"CC030xCC023","123","45","Influenza","HA","7_15vii","2016_12_14",2.44948974278318,64,36,2.23606797749979,NA,64
"CC030xCC023","124","45","Influenza","HA","7_15vii","2016_12_14",1,49,36,1.73205080756888,NA,64
"CC030xCC023","125","45","Influenza","HA","7_15vii","2016_12_14",1.4142135623731,64,36,0,NA,64
"CC030xCC023","129","45","Influenza","HA","7_15vii","2016_12_14",0,64,36,0,NA,64
"CC030xCC023","89","45","Influenza","HA","6_15vi","2015_12_28",1.73205080756888,64,64,2,-Inf,64
"CC030xCC023","96","45","Influenza","HA","6_15vi","2015_12_28",0,64,64,2.23606797749979,-Inf,64
"CC030xCC023","97","45","Influenza","HA","6_15vi","2015_12_28",0,64,49,2.23606797749979,-Inf,64
"CC030xCC061","145","45","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,64,49,1.73205080756888,-Inf,64
"CC030xCC061","146","45","Influenza","HA","3_14iii","2015_04_28",0,64,49,2.44948974278318,-Inf,64
"CC030xCC061","147","45","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,49,25,0,0,49
"CC030xCC061","148","45","Influenza","HA","3_14iii","2015_04_28",1.73205080756888,49,36,0,-Inf,49
"CC032xCC017","21","45","Influenza","HA","8_13viii","2013_12_19",2.23606797749979,64,49,2,-Inf,NA
"CC032xCC017","21","45","Influenza","HA","8_13viii","2014_01_17",NA,NA,NA,NA,NA,64
"CC032xCC017","22","45","Influenza","HA","8_13viii","2013_12_19",2.44948974278318,64,49,2.23606797749979,-Inf,NA
"CC032xCC017","22","45","Influenza","HA","8_13viii","2014_01_17",NA,NA,NA,NA,NA,64
"CC032xCC017","9","45","Influenza","HA","8_13viii","2014_01_13",2.64575131106459,64,49,2.44948974278318,-Inf,NA
"CC032xCC017","9","45","Influenza","HA","8_13viii","2014_01_17",NA,NA,NA,NA,NA,36
"CC033xCC046","29","45","Influenza","HA","10_14x","2015_11_09",2.23606797749979,49,36,1.4142135623731,-Inf,64
"CC033xCC046","38","45","Influenza","HA","10_14x","2015_11_09",0,36,25,0,0,49
