RIX,ID,day,virus,cohort,RIX_ID
X8034x8043,99,2,Influenza,6_15vi,8034x8043_99
X8034x8043,102,2,Mock,6_15vi,8034x8043_102
X8034x8043,108,2,Mock,6_15vi,8034x8043_108
X8034x8043,109,2,Mock,6_15vi,8034x8043_109
X8034x8043,89,45,Influenza,6_15vi,8034x8043_89
X8034x8043,96,45,Influenza,6_15vi,8034x8043_96
X8034x8043,97,45,Influenza,6_15vi,8034x8043_97
X16188x3252,233,1,Influenza,7_13vii,16188x3252_233
X16188x3252,234,1,Influenza,7_13vii,16188x3252_234
X16188x3252,235,1,Influenza,7_13vii,16188x3252_235
X16188x3252,226,1,Mock,7_13vii,16188x3252_226
X16188x3252,227,1,Mock,7_13vii,16188x3252_227
X16188x3252,228,1,Mock,7_13vii,16188x3252_228
X16188x3252,236,15,Influenza,7_13vii,16188x3252_236
X16188x3252,237,15,Influenza,7_13vii,16188x3252_237
X16188x3252,238,15,Influenza,7_13vii,16188x3252_238
X16441x8005,143,1,Influenza,7_13vii,16441x8005_143
X16441x8005,222,1,Influenza,7_13vii,16441x8005_222
X16441x8005,223,1,Influenza,7_13vii,16441x8005_223
X16441x8005,180,1,Mock,7_13vii,16441x8005_180
X16441x8005,181,1,Mock,7_13vii,16441x8005_181
X16441x8005,209,1,Mock,7_13vii,16441x8005_209
X16441x8005,154,15,Influenza,7_13vii,16441x8005_154
X16441x8005,190,15,Influenza,7_13vii,16441x8005_190
X16441x8005,191,15,Influenza,7_13vii,16441x8005_191
X16441x8005,182,15,Mock,7_13vii,16441x8005_182
X16441x8005,183,15,Mock,7_13vii,16441x8005_183
X16441x8005,210,15,Mock,7_13vii,16441x8005_210
X16441x8005,184,2,Influenza,7_13vii,16441x8005_184
X16441x8005,185,2,Influenza,7_13vii,16441x8005_185
X16441x8005,211,2,Influenza,7_13vii,16441x8005_211
X16441x8005,201,2,Mock,7_13vii,16441x8005_201
X16441x8005,202,2,Mock,7_13vii,16441x8005_202
X16441x8005,225,2,Mock,7_13vii,16441x8005_225
X16912x16211,153,15,Influenza,7_13vii,16912x16211_153
X16912x16211,161,15,Influenza,7_13vii,16912x16211_161
X16912x16211,162,15,Influenza,7_13vii,16912x16211_162
X16912x16211,145,15,Mock,7_13vii,16912x16211_145
X16912x16211,151,15,Mock,7_13vii,16912x16211_151
X16912x16211,152,15,Mock,7_13vii,16912x16211_152
X16912x16211,159,4,Influenza,7_13vii,16912x16211_159
X16912x16211,160,4,Influenza,7_13vii,16912x16211_160
X16912x16211,164,4,Influenza,7_13vii,16912x16211_164
X16912x16211,150,4,Mock,7_13vii,16912x16211_150
X16912x16211,154,4,Mock,7_13vii,16912x16211_154
X16912x16211,163,4,Mock,7_13vii,16912x16211_163
X16912x16211,137,45,Influenza,7_13vii,16912x16211_137
X16912x16211,138,45,Influenza,7_13vii,16912x16211_138
X16912x16211,144,45,Influenza,7_13vii,16912x16211_144
X3032x16188,36,1,Influenza,7_13vii,3032x16188_36
X3032x16188,49,1,Influenza,7_13vii,3032x16188_49
X3032x16188,52,1,Influenza,7_13vii,3032x16188_52
X3032x16188,10,1,Mock,7_13vii,3032x16188_10
X3032x16188,27,1,Mock,7_13vii,3032x16188_27
X3032x16188,28,1,Mock,7_13vii,3032x16188_28
X3032x16188,12,10,Influenza,7_13vii,3032x16188_12
X3032x16188,23,10,Influenza,7_13vii,3032x16188_23
X3032x16188,35,15,Influenza,7_13vii,3032x16188_35
X3032x16188,51,15,Influenza,7_13vii,3032x16188_51
X3032x16188,63,15,Influenza,7_13vii,3032x16188_63
X3032x16188,17,15,Mock,7_13vii,3032x16188_17
X3032x16188,18,15,Mock,7_13vii,3032x16188_18
X3032x16188,24,15,Mock,7_13vii,3032x16188_24
X3032x16188,15,2,Influenza,7_13vii,3032x16188_15
X3032x16188,16,2,Influenza,7_13vii,3032x16188_16
X3032x16188,33,2,Influenza,7_13vii,3032x16188_33
X3032x16188,37,2,Mock,7_13vii,3032x16188_37
X3032x16188,38,2,Mock,7_13vii,3032x16188_38
X3032x16188,50,2,Mock,7_13vii,3032x16188_50
X3032x16188,25,4,Influenza,7_13vii,3032x16188_25
X3032x16188,26,4,Influenza,7_13vii,3032x16188_26
X3032x16188,29,4,Influenza,7_13vii,3032x16188_29
X3032x16188,13,4,Mock,7_13vii,3032x16188_13
X3032x16188,14,4,Mock,7_13vii,3032x16188_14
X3032x16188,53,4,Mock,7_13vii,3032x16188_53
X3032x16188,39,45,Influenza,7_13vii,3032x16188_39
X3032x16188,42,45,Influenza,7_13vii,3032x16188_42
X3032x16188,43,45,Influenza,7_13vii,3032x16188_43
X3032x16188,9,7,Influenza,7_13vii,3032x16188_9
X3032x16188,54,7,Influenza,7_13vii,3032x16188_54
X3032x16188,62,7,Influenza,7_13vii,3032x16188_62
X3032x16188,11,xtra,Influenza,7_13vii,3032x16188_11
X3252x18042,54,1,Influenza,7_13vii,3252x18042_54
X3252x18042,55,1,Influenza,7_13vii,3252x18042_55
X3252x18042,56,1,Influenza,7_13vii,3252x18042_56
X3252x18042,100,1,Influenza,7_13vii,3252x18042_100
X3252x18042,108,1,Mock,7_13vii,3252x18042_108
X3252x18042,109,1,Mock,7_13vii,3252x18042_109
X3252x18042,131,1,Mock,7_13vii,3252x18042_131
X3252x18042,97,10,Influenza,7_13vii,3252x18042_97
X3252x18042,134,10,Influenza,7_13vii,3252x18042_134
X3252x18042,137,10,Influenza,7_13vii,3252x18042_137
X3252x18042,92,15,Influenza,7_13vii,3252x18042_92
X3252x18042,93,15,Influenza,7_13vii,3252x18042_93
X3252x18042,123,15,Influenza,7_13vii,3252x18042_123
X3252x18042,98,15,Mock,7_13vii,3252x18042_98
X3252x18042,135,15,Mock,7_13vii,3252x18042_135
X3252x18042,136,15,Mock,7_13vii,3252x18042_136
X3252x18042,106,2,Influenza,7_13vii,3252x18042_106
X3252x18042,107,2,Influenza,7_13vii,3252x18042_107
X3252x18042,130,2,Influenza,7_13vii,3252x18042_130
X3252x18042,53,2,Mock,7_13vii,3252x18042_53
X3252x18042,65,2,Mock,7_13vii,3252x18042_65
X3252x18042,66,2,Mock,7_13vii,3252x18042_66
X3252x18042,52,4,Influenza,7_13vii,3252x18042_52
X3252x18042,68,4,Influenza,7_13vii,3252x18042_68
X3252x18042,69,4,Influenza,7_13vii,3252x18042_69
X3252x18042,129,4,Mock,7_13vii,3252x18042_129
X3252x18042,110,4,Mock,7_13vii,3252x18042_110
X3252x18042,122,4,Mock,7_13vii,3252x18042_122
X3252x18042,67,45,Influenza,7_13vii,3252x18042_67
X3252x18042,78,45,Influenza,7_13vii,3252x18042_78
X3252x18042,96,45,Influenza,7_13vii,3252x18042_96
X3252x18042,76,7,Influenza,7_13vii,3252x18042_76
X3252x18042,77,7,Influenza,7_13vii,3252x18042_77
X3252x18042,85,7,Influenza,7_13vii,3252x18042_85
X3252x18042,99,7,Influenza,7_13vii,3252x18042_99
X3252x18042,120,7,Influenza,7_13vii,3252x18042_120
X3252x18042,121,7,Influenza,7_13vii,3252x18042_121
X8004x8043,7,2,Influenza,7_13vii,8004x8043_7
X8004x8043,8,2,Influenza,7_13vii,8004x8043_8
X8004x8043,13,2,Influenza,7_13vii,8004x8043_13
X8004x8043,19,2,Mock,7_13vii,8004x8043_19
X8004x8043,25,2,Mock,7_13vii,8004x8043_25
X8004x8043,63,2,Mock,7_13vii,8004x8043_63
X8004x8043,31,4,Influenza,7_13vii,8004x8043_31
X8004x8043,32,4,Influenza,7_13vii,8004x8043_32
X8004x8043,48,4,Influenza,7_13vii,8004x8043_48
X8004x8043,16,4,Mock,7_13vii,8004x8043_16
X8004x8043,17,4,Mock,7_13vii,8004x8043_17
X8004x8043,23,4,Mock,7_13vii,8004x8043_23
X8004x8043,18,45,Influenza,7_13vii,8004x8043_18
X8004x8043,24,45,Influenza,7_13vii,8004x8043_24
X8004x8043,47,45,Influenza,7_13vii,8004x8043_47
X8004x8043,9,7,Influenza,7_13vii,8004x8043_9
X8004x8043,10,7,Influenza,7_13vii,8004x8043_10
X8004x8043,14,7,Influenza,7_13vii,8004x8043_14
X13140x16680,42,10,Influenza,7_14vii,13140x16680_42
X13140x16680,43,10,Influenza,7_14vii,13140x16680_43
X13140x16680,47,10,Influenza,7_14vii,13140x16680_47
X13140x16680,48,2,Influenza,7_14vii,13140x16680_48
X13140x16680,56,2,Influenza,7_14vii,13140x16680_56
X13140x16680,58,2,Influenza,7_14vii,13140x16680_58
X13140x16680,44,2,Mock,7_14vii,13140x16680_44
X13140x16680,45,2,Mock,7_14vii,13140x16680_45
X13140x16680,46,2,Mock,7_14vii,13140x16680_46
X1566x8043,78,15,Influenza,7_14vii,1566x8043_78
X1566x8043,79,15,Influenza,7_14vii,1566x8043_79
X1566x8043,80,15,Influenza,7_14vii,1566x8043_80
X1566x8043,86,15,Mock,7_14vii,1566x8043_86
X1566x8043,87,15,Mock,7_14vii,1566x8043_87
X1566x8043,92,15,Mock,7_14vii,1566x8043_92
X16441x8024,81,10,Influenza,7_14vii,16441x8024_81
X16441x8024,82,10,Influenza,7_14vii,16441x8024_82
X16441x8024,83,10,Influenza,7_14vii,16441x8024_83
X16441x8024,84,4,Influenza,7_14vii,16441x8024_84
X16441x8024,85,4,Influenza,7_14vii,16441x8024_85
X16441x8024,86,4,Influenza,7_14vii,16441x8024_86
X16441x8024,78,4,Mock,7_14vii,16441x8024_78
X16441x8024,79,4,Mock,7_14vii,16441x8024_79
X16441x8024,80,4,Mock,7_14vii,16441x8024_80
X8018x3154,2,2,Mock,7_14vii,8018x3154_2
X8018x3154,3,2,Mock,7_14vii,8018x3154_3
X8018x3154,4,2,Mock,7_14vii,8018x3154_4
X477x16912,93,15,Influenza,7_14vii,477x16912_93
X477x16912,107,15,Influenza,7_14vii,477x16912_107
X477x16912,108,15,Influenza,7_14vii,477x16912_108
X477x16912,89,15,Mock,7_14vii,477x16912_89
X477x16912,90,15,Mock,7_14vii,477x16912_90
X477x16912,91,15,Mock,7_14vii,477x16912_91
X477x16912,92,45,Influenza,7_14vii,477x16912_92
X477x16912,116,45,Influenza,7_14vii,477x16912_116
X477x16912,117,45,Influenza,7_14vii,477x16912_117
X8036x8018,10,2,Influenza,7_14vii,8036x8018_10
X8036x8018,11,2,Influenza,7_14vii,8036x8018_11
X8036x8018,14,2,Influenza,7_14vii,8036x8018_14
X8036x8018,19,2,Influenza,7_14vii,8036x8018_19
X8036x8018,20,2,Mock,7_14vii,8036x8018_20
X8036x8018,21,2,Mock,7_14vii,8036x8018_21
X8036x8018,22,2,Mock,7_14vii,8036x8018_22
X8052x3415,39,2,Influenza,7_14vii,8052x3415_39
X8052x3415,40,2,Influenza,7_14vii,8052x3415_40
X8052x3415,41,2,Influenza,7_14vii,8052x3415_41
X8052x3415,42,2,Influenza,7_14vii,8052x3415_42
X8052x3415,46,2,Mock,7_14vii,8052x3415_46
X8052x3415,47,2,Mock,7_14vii,8052x3415_47
X8052x3415,48,2,Mock,7_14vii,8052x3415_48
X8052x3415,65,2,Mock,7_14vii,8052x3415_65
X13421x16034,64,15,Influenza,7_15vii,13421x16034_64
X13421x16034,67,15,Influenza,7_15vii,13421x16034_67
X13421x16034,72,15,Influenza,7_15vii,13421x16034_72
X13421x16034,62,15,Mock,7_15vii,13421x16034_62
X13421x16034,63,15,Mock,7_15vii,13421x16034_63
X13421x16034,66,15,Mock,7_15vii,13421x16034_66
X16034x13067,82,45,Influenza,7_15vii,16034x13067_82
X16034x13067,83,45,Influenza,7_15vii,16034x13067_83
X16034x13067,84,45,Influenza,7_15vii,16034x13067_84
X16034x13067,85,7,Influenza,7_15vii,16034x13067_85
X16034x13067,86,7,Influenza,7_15vii,16034x13067_86
X16034x13067,90,7,Influenza,7_15vii,16034x13067_90
X16521x3260,37,2,Influenza,7_15vii,16521x3260_37
X16521x3260,41,2,Influenza,7_15vii,16521x3260_41
X16521x3260,42,2,Influenza,7_15vii,16521x3260_42
X16521x3260,38,2,Mock,7_15vii,16521x3260_38
X16521x3260,43,2,Mock,7_15vii,16521x3260_43
X16521x3260,44,2,Mock,7_15vii,16521x3260_44
X16680x8016,102,15,Influenza,7_15vii,16680x8016_102
X16680x8016,103,15,Influenza,7_15vii,16680x8016_103
X16680x8016,111,15,Influenza,7_15vii,16680x8016_111
X16680x8016,112,15,Influenza,7_15vii,16680x8016_112
X16680x8016,89,15,Mock,7_15vii,16680x8016_89
X16680x8016,90,15,Mock,7_15vii,16680x8016_90
X16680x8016,91,15,Mock,7_15vii,16680x8016_91
X16680x8016,92,15,Mock,7_15vii,16680x8016_92
X3154x16012,70,15,Influenza,7_15vii,3154x16012_70
X3154x16012,77,15,Influenza,7_15vii,3154x16012_77
X3154x16012,80,15,Influenza,7_15vii,3154x16012_80
X3154x16012,69,15,Mock,7_15vii,3154x16012_69
X3154x16012,74,15,Mock,7_15vii,3154x16012_74
X3154x16012,76,15,Mock,7_15vii,3154x16012_76
X3154x16012,81,4,Influenza,7_15vii,3154x16012_81
X3154x16012,84,4,Influenza,7_15vii,3154x16012_84
X3154x16012,85,4,Influenza,7_15vii,3154x16012_85
X3154x16012,87,4,Mock,7_15vii,3154x16012_87
X3154x16012,92,4,Mock,7_15vii,3154x16012_92
X3154x16012,93,4,Mock,7_15vii,3154x16012_93
X3154x16012,68,45,Influenza,7_15vii,3154x16012_68
X3154x16012,73,45,Influenza,7_15vii,3154x16012_73
X3154x16012,75,45,Influenza,7_15vii,3154x16012_75
X3154x16012,86,7,Influenza,7_15vii,3154x16012_86
X3154x16012,90,7,Influenza,7_15vii,3154x16012_90
X3154x16012,91,7,Influenza,7_15vii,3154x16012_91
X3564x16785,24,2,Influenza,7_15vii,3564x16785_24
X3564x16785,27,2,Influenza,7_15vii,3564x16785_27
X3564x16785,28,2,Influenza,7_15vii,3564x16785_28
X3564x16785,5,2,Mock,7_15vii,3564x16785_5
X3564x16785,6,2,Mock,7_15vii,3564x16785_6
X3564x16785,18,2,Mock,7_15vii,3564x16785_18
X3564x16785,4,7,Influenza,7_15vii,3564x16785_4
X3564x16785,11,7,Influenza,7_15vii,3564x16785_11
X3564x16785,17,7,Influenza,7_15vii,3564x16785_17
X5358x8046,77,45,Influenza,7_15vii,5358x8046_77
X5358x8046,78,45,Influenza,7_15vii,5358x8046_78
X5358x8046,83,45,Influenza,7_15vii,5358x8046_83
X8005x8049,37,2,Influenza,7_15vii,8005x8049_37
X8005x8049,38,2,Influenza,7_15vii,8005x8049_38
X8005x8049,42,2,Influenza,7_15vii,8005x8049_42
X8005x8049,20,2,Mock,7_15vii,8005x8049_20
X8005x8049,25,2,Mock,7_15vii,8005x8049_25
X8005x8049,29,2,Mock,7_15vii,8005x8049_29
X8005x8049,26,4,Influenza,7_15vii,8005x8049_26
X8005x8049,30,4,Influenza,7_15vii,8005x8049_30
X8005x8049,32,4,Influenza,7_15vii,8005x8049_32
X8005x8049,33,4,Influenza,7_15vii,8005x8049_33
X8005x8049,35,4,Mock,7_15vii,8005x8049_35
X8005x8049,36,4,Mock,7_15vii,8005x8049_36
X8005x8049,41,4,Mock,7_15vii,8005x8049_41
X8010x16441,311,45,Influenza,7_15vii,8010x16441_311
X8010x16441,312,45,Influenza,7_15vii,8010x16441_312
X8010x16441,316,45,Influenza,7_15vii,8010x16441_316
X8010x16441,313,7,Influenza,7_15vii,8010x16441_313
X8010x16441,314,7,Influenza,7_15vii,8010x16441_314
X8010x16441,317,7,Influenza,7_15vii,8010x16441_317
X8016x8004,120,7,Influenza,7_15vii,8016x8004_120
X8016x8004,121,7,Influenza,7_15vii,8016x8004_121
X8016x8004,124,7,Influenza,7_15vii,8016x8004_124
X8016x8004,127,7,Influenza,7_15vii,8016x8004_127
X8027x8045,138,45,Influenza,7_15vii,8027x8045_138
X8027x8045,139,45,Influenza,7_15vii,8027x8045_139
X8027x8045,141,45,Influenza,7_15vii,8027x8045_141
X8033x5346,179,7,Influenza,7_15vii,8033x5346_179
X8033x5346,180,7,Influenza,7_15vii,8033x5346_180
X8033x5346,181,7,Influenza,7_15vii,8033x5346_181
X8033x5346,183,7,Influenza,7_15vii,8033x5346_183
X8034x8043,123,45,Influenza,7_15vii,8034x8043_123
X8034x8043,124,45,Influenza,7_15vii,8034x8043_124
X8034x8043,125,45,Influenza,7_15vii,8034x8043_125
X8034x8043,129,45,Influenza,7_15vii,8034x8043_129
X8034x8043,119,7,Influenza,7_15vii,8034x8043_119
X8034x8043,120,7,Influenza,7_15vii,8034x8043_120
X8034x8043,121,7,Influenza,7_15vii,8034x8043_121
X8034x8043,122,7,Influenza,7_15vii,8034x8043_122
X8048x8008,31,15,Influenza,7_15vii,8048x8008_31
X8048x8008,40,15,Influenza,7_15vii,8048x8008_40
X8048x8008,41,15,Influenza,7_15vii,8048x8008_41
X8048x8008,42,15,Mock,7_15vii,8048x8008_42
X8048x8008,43,15,Mock,7_15vii,8048x8008_43
X8048x8008,44,15,Mock,7_15vii,8048x8008_44
X8048x8008,4,2,Influenza,7_15vii,8048x8008_4
X8048x8008,19,2,Influenza,7_15vii,8048x8008_19
X8048x8008,24,2,Influenza,7_15vii,8048x8008_24
X8048x8008,3,2,Mock,7_15vii,8048x8008_3
X8048x8008,17,2,Mock,7_15vii,8048x8008_17
X8048x8008,18,2,Mock,7_15vii,8048x8008_18
X8048x8008,2,4,Influenza,7_15vii,8048x8008_2
X8048x8008,9,4,Influenza,7_15vii,8048x8008_9
X8048x8008,10,4,Influenza,7_15vii,8048x8008_10
X8048x8008,30,4,Mock,7_15vii,8048x8008_30
X8048x8008,38,4,Mock,7_15vii,8048x8008_38
X8048x8008,39,4,Mock,7_15vii,8048x8008_39
X8054x8036,128,15,Influenza,7_15vii,8054x8036_128
X8054x8036,129,15,Influenza,7_15vii,8054x8036_129
X8054x8036,134,15,Influenza,7_15vii,8054x8036_134
X8054x8036,138,15,Influenza,7_15vii,8054x8036_138
X8054x8036,115,15,Mock,7_15vii,8054x8036_115
X8054x8036,123,15,Mock,7_15vii,8054x8036_123
X8054x8036,124,15,Mock,7_15vii,8054x8036_124
X8054x8036,130,2,Influenza,7_15vii,8054x8036_130
X8054x8036,131,2,Influenza,7_15vii,8054x8036_131
X8054x8036,135,2,Influenza,7_15vii,8054x8036_135
X8054x8036,139,2,Influenza,7_15vii,8054x8036_139
X8054x8036,103,2,Mock,7_15vii,8054x8036_103
X8054x8036,108,2,Mock,7_15vii,8054x8036_108
X8054x8036,109,2,Mock,7_15vii,8054x8036_109
X8054x8036,125,4,Influenza,7_15vii,8054x8036_125
X8054x8036,126,4,Influenza,7_15vii,8054x8036_126
X8054x8036,127,4,Influenza,7_15vii,8054x8036_127
X8054x8036,133,4,Influenza,7_15vii,8054x8036_133
X8054x8036,114,4,Mock,7_15vii,8054x8036_114
X8054x8036,118,4,Mock,7_15vii,8054x8036_118
X8054x8036,122,4,Mock,7_15vii,8054x8036_122
X8056x8033,128,7,Influenza,7_15vii,8056x8033_128
X8056x8033,129,7,Influenza,7_15vii,8056x8033_129
X8056x8033,130,7,Influenza,7_15vii,8056x8033_130
X8056x8033,131,7,Influenza,7_15vii,8056x8033_131
X8056x8033,132,7,Influenza,7_15vii,8056x8033_132
X13067x16912,36,15,Influenza,8_13viii,13067x16912_36
X13067x16912,37,15,Influenza,8_13viii,13067x16912_37
X13067x16912,52,15,Influenza,8_13viii,13067x16912_52
X13067x16912,38,15,Mock,8_13viii,13067x16912_38
X13067x16912,39,15,Mock,8_13viii,13067x16912_39
X13067x16912,53,15,Mock,8_13viii,13067x16912_53
X13140x3015,357,4,Influenza,8_13viii,13140x3015_357
X13140x3015,358,4,Influenza,8_13viii,13140x3015_358
X13140x3015,359,4,Influenza,8_13viii,13140x3015_359
X13140x3015,360,4,Influenza,8_13viii,13140x3015_360
X16513x15156,42,7,Influenza,8_13viii,16513x15156_42
X16513x15156,43,7,Influenza,8_13viii,16513x15156_43
X16513x15156,44,7,Influenza,8_13viii,16513x15156_44
X3032x16188,120,10,Influenza,8_13viii,3032x16188_120
X3032x16188,121,10,Influenza,8_13viii,3032x16188_121
X3032x16188,147,10,Influenza,8_13viii,3032x16188_147
X8002x3032,132,1,Influenza,8_13viii,8002x3032_132
X8002x3032,133,1,Influenza,8_13viii,8002x3032_133
X8002x3032,134,1,Influenza,8_13viii,8002x3032_134
X8002x3032,15,1,Mock,8_13viii,8002x3032_15
X8002x3032,23,1,Mock,8_13viii,8002x3032_23
X8002x3032,38,1,Mock,8_13viii,8002x3032_38
X8002x3032,95,10,Influenza,8_13viii,8002x3032_95
X8002x3032,100,10,Influenza,8_13viii,8002x3032_100
X8002x3032,101,10,Influenza,8_13viii,8002x3032_101
X8002x3032,13,15,Influenza,8_13viii,8002x3032_13
X8002x3032,14,15,Influenza,8_13viii,8002x3032_14
X8002x3032,39,15,Influenza,8_13viii,8002x3032_39
X8002x3032,91,15,Mock,8_13viii,8002x3032_91
X8002x3032,92,15,Mock,8_13viii,8002x3032_92
X8002x3032,121,15,Mock,8_13viii,8002x3032_121
X8002x3032,113,2,Influenza,8_13viii,8002x3032_113
X8002x3032,114,2,Influenza,8_13viii,8002x3032_114
X8002x3032,115,2,Influenza,8_13viii,8002x3032_115
X8002x3032,40,2,Mock,8_13viii,8002x3032_40
X8002x3032,41,2,Mock,8_13viii,8002x3032_41
X8002x3032,94,2,Mock,8_13viii,8002x3032_94
X8002x3032,119,4,Influenza,8_13viii,8002x3032_119
X8002x3032,122,4,Influenza,8_13viii,8002x3032_122
X8002x3032,123,4,Influenza,8_13viii,8002x3032_123
X8002x3032,102,4,Mock,8_13viii,8002x3032_102
X8002x3032,103,4,Mock,8_13viii,8002x3032_103
X8002x3032,104,4,Mock,8_13viii,8002x3032_104
X8002x3032,9,45,Influenza,8_13viii,8002x3032_9
X8002x3032,21,45,Influenza,8_13viii,8002x3032_21
X8002x3032,22,45,Influenza,8_13viii,8002x3032_22
X8002x3032,82,7,Influenza,8_13viii,8002x3032_82
X8002x3032,89,7,Influenza,8_13viii,8002x3032_89
X8002x3032,90,7,Influenza,8_13viii,8002x3032_90
X8002x3032,116,7,Influenza,8_13viii,8002x3032_116
X8002x3032,117,7,Influenza,8_13viii,8002x3032_117
X8002x3032,118,7,Influenza,8_13viii,8002x3032_118
X13140x16680,104,15,Influenza,8_14viii,13140x16680_104
X13140x16680,105,15,Influenza,8_14viii,13140x16680_105
X13140x16680,108,15,Influenza,8_14viii,13140x16680_108
X13140x16680,109,15,Influenza,8_14viii,13140x16680_109
X13140x16680,62,15,Mock,8_14viii,13140x16680_62
X13140x16680,63,15,Mock,8_14viii,13140x16680_63
X13140x16680,64,15,Mock,8_14viii,13140x16680_64
X13140x16680,101,7,Influenza,8_14viii,13140x16680_101
X13140x16680,102,7,Influenza,8_14viii,13140x16680_102
X13140x16680,107,7,Influenza,8_14viii,13140x16680_107
X15155x8054,75,45,Influenza,8_14viii,15155x8054_75
X15155x8054,85,45,Influenza,8_14viii,15155x8054_85
X15155x8054,95,45,Influenza,8_14viii,15155x8054_95
X16012x5119,1,2,Influenza,8_14viii,16012x5119_1
X16012x5119,2,2,Influenza,8_14viii,16012x5119_2
X16012x5119,27,2,Influenza,8_14viii,16012x5119_27
X16012x5119,3,2,Mock,8_14viii,16012x5119_3
X16012x5119,26,2,Mock,8_14viii,16012x5119_26
X16012x5119,28,2,Mock,8_14viii,16012x5119_28
X16072x3393,46,4,Influenza,8_14viii,16072x3393_46
X16072x3393,47,4,Influenza,8_14viii,16072x3393_47
X16072x3393,70,4,Influenza,8_14viii,16072x3393_70
X16072x3393,1,4,Mock,8_14viii,16072x3393_1
X16072x3393,2,4,Mock,8_14viii,16072x3393_2
X16072x3393,21,4,Mock,8_14viii,16072x3393_21
X16072x3393,13,7,Influenza,8_14viii,16072x3393_13
X16072x3393,14,7,Influenza,8_14viii,16072x3393_14
X16072x3393,15,7,Influenza,8_14viii,16072x3393_15
X16072x3393,17,7,Influenza,8_14viii,16072x3393_17
X16211x16557,129,15,Influenza,8_14viii,16211x16557_129
X16211x16557,133,15,Influenza,8_14viii,16211x16557_133
X16211x16557,134,15,Influenza,8_14viii,16211x16557_134
X16211x16557,135,15,Influenza,8_14viii,16211x16557_135
X16441x8024,91,15,Influenza,8_14viii,16441x8024_91
X16441x8024,100,15,Influenza,8_14viii,16441x8024_100
X16441x8024,101,15,Influenza,8_14viii,16441x8024_101
X16441x8024,102,15,Mock,8_14viii,16441x8024_102
X16441x8024,103,15,Mock,8_14viii,16441x8024_103
X16441x8024,104,15,Mock,8_14viii,16441x8024_104
X16441x8024,105,7,Influenza,8_14viii,16441x8024_105
X16441x8024,106,7,Influenza,8_14viii,16441x8024_106
X16441x8024,112,7,Influenza,8_14viii,16441x8024_112
X16441x8024,113,7,Influenza,8_14viii,16441x8024_113
X16441x8024,114,7,Influenza,8_14viii,16441x8024_114
X3393x8052,69,15,Influenza,8_14viii,3393x8052_69
X3393x8052,70,15,Influenza,8_14viii,3393x8052_70
X3393x8052,71,15,Influenza,8_14viii,3393x8052_71
X3393x8052,72,15,Mock,8_14viii,3393x8052_72
X3393x8052,77,15,Mock,8_14viii,3393x8052_77
X3393x8052,78,15,Mock,8_14viii,3393x8052_78
X3393x8052,79,45,Influenza,8_14viii,3393x8052_79
X3393x8052,90,45,Influenza,8_14viii,3393x8052_90
X3393x8052,91,45,Influenza,8_14viii,3393x8052_91
X3393x8052,92,45,Influenza,8_14viii,3393x8052_92
X3393x8052,67,7,Influenza,8_14viii,3393x8052_67
X3393x8052,68,7,Influenza,8_14viii,3393x8052_68
X3393x8052,82,7,Influenza,8_14viii,3393x8052_82
X3415x16012,12,2,Influenza,8_14viii,3415x16012_12
X3415x16012,13,2,Influenza,8_14viii,3415x16012_13
X3415x16012,18,2,Influenza,8_14viii,3415x16012_18
X3415x16012,31,2,Mock,8_14viii,3415x16012_31
X3415x16012,32,2,Mock,8_14viii,3415x16012_32
X3415x16012,33,2,Mock,8_14viii,3415x16012_33
X3415x16012,26,4,Influenza,8_14viii,3415x16012_26
X3415x16012,27,4,Influenza,8_14viii,3415x16012_27
X3415x16012,28,4,Influenza,8_14viii,3415x16012_28
X3415x16012,19,4,Mock,8_14viii,3415x16012_19
X3415x16012,20,4,Mock,8_14viii,3415x16012_20
X3415x16012,21,4,Mock,8_14viii,3415x16012_21
X3415x16012,44,7,Influenza,8_14viii,3415x16012_44
X3415x16012,45,7,Influenza,8_14viii,3415x16012_45
X3415x16012,46,7,Influenza,8_14viii,3415x16012_46
X8008x8016,177,2,Influenza,8_14viii,8008x8016_177
X8008x8016,178,2,Influenza,8_14viii,8008x8016_178
X8008x8016,179,2,Influenza,8_14viii,8008x8016_179
X8018x3154,18,2,Influenza,8_14viii,8018x3154_18
X8018x3154,136,2,Influenza,8_14viii,8018x3154_136
X8018x3154,137,2,Influenza,8_14viii,8018x3154_137
X8018x3154,14,2,Mock,8_14viii,8018x3154_14
X8018x3154,134,2,Mock,8_14viii,8018x3154_134
X8018x3154,135,2,Mock,8_14viii,8018x3154_135
X8024x8049,92,10,Influenza,8_14viii,8024x8049_92
X8024x8049,93,10,Influenza,8_14viii,8024x8049_93
X8024x8049,109,10,Influenza,8_14viii,8024x8049_109
X8024x8049,106,15,Influenza,8_14viii,8024x8049_106
X8024x8049,107,15,Influenza,8_14viii,8024x8049_107
X8024x8049,108,15,Influenza,8_14viii,8024x8049_108
X8024x8049,90,15,Mock,8_14viii,8024x8049_90
X8024x8049,91,15,Mock,8_14viii,8024x8049_91
X8024x8049,117,15,Mock,8_14viii,8024x8049_117
X8024x8049,116,4,Influenza,8_14viii,8024x8049_116
X8024x8049,118,4,Influenza,8_14viii,8024x8049_118
X8024x8049,119,4,Influenza,8_14viii,8024x8049_119
