"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","AUC"
"CC005xCC020","38","16211x8054_38","10","Influenza","2_16ii","IgG3","FLU","HA","2016_10_10",0.325358723090313
"CC005xCC020","38","16211x8054_38","10","Influenza","2_16ii","IgG1","FLU","HA","2016_10_10",0.21128387009003
"CC005xCC020","38","16211x8054_38","10","Influenza","2_16ii","TotalG","FLU","HA","2016_10_10",4.74970764519305
"CC005xCC020","38","16211x8054_38","10","Influenza","2_16ii","IgM","FLU","HA","2016_10_10",1.87181117348819
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_16",0.134025763113556
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_16",0.159728339424913
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","IgM","Flu","HA","2015_11_16",0.596191459053125
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_16",1.15933094385124
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_16",0.0274411369387156
"CC049xCC036","23","16296x477_23","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_16",0.46902819945394
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_16",0.321616830066786
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_16",0.0839311397502129
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_16",0.214244553377857
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_16",0.0507450014057485
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","IgM","Flu","HA","2015_11_16",0.347476225198936
"CC049xCC036","24","16296x477_24","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_16",0.958170792634282
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0.113395155434209
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",0.524417138123706
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0.00957840941039749
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",0.244662811571292
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",0.0310979557595104
"CC049xCC036","30","16296x477_30","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",0.248731447807133
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",9.39002061079279
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0.911054186581443
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",6.58531204173095
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",0.656188350670903
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0.103068412221895
"CC049xCC036","34","16296x477_34","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",9.10387689754273
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",0.558920470519873
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",9.32208591463247
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0.781162587557347
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0.162744777391804
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",10.050647662062
"CC049xCC036","35","16296x477_35","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",8.03155037834436
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",0.625204564623848
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7.40070719716516
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",4.00692643545735
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",8.62368409440593
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0.152551974255003
"CC049xCC036","36","16296x477_36","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",9.42508258223631
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",3.33301173367403
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",7.98393598461796
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7.81577916579717
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",9.49364788607598
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",10.5313953238221
"CC049xCC036","37","16296x477_37","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0.0851370484577359
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",1.77006194363049
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",10.0026345564913
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",4.01429938418812
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",9.32426227980239
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",8.02456992469347
"CC049xCC036","42","16296x477_42","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0.149996443589887
"CC041xCC012","131","16441X8005_131","10","Influenza","6_13vi","IgG2ac","Flu","HA","2013_12_19",1.88625763113556
"CC041xCC012","131","16441X8005_131","10","Influenza","6_13vi","IgG2b","Flu","HA","2013_12_19",0.730328283496915
"CC041xCC012","131","16441X8005_131","10","Influenza","6_13vi","IgM","Flu","HA","2013_12_19",1.06289980410103
"CC041xCC012","131","16441X8005_131","10","Influenza","6_13vi","IgG3","Flu","HA","2013_12_19",0.0930912909671755
"CC041xCC012","131","16441X8005_131","10","Influenza","6_13vi","IgG1","Flu","HA","2013_12_19",0.123623942887013
"CC041xCC012","154","16441x8005_154","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",0.679766536067353
"CC041xCC012","154","16441x8005_154","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",5.67116832848088
"CC041xCC012","154","16441x8005_154","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",1.24719988814401
"CC041xCC012","154","16441x8005_154","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",2.4316034726691
"CC041xCC012","190","16441x8005_190","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",5.35095242258486
"CC041xCC012","190","16441x8005_190","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",0.713975329143154
"CC041xCC012","190","16441x8005_190","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",0.834302072355467
"CC041xCC012","190","16441x8005_190","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",0.498185018274735
"CC041xCC012","191","16441x8005_191","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",0.356283422062137
"CC041xCC012","191","16441x8005_191","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",0.781187678629065
"CC041xCC012","191","16441x8005_191","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",3.24217810165543
"CC041xCC012","191","16441x8005_191","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",0.189698795887297
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","IgG2b","Flu","HA","2013_12_03",0.282620162462952
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_03",0.742269196421684
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","IgG3","Flu","HA","2013_12_03",0.0939866704153307
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","IgM","Flu","HA","2013_12_03",0.314554634609333
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","IgG1","Flu","HA","2013_12_03",0.294740996967743
"CC041xCC012","74","16441X8005_74","7","Influenza","5_13v","TotalG","Flu","HA","2013_12_03",1.31671232167289
"CC041xCC012","75","16441X8005_75","45","Influenza","5_13v","IgG2b","Flu","HA","2013_12_19",4.60678272220728
"CC041xCC012","75","16441X8005_75","45","Influenza","5_13v","IgM","Flu","HA","2013_12_19",0.135741444995635
"CC041xCC012","75","16441X8005_75","45","Influenza","5_13v","IgG3","Flu","HA","2013_12_19",0.992566172082436
"CC041xCC012","75","16441X8005_75","45","Influenza","5_13v","IgG1","Flu","HA","2013_12_19",0.371355390694145
"CC041xCC012","75","16441X8005_75","45","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_19",5.54058658667431
"CC041xCC012","76","16441X8005_76","45","Influenza","5_13v","IgG1","Flu","HA","2013_12_19",0.487152590368844
"CC041xCC012","76","16441X8005_76","45","Influenza","5_13v","IgG2b","Flu","HA","2013_12_19",5.0175310560092
"CC041xCC012","76","16441X8005_76","45","Influenza","5_13v","IgM","Flu","HA","2013_12_19",0.0259280313679916
"CC041xCC012","76","16441X8005_76","45","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_19",5.98341332988663
"CC041xCC012","76","16441X8005_76","45","Influenza","5_13v","IgG3","Flu","HA","2013_12_19",0.296940464896878
"CC041xCC012","80","16441X8005_80","45","Influenza","5_13v","IgM","Flu","HA","2013_12_19",0.0616043965378994
"CC041xCC012","80","16441X8005_80","45","Influenza","5_13v","IgG2b","Flu","HA","2013_12_19",7.19050795324997
"CC041xCC012","80","16441X8005_80","45","Influenza","5_13v","IgG3","Flu","HA","2013_12_19",0.383669252349681
"CC041xCC012","80","16441X8005_80","45","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_19",8.36321363794355
"CC041xCC012","80","16441X8005_80","45","Influenza","5_13v","IgG1","Flu","HA","2013_12_19",4.26660324865515
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",1.41658373011906
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",9.09168076200976
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",6.5573153741271
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",8.36386401598588
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0.0497581069764726
"CC041xCC016","39","16441x8024_39","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",1.01580963320359
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",8.68696197174546
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0.047245001405749
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",0.113277653325585
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",7.14085446682535
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",7.63357658948582
"CC041xCC016","40","16441x8024_40","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",0.222150154028461
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",6.11623363232055
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",1.58263192395
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",0.732339176741199
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",7.7736549988962
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",8.51290644108034
"CC041xCC016","41","16441x8024_41","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0.0211796975660752
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",0.0923267432123141
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",0.398097731745564
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",8.38911568218404
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",5.60802461523081
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0.0148953794481548
"CC041xCC016","42","16441x8024_42","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",7.83720075638677
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","IgG2ac","Flu","HA","2014_09_17",1.28168101383673
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","IgM","Flu","HA","2014_09_17",0.353901596212598
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","IgG3","Flu","HA","2014_09_17",2.10460481675277
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","TotalG","Flu","HA","2014_09_17",4.82498885492875
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","IgG1","Flu","HA","2014_09_17",1.51395289842576
"CC041xCC016","81","16441x8024_81","10","Influenza","7_14vii","IgG2b","Flu","HA","2014_09_17",0.836871380633144
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","TotalG","Flu","HA","2014_09_17",0.694779641638078
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","IgG2b","Flu","HA","2014_09_17",0.158006216764445
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","IgG1","Flu","HA","2014_09_17",0.0221241669009581
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","IgG2ac","Flu","HA","2014_09_17",0.726374265001421
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","IgG3","Flu","HA","2014_09_17",0.104326519198368
"CC041xCC016","82","16441x8024_82","10","Influenza","7_14vii","IgM","Flu","HA","2014_09_17",0.0537221226604687
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","IgG3","Flu","HA","2014_08_20",1.63683648857385
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","IgM","Flu","HA","2014_08_20",1.7668507142143
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","TotalG","Flu","HA","2014_08_20",4.49868476644777
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","IgG1","Flu","HA","2014_08_20",0.26244091292477
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","IgG2b","Flu","HA","2014_08_20",0.752515093883218
"CC041xCC016","83","16441x8024_83","10","Influenza","7_14vii","IgG2ac","Flu","HA","2014_08_20",2.10034004498398
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0.0651959115190207
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",11.8078229071622
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",2.93702307494621
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",9.71088266627924
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",0.434463567656104
"CC019xCC002","101","16513x15156_101","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",12.324887762974
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",4.98846152371757
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",2.53042867559681
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",11.0385585834213
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",12.7288446658378
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0.0549475777171044
"CC019xCC002","102","16513x15156_102","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",11.6519961639499
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",3.93027650544284
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",11.584587678931
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",8.81204948228851
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",6.29685690316573
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",10.4321536548125
"CC019xCC002","103","16513x15156_103","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0.0473920470519873
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",4.7358422573104
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",11.2578819942374
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",4.12808036990987
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0.0512221226604684
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","TotalG","Flu","HA","2014_05_26",12.5668939797385
"CC019xCC002","104","16513x15156_104","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",10.5984346405343
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0.169842733151314
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0.239084402160895
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0.598766536067354
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0.13020235229741
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0.0857971996746981
"CC019xCC002","140","16513x15156_140","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0.0136470456462385
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0.36670501265174
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0.137653262410681
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0.159480005622995
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0.0195097731745565
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0.218872052674984
"CC019xCC002","141","16513x15156_141","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0.993916242067923
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0.241094175335451
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0.713040856996774
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0.394201680255572
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0.0313496219575942
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0.0622090170897445
"CC019xCC002","149","16513x15156_149","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0.115542201080447
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0.0558920470519875
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0.126735004217247
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",1.60017966975306
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",0.556832063920973
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",0.214313189613699
"CC019xCC002","239","16513x15156_239","10","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",1.47570277251228
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0.064287426500142
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",3.49158681068826
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",5.53956059954681
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",4.85382203891946
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",1.41918966694156
"CC019xCC002","240","16513x15156_240","10","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0.126914701783322
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG2b","Flu","HA","2016_08_01",1.47557504920121
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG1","Flu","HA","2016_08_01",2.51241711031068
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","TotalG","Flu","HA","2016_08_01",3.43029271939578
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG2ac","Flu","HA","2016_08_01",2.97515877932027
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgG3","Flu","HA","2016_08_01",2.54471764238155
"CC019xCC002","241","16513x15156_241","10","Influenza","1_15i","IgM","Flu","HA","2016_08_01",0.663433128062706
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",1.81520366856806
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",1.41850974536154
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",0.801632595991839
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",4.55479249538183
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",1.26532693941324
"CC019xCC002","302","16513x15156_302","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",3.40414900614571
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",4.17778605460344
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",7.37254060516981
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",3.0366978720185
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",2.28964057705483
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",6.49542976785352
"CC019xCC002","304","16513x15156_304","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",2.91677317304667
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgM","Flu","HA","2015_05_19",0.8058871465582
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG3","Flu","HA","2015_05_19",1.31249019901242
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG2b","Flu","HA","2015_05_19",5.49743954102808
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG1","Flu","HA","2015_05_19",3.40154105319768
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","TotalG","Flu","HA","2015_05_19",5.97523363232056
"CC019xCC002","312","16513x15156_312","10","Influenza","4_15iv","IgG2ac","Flu","HA","2015_05_19",2.88753483643325
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0.222038644670334
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0.270051526227114
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",0.285371828661037
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",0.00253265191983678
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",0.139103948510008
"CC019xCC002","42","16513x15156_42","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",0.17956818820795
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2ac","Flu","HA.1","2014_04_15",0.335740772953798
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgM","Flu","HA.1","2014_04_15",0.185476673226828
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2ac","Flu","HA","2014_04_22",0.445273424873635
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG3","Flu","HA","2014_04_22",0.294505768736552
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgM","Flu","HA","2014_04_22",0.129401596212598
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2b","Flu","HA.1","2014_04_15",0.219368720278815
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG3","Flu","HA.1","2014_04_15",0.545587062515225
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA.1","2014_04_15",0.0315521982689497
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG2b","Flu","HA","2014_04_22",0.308433800104542
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA","2014_04_22",0.0483496219575941
"CC019xCC002","43","16513x15156_43","7","Influenza","8_13viii","IgG1","Flu","HA.2","2013_12_12",0.344335620331087
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgM","Flu","HA","2013_12_05",0.192711901458021
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG2ac","Flu","HA","2013_12_05",0.638952674411818
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG3","Flu","HA","2013_12_05",0.797539512913097
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG1","Flu","HA","2013_12_12",0.597178129468453
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG1","Flu","HA.1","2013_12_05",0.144149930014514
"CC019xCC002","44","16513x15156_44","7","Influenza","8_13viii","IgG2b","Flu","HA","2013_12_05",0.615936236444927
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","TotalG","Flu","HA","2014_05_20",9.15293842095829
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG2b","Flu","HA","2014_05_20",5.03431447807133
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG1","Flu","HA","2014_05_20",3.42995597899498
"CC019xCC002","70","16513x15156_70","15","Influenza","10_13x","IgG2ac","Flu","HA","2014_05_20",7.7030921313969
